miliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
4100,63.923862244569484,0.07447528198224343,300.0762479322364,8.267949835352524e-06,69.99999175112758,70.0,3999.9997366320217,3999.999999998445,4.6444234507111705e-05,2.1918509113747218e-10,0.0002499018469236316,8.211788897347963e-07,1.6218056023074419e-09,69.99999624124054,3.7386505852842233e-06,580.8842398621246,88.1314473628255,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991485472,1000.0000081993453,0.0,0.0,1.0,0.0,0.0,0.0,0.6643264583399707,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4200,63.92238579658024,0.07743408468804065,300.07666502662437,8.844808699508372e-06,69.99999114442366,70.0,3999.9997182852585,3999.99999999801,4.691557301432696e-05,2.5575754633468335e-10,0.00027243070644942743,9.687913902563503e-07,1.9364529261680485e-09,69.99999594603176,4.051255069835679e-06,578.4304000575376,91.21499557298834,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991256893,1000.0000088340825,0.0,0.0,1.0,0.0,0.0,0.0,0.6651217892249905,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4300,63.922677592898616,0.07911368696577088,300.07814432039237,9.181226985410669e-06,69.99999088678457,70.0,3999.9997070836766,3999.999999997679,4.967609148384381e-05,3.1235213019836814e-10,0.0002923562474259594,1.1000198992062164e-06,2.4074943678022247e-09,69.99999584807526,4.180756545630379e-06,576.1781788277436,93.54150544474724,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990915487,1000.0000091806097,0.0,0.0,1.0,0.0,0.0,0.0,0.6768158797937132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,63.919609060419496,0.07900157156660115,300.0794459470722,9.650176527423444e-06,69.99999069895969,70.0,3999.999679069413,3999.9999999971233,5.0601743246601775e-05,3.6572587189371327e-10,0.000316678912247573,1.26319813947031e-06,2.821714411746541e-09,69.99999551777876,4.334782985141572e-06,572.8881425566584,94.61763956011147,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990643599,1000.0000093112052,0.0,0.0,1.0,0.0,0.0,0.0,0.6986819184045385,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,63.91856964698546,0.08071700596260983,300.0817441397184,9.877462251742608e-06,69.99999028090782,70.0,3999.9996600351537,3999.99999999643,5.366258046715326e-05,4.2579337279034486e-10,0.00033538511853698687,1.4353140024147309e-06,3.506326751299148e-09,69.99999530514816,4.62058828644178e-06,571.0231723508213,97.78910045284321,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990022661,1000.0000097842487,0.0,0.0,1.0,0.0,0.0,0.0,0.7143672798098161,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4600,63.918123668525595,0.08307387385727219,300.0827042741205,1.0183016296496117e-05,69.99998965961575,70.0,3999.9996364921512,3999.999999995785,5.603813508556726e-05,5.02318505643988e-10,0.00036147765349426914,1.6017660358881238e-06,4.27242904507932e-09,69.99999520867881,4.8100208627481336e-06,570.2958501853585,98.62919843795595,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989714779,1000.0000102399816,0.0,0.0,1.0,0.0,0.0,0.0,0.7339013244178824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4700,63.91795183669268,0.08370018973345508,300.0841967707893,1.0818395399385848e-05,69.99998921254172,70.0,3999.999621289428,3999.999999994872,5.729276808007437e-05,5.804984329403284e-10,0.00038087540670205894,1.7955301378911627e-06,5.239542055586958e-09,69.99999481829181,5.079866498324412e-06,567.3341063936401,102.43824797987592,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989196713,1000.0000106245323,0.0,0.0,1.0,0.0,0.0,0.0,0.7583163331367593,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4800,63.916857104863425,0.08482906059808136,300.08549730493417,1.1206037164573923e-05,69.99998904452129,70.0,3999.999600025386,3999.999999993782,6.033125390732665e-05,6.994076019062637e-10,0.0004041654982841386,2.0417762367695848e-06,6.196086573457582e-09,69.99999471540475,5.3355349761749875e-06,566.9428162599386,103.54902561848768,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988773929,1000.0000109872971,0.0,0.0,1.0,0.0,0.0,0.0,0.7713348976593183,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4900,63.91367778251839,0.08497115260423185,300.08586681623586,1.1345697892637058e-05,69.99998845754544,70.0,3999.999564797566,3999.9999999926467,6.239551682833066e-05,8.093933340625336e-10,0.0004274695973035778,2.2762871403498586e-06,7.440989497457349e-09,69.99999440042063,5.6709407795140135e-06,563.9957365426159,105.47180241967484,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988535184,1000.0000115185387,0.0,0.0,1.0,0.0,0.0,0.0,0.782277195409399,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5000,63.91312430859034,0.08580873618509437,300.0862301470183,1.186558826741757e-05,69.9999880603879,70.0,3999.999547143886,3999.999999991243,6.401768134942661e-05,9.313284078276565e-10,0.00044787434125970904,2.587060008419359e-06,8.760491968058786e-09,69.9999942212421,5.845752839942546e-06,563.8768543668585,106.61596409574656,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987957784,1000.0000117946452,0.0,0.0,1.0,0.0,0.0,0.0,0.7888566131354822,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
