miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
3000,0.0009350425974875873,7.089139852330264e-05,5.833213988941898,6.805880490536032e-06,0.05472079967038257,2.6213437627702954e-05,7.525735926167871e-07,2.1712098936063628e-06,93.32893803612568,1.8677133412785768e-06,52.49956171872097,1.6200147308201692e-07,5.230473596721551e-07,816.6598603572224,0.4083291197299301,3.8185363421876415e-07,1.193683869780116e-14,9.674677915782473e-16,2.0814885100644727e-09,1.99760351165987e-09,11.66656944245366,2.705726310691449e-09,1.5866679524014233e-15,1.4269993540639673e-15,2.02928934810373e-14,1.458320072584005,1.78137772073512e-08,1.0615827592676027e-06,1983.3168056247432,5.156028834948463e-08,2.208450117654822e-17,2.8953791099246666e-10,4.70290309215887e-09,7.302337132876555e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.154629390831753e-08,0.003623709456407193,0.29166421572647927,1.745105233426685e-08,34.99970833284879,2.911232085618411e-09,2.6204816257952837e-10,5249.956231696324,1.5710614016282423e-05,-3.051328572910371e-21,4.0017428735086305e-18,2.854744289926981e-21,2.524502721294963e-20,-1.1219313393220678e-25,-1.5109931415147542e-27,4.0013893396781215e-07,7.626915523233375e-07,6.645251777302625e-11,7.720242438963641e-07
3100,0.000931100151526201,7.209800519074539e-05,5.833209481790609,6.940604183872233e-06,0.054701179622287883,2.9323925966641115e-05,8.846073221062714e-07,2.2288353778640296e-06,93.32889766601413,1.993171330424633e-06,52.499561699900966,1.6669035534185033e-07,5.448026752496676e-07,816.6598602759136,0.40832908033339954,3.742426989881365e-07,1.3195393109206002e-14,8.093413232643477e-16,2.2668686472578715e-09,2.2459715661122176e-09,11.666569442167601,2.94693265977962e-09,2.9294029061143667e-15,1.8524240978158038e-15,1.368147258620246e-14,1.4583200022081604,1.9822022541925897e-08,1.1328712134481684e-06,1983.3168056193845,5.8410813443378565e-08,3.1124581701391265e-17,3.460055921700004e-10,5.439978227526272e-09,7.737926513902341e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.24117615421628e-08,0.0036005251812190647,0.29166421588417707,1.9693097033178682e-08,34.99970833199349,3.145843613673171e-09,4.1146690476870654e-10,5249.956229619196,1.7793047943257807e-05,1.4472792789825823e-20,2.010512496350964e-18,2.391708592060735e-21,1.9168438488681804e-20,-5.878445575304452e-26,-2.3745965103174362e-26,4.363481330682803e-07,8.408495258988421e-07,6.968311146936411e-11,9.108225425540169e-07
3200,0.000929989109673315,7.453988265041242e-05,5.83320698262956,7.14142646514557e-06,0.05473203722888677,2.9837353450695384e-05,9.69587549706206e-07,2.2968032020228662e-06,93.32892247905185,2.063266605933953e-06,52.49956167136229,1.7091443689999708e-07,6.112505650764427e-07,816.6598601325875,0.4083290415524113,4.593357561122099e-07,1.4867977534340313e-14,1.6146689996164208e-15,2.6077146178368464e-09,2.6190727764283786e-09,11.66656944169893,3.6975615400680956e-09,3.1866844489097847e-15,1.4399469114034303e-15,3.106223380890493e-14,1.4583199662113013,2.0719807439626032e-08,1.1821250989559079e-06,1983.3168056090847,6.40536825843437e-08,3.826050520287953e-17,3.497566902896084e-10,5.754966647608566e-09,7.763759881262437e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.631916813341817e-08,0.0035927977138007247,0.29166421346942545,1.99123859496782e-08,34.999708331960285,3.6053754902169424e-09,3.7578817989004977e-10,5249.95622901603,2.044410397713767e-05,4.371338621930473e-20,6.223676094886951e-19,1.1086033190635376e-21,1.2525397154253241e-20,2.3991050867587653e-25,4.4080730290784467e-26,4.838212630048637e-07,9.970724874321935e-07,8.782472414315494e-11,9.132241462493599e-07
3300,0.0009275294676907668,7.551328791069277e-05,5.833207399042257,7.399015744328327e-06,0.054728678773084134,3.2428551680458046e-05,1.0952193610399543e-06,2.3547811967324907e-06,93.3289396652922,2.0569742597944723e-06,52.49956157024863,1.765569729538605e-07,6.391119534495319e-07,816.6598600567564,0.4083289097832629,5.009798245398314e-07,1.9499121066565316e-14,1.6006776095570901e-15,3.3420161612272795e-09,2.8659238945921686e-09,11.666569441401212,4.225760889134078e-09,6.06487734285972e-15,2.7230092242635216e-15,2.7358346982317412e-14,1.4583198862441795,2.367860542688226e-08,1.2878873321451234e-06,1983.3168056031925,7.370599042328351e-08,9.736296140410449e-17,4.061221743525206e-10,6.529312621765563e-09,8.677519826652152e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.117345983406269e-08,0.0036214800336765354,0.29166420777707813,2.3802843493714873e-08,34.99970833079972,4.1384148956159125e-09,5.25004442063786e-10,5249.956225467404,2.6139581139625214e-05,3.459311943425306e-20,4.30163607389122e-18,1.8702402038332884e-21,7.485867682898317e-20,1.8907033447388596e-25,5.192232943825075e-26,5.242512101219495e-07,1.096030978604859e-06,9.939370403132375e-11,1.0755814598041385e-06
3400,0.000923409936530512,7.891323239990595e-05,5.833202824906227,7.571888839142197e-06,0.05470247975611249,3.428567265529426e-05,1.145800828476112e-06,2.428903739889708e-06,93.32892959075927,2.1493473733109688e-06,52.499561558639215,1.7655950503564163e-07,6.715612441318867e-07,816.6598599543389,0.4083288468683848,6.205359360023338e-07,1.8456788254534896e-14,1.996184485418189e-15,3.775021410431881e-09,3.357552927260278e-09,11.66656944072682,4.538221272131206e-09,6.4968958436296645e-15,2.4728899673807947e-15,3.573532312278396e-14,1.4583198147535943,2.565751391115727e-08,1.3822848772894828e-06,1983.3168055996755,7.82554203269567e-08,6.396648984136951e-17,4.2411871462038784e-10,7.071169937215819e-09,9.225713750086735e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.0022852552868193e-07,0.00357761065683232,0.2916642047191823,2.5029755925122646e-08,34.999708330132286,5.045645808234543e-09,5.78410767114566e-10,5249.956223533285,2.7108242645057447e-05,5.289436982976837e-20,6.95987207031718e-18,6.043760141777338e-21,4.360973278097951e-20,2.0321540995565204e-25,1.4547468540094616e-26,5.362487728500564e-07,1.193230884599282e-06,1.0327751487864552e-10,1.1041064307956453e-06
3500,0.0009236149800003499,8.039463105557266e-05,5.833201038565919,7.74971643206345e-06,0.05471548124259187,3.7409682185935366e-05,1.2836265837788524e-06,2.4821948153188123e-06,93.3289175033978,2.1447034432522878e-06,52.49956151841072,1.8157110792966294e-07,7.121505916669174e-07,816.659859914889,0.40832868951527185,6.352002313424061e-07,2.5691347230778562e-14,2.7020651997235057e-15,3.754880441773277e-09,4.0398009207823135e-09,11.666569440345683,4.9124869206486186e-09,7.52511501189802e-15,3.806195519104478e-15,4.648164046333125e-14,1.458319714647712,2.6793833566018055e-08,1.4395607061358735e-06,1983.3168055886667,9.135529406071316e-08,1.482384911630707e-16,4.732276056576392e-10,8.059280104769574e-09,9.342034582797035e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.0510194134193236e-07,0.00358966770693643,0.2916642007791007,2.9120101717525647e-08,34.99970832966749,5.0436262618336495e-09,6.926871570209238e-10,5249.956217440882,3.076646915746977e-05,7.362752209941716e-20,8.835108109579698e-18,3.152246276142178e-21,8.083101901785486e-20,9.18149401497742e-26,7.742885131631252e-26,5.723163852277007e-07,1.2736892741765657e-06,1.167114094261782e-10,1.2036368217993556e-06
3600,0.0009179931047315377,8.232943781850666e-05,5.833197614483953,7.752516748226711e-06,0.05471609460624245,3.948754082471848e-05,1.3138032652053472e-06,2.553726229286343e-06,93.32893114865563,2.2834584824936184e-06,52.499561430080306,1.8517860668160995e-07,7.473471501021561e-07,816.6598597483394,0.4083285331874051,6.988297612360807e-07,3.0839708187217355e-14,2.899307088406315e-15,4.5472969720714995e-09,4.4632003005166795e-09,11.66656943934954,5.910332508829527e-09,8.69638585071138e-15,4.747215848001953e-15,4.923045410843669e-14,1.458319660171307,3.058271288103887e-08,1.5565252106135759e-06,1983.3168055758595,9.669322270347425e-08,1.8007194366807192e-16,5.270388602813376e-10,9.645911850074168e-09,9.91584704942584e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1257624900459454e-07,0.003605860373518967,0.2916641974459898,3.1939622167186746e-08,34.99970832909494,6.1963136874270255e-09,7.363736834022506e-10,5249.956214121575,3.707620613948968e-05,8.210059452724961e-20,1.0025194959569422e-17,8.264342301101788e-21,7.847310842888989e-20,1.5992673529295008e-25,4.1099345017373384e-26,6.124294818744623e-07,1.3731694247735265e-06,1.3997617544624407e-10,1.3796134635767084e-06
3700,0.0009170131832314865,8.456516563418997e-05,5.83319570981098,8.006732642460045e-06,0.054736856011015855,4.017026705787303e-05,1.4221485005517648e-06,2.6169195235144917e-06,93.32893098676963,2.289370808356467e-06,52.49956138797168,1.9539544435066066e-07,7.799463300041846e-07,816.6598595993286,0.408328450020288,8.354303290736132e-07,3.7047873585853094e-14,3.761271139649027e-15,5.284867542991723e-09,5.136604450205438e-09,11.666569438915388,6.5414027239823695e-09,1.0989893858215072e-14,5.703555911798994e-15,6.571541226059649e-14,1.4583195520150363,3.28797260461821e-08,1.6494678550240473e-06,1983.3168055695296,1.014115500493179e-07,1.9680767126616173e-16,5.72235149151629e-10,1.025353249211764e-08,1.0340862818916935e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.167227246321104e-07,0.003575671084974776,0.2916641909083353,3.738489006466718e-08,34.9997083281587,6.651762134546564e-09,8.503373232653163e-10,5249.956210395578,3.9765333783741094e-05,1.423888638833327e-19,1.5066414801134996e-17,1.2384808344350606e-20,1.318299461435401e-19,5.01710499665051e-25,7.078224661966262e-26,6.603285436061917e-07,1.582827472259218e-06,1.552665569589127e-10,1.483537880221761e-06
3800,0.0009156522240502034,8.814969955696066e-05,5.833193335877227,8.272156827212894e-06,0.054713660997849294,4.177080426293754e-05,1.5998738488765014e-06,2.677648954015748e-06,93.32888201973488,2.380084398472926e-06,52.499561351914345,1.9475642808962299e-07,8.132986774275961e-07,816.6598595031718,0.4083283142181376,8.995144723591574e-07,4.691199077845204e-14,4.840863959122597e-15,6.145016269201122e-09,6.252869499261846e-09,11.666569438305242,7.1865504319419134e-09,1.3702158046333998e-14,6.917660196545494e-15,9.454837426498446e-14,1.4583194561327322,3.641024264453416e-08,1.71433905814408e-06,1983.3168055567276,1.149041024511119e-07,2.540484786333793e-16,6.243481942720467e-10,1.1494381407159911e-08,1.1021286694593286e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2461914550933924e-07,0.0036225685788383254,0.2916641858673786,4.202311632148152e-08,34.99970832732408,7.551912836106468e-09,1.0159334496102061e-09,5249.956206785789,4.5931189416941575e-05,1.3763071142048285e-19,1.4376286677945115e-17,1.315576163753825e-20,1.570973660804261e-19,6.890279237868938e-25,1.2143732490092285e-25,7.09324512530882e-07,1.5998710258218527e-06,1.7667685232788532e-10,1.6038278930450938e-06
3900,0.0009120248339740947,8.949761488073509e-05,5.833190617580701,8.389386578166907e-06,0.054700177524769446,4.5216334138179326e-05,1.7300693543569632e-06,2.7250266547121574e-06,93.32890823980937,2.4417727963311806e-06,52.499561282855844,1.982921211064334e-07,8.848000110054644e-07,816.6598593457499,0.4083282229758661,1.0165125782562076e-06,5.087993368094799e-14,5.379503705067616e-15,6.769394491485636e-09,7.331133977990875e-09,11.66656943715241,7.830053824176916e-09,1.826835090830238e-14,7.609360403871256e-15,1.0312209488680308e-13,1.458319321342508,3.8132005853836804e-08,1.7803516626283e-06,1983.3168055432957,1.2108650047450602e-07,3.004769112379604e-16,6.636945923704952e-10,1.2960196227893144e-08,1.1709783476279267e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.279373721641811e-07,0.00359487138425814,0.29166418059743454,4.4607963874780816e-08,34.99970832661539,8.162769288567286e-09,1.1291177437630768e-09,5249.956202636358,4.8631278893241837e-05,1.7984395157217056e-19,2.336197894184423e-17,1.6091703102627813e-20,2.1848126843871292e-19,7.741938555173593e-25,1.5296797708391738e-25,7.327093170889233e-07,1.8153516682468377e-06,1.8597727675669567e-10,1.6879308854765944e-06
4000,0.0009091083214620034,9.223670500169575e-05,5.8331893030849296,8.520966873924494e-06,0.05470189267406319,4.670578101133238e-05,1.8058925437810869e-06,2.7539736617571258e-06,93.32889622911058,2.4208181860742525e-06,52.49956127524157,2.0856947944362364e-07,9.065210606427767e-07,816.6598592450988,0.4083280790103126,1.105155255227457e-06,6.11365831201456e-14,6.6312173554333554e-15,7.809644798873513e-09,8.220376202423129e-09,11.666569436797765,8.946152693689087e-09,1.9544453350730668e-14,9.040330905563453e-15,1.3392038124447037e-13,1.4583192885541727,4.139775556873866e-08,1.9114904674181646e-06,1983.3168055367087,1.290639705554963e-07,4.542767903018168e-16,7.135212232938571e-10,1.3981665331397548e-08,1.2217910600172299e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.3582649971097706e-07,0.0036220056724069753,0.29166417561776264,5.1270968327220024e-08,34.9997083254941,9.265866709329142e-09,1.318247113176096e-09,5249.956196874853,5.354063582064797e-05,2.588009990065084e-19,2.7245735242276104e-17,2.1161110116471037e-20,3.464112397919149e-19,1.341820518270235e-24,2.2854109906528515e-25,7.775908096832087e-07,1.962012305251896e-06,2.1128847559054069e-10,1.9019652937908268e-06
4100,0.0009076879015313962,9.274201767623653e-05,5.83318776247263,8.714834848092653e-06,0.05470734354039751,5.008138283676678e-05,2.041490585883677e-06,2.847802677104207e-06,93.32887499404036,2.4745903772370855e-06,52.49956122024445,2.0978145563048395e-07,9.714810971808145e-07,816.6598590428907,0.4083279072834094,1.2260447683520813e-06,7.253028867447772e-14,7.848090905029459e-15,9.37767990310971e-09,8.791042674730758e-09,11.66656943574203,9.786987907447893e-09,2.4701028364348033e-14,1.1340274309845259e-14,1.672393412950435e-13,1.4583191249298544,4.539643226596175e-08,1.9523537861428953e-06,1983.316805519209,1.4096428891836062e-07,5.301480746725539e-16,7.65522406578198e-10,1.6231598340946544e-08,1.2515443979045726e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4180664318223215e-07,0.003584461106966812,0.2916641684348941,5.81722347681053e-08,34.99970832439614,1.0153990121357962e-08,1.5275918242593947e-09,5249.956188252277,5.934697338692755e-05,3.2400740721614137e-19,3.2353990870542424e-17,3.176600924489523e-20,4.584789032645132e-19,1.881738720922127e-24,3.556874962144681e-25,8.024035308256061e-07,2.041897200850581e-06,2.281496604256179e-10,1.967213230055754e-06
4200,0.000904704525347352,9.670620220747387e-05,5.833185744011689,8.868842400133106e-06,0.05474182365929425,5.1742203043968446e-05,2.1628791445227996e-06,2.85269337924931e-06,93.32887416686324,2.5393937979617166e-06,52.499561137282434,2.1303139651644512e-07,9.851082087674091e-07,816.6598589247732,0.4083277086307857,1.3453430117220083e-06,9.055150036576467e-14,8.721148785244834e-15,1.0196048771831871e-08,9.992901938525916e-09,11.666569434828594,1.0750713214192046e-08,2.931247377665153e-14,1.3283149826509728e-14,2.0666754604826594e-13,1.4583191007286054,4.715172293925428e-08,2.11569080223094e-06,1983.3168055102649,1.529627352410162e-07,6.928559757759561e-16,8.276767885930948e-10,1.7276107085961737e-08,1.3425679718824617e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4699012596294236e-07,0.0035774934201401962,0.2916641643493313,6.233079517862636e-08,34.99970832284458,1.1018004216995838e-08,1.716368640470104e-09,5249.9561827122125,6.61155059616161e-05,4.105223349113522e-19,4.1603023063177573e-17,4.140202196252143e-20,5.840823391927603e-19,2.1197817110015925e-24,4.722020116851057e-25,8.592738117270054e-07,2.2625588904855e-06,2.4917933924566336e-10,2.157261019614386e-06
4300,0.0009011283756700794,9.910580643944358e-05,5.833183105908834,9.16824918411888e-06,0.054727944328340765,5.4149637722487197e-05,2.2823882329231194e-06,2.9549556545802777e-06,93.32890946478646,2.5855864835141004e-06,52.49956109680878,2.1753486303719843e-07,1.037633491845813e-06,816.6598587594475,0.4083275714368422,1.4750282335675804e-06,1.052272015826012e-13,1.0284498330065737e-14,1.1258240551626575e-08,1.1467813713476735e-08,11.666569433876012,1.1855723562768281e-08,3.347261004051017e-14,1.5666683769898325e-14,2.4829907133425974e-13,1.4583189382470825,5.2218862578182845e-08,2.1745936569660684e-06,1983.316805496977,1.6296523018969625e-07,8.262886846545838e-16,8.578347857129468e-10,1.939831395783249e-08,1.3735307517498952e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.5602801358028742e-07,0.0035951171472860663,0.29166415622927744,6.891994056109153e-08,34.99970832156223,1.2090131167958198e-08,1.9805663197552894e-09,5249.956178771729,7.43260075570237e-05,5.377882100952862e-19,5.632801844877029e-17,5.0071041818103066e-20,6.99849085968413e-19,2.9610366133126147e-24,5.803315338845149e-25,9.084251564708223e-07,2.4278691732594766e-06,2.7344558885265957e-10,2.3409958590848532e-06
4400,0.000897359154962568,0.00010122464406062974,5.833179092230882,9.145898770996329e-06,0.05474192503291567,5.766830244528046e-05,2.454206421308967e-06,2.9905487998087658e-06,93.32891148869649,2.6316636101895483e-06,52.49956105261151,2.2105857400287315e-07,1.0741384647272688e-06,816.6598586069739,0.40832733042661445,1.6008015778610199e-06,1.2419591861749967e-13,1.2587906337379462e-14,1.2816186723392577e-08,1.3184671373510606e-08,11.66656943252912,1.2617634214292386e-08,3.9694375448764744e-14,1.8512237870301418e-14,2.858630639142121e-13,1.4583188346848823,5.519779923880927e-08,2.2438426843548376e-06,1983.316805478445,1.7677353666346167e-07,9.759424740535545e-16,9.453632158667222e-10,2.1404174020237622e-08,1.4510598580810915e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.588278072713724e-07,0.0035819741682498415,0.2916641472731184,7.411117258946104e-08,34.99970831977476,1.3644635882167087e-08,2.2242464584528195e-09,5249.956169490992,7.959351095822738e-05,6.584686875740568e-19,6.689791058886712e-17,6.561472135378109e-20,8.802470142763959e-19,4.027956411485569e-24,8.015502483673707e-25,9.594903478903203e-07,2.5494105533189767e-06,3.0023928730065983e-10,2.4069602212402427e-06
4500,0.0008955275623511547,0.00010390480629256589,5.8331757191483105,9.575133736981376e-06,0.05474397385781277,5.978732253287558e-05,2.6782933424910483e-06,3.0294708498852134e-06,93.32887015866498,2.74756577471186e-06,52.499560976533495,2.2261945581280845e-07,1.1571562907550572e-06,816.6598584722024,0.4083270797935886,1.800448934270052e-06,1.4297693816018932e-13,1.4420648359212587e-14,1.4400102571256324e-08,1.4449906415781038e-08,11.666569431306254,1.3985443810017617e-08,4.618623905987178e-14,2.1005044063221862e-14,3.4543373118293113e-13,1.4583187852443615,5.907085276251454e-08,2.3867709515686487e-06,1983.3168054626594,1.8585435257285637e-07,1.2579431283732831e-15,1.0013699846783736e-09,2.332731674593748e-08,1.5375476396857554e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.686066189292698e-07,0.0035975062743560868,0.2916641417733713,8.06289960963391e-08,34.999708318469736,1.5032520102900688e-08,2.4712132210990824e-09,5249.956162947243,8.835966453157694e-05,8.204468189406266e-19,8.410332629639527e-17,8.055409309821171e-20,1.1342945077512837e-18,5.29256246703735e-24,1.112706565736079e-24,9.990388358699493e-07,2.7430848065427755e-06,3.322878413145922e-10,2.604779313780165e-06
4600,0.0008957727732180366,0.00010572151108346509,5.8331757379991505,9.563217651222803e-06,0.05470829642811392,6.180841525450498e-05,2.753513628626887e-06,3.106528734313934e-06,93.32886368422896,2.7737027061187105e-06,52.49956091153502,2.293445622272164e-07,1.2020923128081302e-06,816.6598582363301,0.4083269334055079,1.9555968507189063e-06,1.6160411991537378e-13,1.7025718774949197e-14,1.6454950273567155e-08,1.587019441115511e-08,11.66656943014759,1.498640858546157e-08,5.529276488380175e-14,2.4544917291253577e-14,4.1654977196145653e-13,1.4583186305372826,6.316975839725792e-08,2.454143057747475e-06,1983.3168054538728,2.0105135368824273e-07,1.5091556321110467e-15,1.0444098725178893e-09,2.5318053660211217e-08,1.5779771653204055e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.777734523892131e-07,0.003590669236088093,0.29166413254911905,8.887644696161587e-08,34.999708317255056,1.6065855976551604e-08,2.6751279202460716e-09,5249.956153694647,9.497677981809066e-05,1.0095108698019026e-18,1.0178337305920773e-16,1.022757274555138e-19,1.4723100464544244e-18,7.281429852515732e-24,1.447809456896667e-24,1.0295853734622441e-06,2.8887081690615177e-06,3.7186309651910373e-10,2.834924200560773e-06
4700,0.0008908080990259233,0.00010810917579841913,5.8331711797416075,9.754166249765084e-06,0.05471354071087303,6.38665745696003e-05,2.9744170672681232e-06,3.110156163626545e-06,93.32886970775023,2.7604251731621725e-06,52.499560859745834,2.3280115874219614e-07,1.2343051241364104e-06,816.6598579970195,0.4083267211687629,2.1364735044128187e-06,1.8941681387811132e-13,1.9906426172386312e-14,1.767851122967858e-08,1.7959699685587323e-08,11.66656942882986,1.6668236085052094e-08,6.407219033033695e-14,2.926114805375973e-14,5.029992199667459e-13,1.4583185078637675,6.661805180889008e-08,2.5364723291337474e-06,1983.3168054326543,2.108482576398426e-07,1.824100045541416e-15,1.1231698297574781e-09,2.7640758299681353e-08,1.634895967842845e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.8357291567343106e-07,0.003600543577104908,0.2916641209194415,9.743742348318613e-08,34.999708315408334,1.7327070075686248e-08,3.0828896729289732e-09,5249.956144198756,0.00010383966161207469,1.2297300232791284e-18,1.2731962241745277e-16,1.3009282314687563e-19,1.854977036332208e-18,9.54124444328122e-24,1.848622924009998e-24,1.0805806546149423e-06,3.080575509858514e-06,4.0548945617560404e-10,3.0202320546524495e-06
4800,0.0008911273220770121,0.00010994100384719033,5.833169377954358,9.958222807036125e-06,0.054705543167098386,6.768049638881342e-05,3.1511137257034413e-06,3.199334088310193e-06,93.32889803058085,2.806377793693488e-06,52.499560810665706,2.3679042721194859e-07,1.282325410014496e-06,816.6598577868823,0.4083265044236129,2.2700517334458623e-06,2.234170403717175e-13,2.243296300913447e-14,2.005406957516264e-08,1.9772963330299567e-08,11.666569427181352,1.7948432740426504e-08,7.46621802094525e-14,3.386409734149386e-14,5.928318880260138e-13,1.4583184746002609,6.995301388951206e-08,2.6420820453257452e-06,1983.316805421462,2.296426659971378e-07,2.198130128178474e-15,1.2029530619465086e-09,3.003287296230721e-08,1.7188444437097132e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.9020258983744574e-07,0.0035887042518720066,0.2916641139491416,1.0512616630755844e-07,34.99970831342094,1.8747781836299478e-08,3.3667676292058896e-09,5249.956137219157,0.00011248373290173333,1.4635810925662123e-18,1.539601224032799e-16,1.6068052209127018e-19,2.315694963832083e-18,1.2308412104724132e-23,2.471063242354915e-24,1.1311837951188172e-06,3.309750463822797e-06,4.374057170718152e-10,3.151707143101317e-06
4900,0.0008848467105558455,0.00011004193652459404,5.833167504311722,1.0161227505281432e-05,0.05469710593364265,6.967623383972748e-05,3.3744211017613984e-06,3.2453160137801885e-06,93.32885950672205,2.883775044969217e-06,52.499560717341986,2.3997564097381993e-07,1.311147043293258e-06,816.659857596357,0.40832623896670694,2.4850791988685733e-06,2.521493594149074e-13,2.5767387260170877e-14,2.208426644980652e-08,2.2232467431015117e-08,11.666569425837773,1.9333498060095987e-08,8.505090136429512e-14,3.871197951173253e-14,7.035053530258636e-13,1.458318301485249,7.558453488912462e-08,2.7969839384023153e-06,1983.3168053971278,2.412956702421058e-07,2.652484789174791e-15,1.2693882517981372e-09,3.2123863737209424e-08,1.749746529443416e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.991910770035188e-07,0.0035925967644748185,0.29166410204596405,1.1240760268701995e-07,34.99970831138177,2.0687512830712994e-08,3.71952146145239e-09,5249.956128332949,0.00012190569339355657,1.7953582788060587e-18,1.8581760094371654e-16,2.0213309535994203e-19,2.794400220226644e-18,1.5759809147461102e-23,3.1606882568191783e-24,1.2022963021077962e-06,3.5087179644074867e-06,4.804768660122739e-10,3.3822570162596657e-06
