miliseconds,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67
2900,0.7800888830315311,0.03615345981908274,2.2465006936810736,2.3727476755393358e-05,1.8174185085648998e-08,1.0734871263529557e-10,99.99999999951608,999.9999999674617,3.1003424942303474e-08,8.141758800435747e-09,3.7477713668914697e-19,-2.3446057659407383e-32,2.146683495327285e-41,2.1306616516995085e-10,2.0079949089444587e-11,6.157525736099503e-11,1.055615182864464e-11,7.566709785286367e-13,4.836795476205039e-12,7.304291476127086e-11,49.999999999943,-1.0508901841763563e-13,1.1480952971151417e-26,-2.1658573866308592e-43,-8.173473413698952e-18,7.627998147235305e-21,-2.698475855248998e-22,60.0,-4.678171133790986e-23,1.3313690594555626e-25,-4.570359719958912e-26,64.09764968246638,18999.99999999998,7.985932539411177e-11,-6.884750038542282e-12,67.00000000000024,-2.0567651029415235e-13,-6.379156380766066e-16,-6.342666136161191e-16,67.0,41667.0,-3.995043991199936e-14,-1.5581629172239785e-13,8.686310380587217e-16,67.0,7.645180640949486e-30,35000.0,-2.588883927056117e-30,3.253657532593531e-31,-1.4773924062319135e-64,-1.8412082351961984e-30,12.993885662179032,-4.939130091397433e-24,2.920948115474612e-41,3.5651938758877394e-29,1.2698498266153442e-12,-2.4550633089930296e-30,9.65917231873035,1.301601038815558e-29,-4.621189704318176e-14,-6.823359093607419e-48,-9.356574737759512e-64,6.61166895223883e-21,20.440596247176973,16667.0,-3.6730339670872004e-63
3000,0.8062236700444245,0.03953045347342029,2.367900066916271,3.198994185843032e-05,1.2861251946715281e-08,2.302770072114304e-10,99.99999999976876,999.9999999354078,3.5312237590823134e-08,5.0929147182198844e-09,-1.201277386965504e-18,3.202582877375859e-32,2.6127796962935743e-42,1.238932433468485e-10,4.494485173712596e-11,6.433281703321454e-11,6.5858599732949905e-12,1.1977770003761033e-12,4.66687800397515e-12,1.42596243731392e-10,49.99999999997933,2.949705908219239e-13,-6.850492462799553e-27,-7.569962436409527e-44,1.6692216194234234e-18,6.89407055535134e-21,-6.0532658197984514e-24,60.0,-2.2092287109249467e-23,-1.5202006879250022e-25,5.170833333583666e-26,63.52530133400113,19000.000000000022,8.685715035643561e-12,1.8761949666292428e-11,66.9999999999999,-4.4441070744940305e-14,4.9725107295328e-16,2.159549275556966e-15,67.0,41667.0,4.343242203068563e-14,-1.1673961751405756e-13,9.500621090728018e-16,67.0,-8.041129471979793e-31,35000.0,-1.6210951079160525e-30,-1.2047241646508067e-31,-5.958588054405607e-65,-2.345080429087583e-30,12.987163340140238,-4.509756100859563e-24,9.54677988240098e-42,-1.1733929244352854e-29,1.2537300368328984e-12,-8.661637398607052e-31,9.563890364538011,-1.1553465589357832e-29,4.72669682139755e-13,2.056539854672498e-47,-2.303201915483683e-63,-6.36802862503731e-20,21.382718539152233,16667.0,-7.021768558739273e-64
3100,0.826421979806335,0.04339367302891225,2.3883956124493513,3.16173531769361e-05,1.720849519563295e-08,2.841264574985265e-10,99.99999999912546,999.9999999636066,6.633200851748139e-08,6.673405154027287e-09,-2.2151478050864617e-18,1.05509164273583e-32,-7.665815141726275e-42,5.471172434665218e-10,4.009744005919043e-11,8.752071602170629e-11,1.519553359682146e-11,1.4496950319650513e-12,9.543362508741809e-12,2.39466148741383e-11,49.99999999987647,3.528108472185535e-13,-3.807296130811539e-27,1.9312887965813705e-43,-3.544885889150339e-18,6.600543147878397e-21,-4.75023269825526e-22,60.0,-8.58940929638231e-23,1.0163584577911391e-25,6.493348846894623e-26,63.60165430084937,18999.99999999982,1.5869764883532316e-11,-1.6080827735407619e-12,66.99999999999953,2.547043672166656e-13,2.2311444897229463e-15,5.256644384919095e-16,67.0,41667.0,1.4573395987472772e-13,2.0964836049980805e-13,-4.448864972904528e-16,67.0,1.0403879870589983e-29,35000.0,9.380109113798116e-31,4.385826144833302e-31,2.419679717624705e-66,5.531953490803782e-30,12.185793933943764,9.581820184887433e-25,-3.184553896115401e-41,-2.266275286420827e-29,2.975577536660122e-12,1.4457018908928757e-30,9.501448436981795,-1.3492744911552755e-30,-9.426623546642991e-14,-3.675802821659563e-47,-5.923517276539661e-63,-4.4000447213476637e-20,21.47250626263976,16667.0,-3.2429275732374403e-63
3200,0.8353843792176322,0.04806964843321898,2.478731130199531,4.406558529118935e-05,2.686485496010181e-08,3.3867433107976826e-10,99.99999999875932,999.9999999513389,5.3652345989695415e-08,1.0006432363331438e-08,2.984276088842132e-18,4.512603394150758e-33,1.78810343029975e-41,4.4537361615346687e-10,5.028218607168077e-11,5.108768345375183e-11,1.3015746174647692e-11,2.4654564856524625e-12,1.2029865074334779e-11,5.380230428181247e-11,49.99999999977394,3.299430368975929e-13,7.534139639874988e-27,-2.5777908234873977e-43,5.177687486659272e-18,-3.3660629760126924e-21,2.7939446164263776e-22,60.0,1.0066141271851517e-23,-5.030981383254772e-26,5.00609484288092e-26,62.90655253863012,18999.999999999927,7.64026360694772e-11,1.7042194048790034e-11,66.99999999999973,2.114921112365314e-14,2.6215714992801418e-15,-6.628766450914367e-16,67.0,41667.0,1.0521773636885026e-14,1.5029567631086985e-14,-5.692876465499601e-16,67.0,-5.182840533731073e-30,35000.0,-7.306028690339386e-31,5.294686591257575e-31,1.4706698803393708e-64,2.7498535759351753e-30,12.279216269339587,2.4489361379274276e-24,1.9610738673317662e-41,-2.595702825927948e-31,2.800158730438679e-12,1.992937187998445e-30,9.488610665824885,2.3113196306920096e-30,1.559969268005026e-13,-7.548779438330244e-48,3.300513822432541e-63,1.7329439371169025e-20,22.012287005243586,16667.0,-1.0468071674143168e-63
3300,0.8677911332224557,0.05243334617582809,2.5182982472397137,5.155263667497824e-05,2.7688189975705375e-08,3.7853709997933943e-10,99.99999999821708,999.9999999157785,9.380266461502571e-08,8.059408580380655e-09,2.9114424039593123e-18,2.643937194802673e-34,2.9280191031385904e-41,6.540473502435929e-10,7.557933046818611e-11,1.2380653265627352e-10,2.2221945539742807e-11,1.7860260003098695e-12,8.072583204842011e-12,1.456141775329629e-10,49.99999999991866,7.757635721440927e-13,-1.5262620727432483e-26,2.2554545735494052e-43,-5.003871171363175e-21,-7.961118911916883e-21,-2.329792139043136e-22,60.0,1.0086700135219452e-22,3.261183655132843e-26,2.813376866348015e-26,62.92270647763217,18999.999999999858,1.0390680801081717e-10,1.449977362042726e-11,66.99999999999922,6.467461723587056e-13,9.50987885448687e-16,-3.6932134583743167e-16,67.0,41667.0,5.1507558948105464e-15,5.221261202194134e-16,-4.031739617509717e-16,67.0,1.2804776099429257e-30,35000.0,-6.909917955908159e-31,-3.8514037327197647e-31,-1.0376151966506053e-64,-8.661391944239366e-31,11.74595462908343,-1.3749644374826735e-24,-2.7707754720985665e-41,3.2970500054724296e-29,2.8602860879779285e-12,-2.2436499149284942e-30,9.44960718942717,-1.608815889867217e-30,4.766271126798816e-13,2.728481964882552e-48,-4.089236525036727e-63,-4.624915256493308e-20,22.075659022491212,16667.0,-3.320668297445949e-63
3400,0.8867664720972289,0.05663402493106635,2.5497112326046065,6.407759257201877e-05,3.7584345558413076e-08,4.548430232748508e-10,99.99999999830492,999.999999895901,1.1692288103180073e-07,1.8748526892578262e-08,-1.841857747714632e-18,-1.38558923004376e-32,-8.410120787931305e-42,6.240500096303796e-10,5.913656035185258e-11,1.1893705694320728e-10,3.210888031485438e-11,2.5564025933239826e-12,1.2810754728545349e-11,2.3401968819095667e-10,49.99999999970669,5.783428925433792e-13,6.773232095670587e-27,-1.7149932355622555e-43,-2.3474784194361846e-18,1.0662802361564399e-20,4.1635815386590112e-22,60.0,7.459969429180218e-23,9.889540430321829e-26,6.241184173002355e-26,62.47496647211262,18999.999999999796,1.514712684215093e-10,4.339954749114726e-11,66.99999999999966,2.4360677886778746e-13,2.7871540065865843e-15,2.5982744711050706e-15,67.0,41667.0,1.8626059486526706e-13,2.590841462383645e-14,-3.7052541632469144e-16,67.0,-1.0956253342720737e-29,35000.0,5.620740700406897e-31,-1.023673377478131e-31,2.1978975678021726e-65,5.39430507492997e-30,11.328124654801973,3.2881478815963397e-25,2.2070126654876944e-41,-2.7111311665064873e-30,5.40644301017278e-12,1.7295597086655967e-30,9.333751946164377,7.497092044071257e-30,3.1889544985802925e-13,-2.9652489585071656e-47,5.119025158809392e-63,3.2500154937400764e-20,22.59280894640158,16667.0,2.664675535720332e-63
3500,0.9060488149711304,0.05976538176348288,2.6271259421347186,6.921521569033864e-05,5.1419305769416446e-08,6.381519765555016e-10,99.99999999785085,999.9999998504975,1.0491997710603599e-07,1.8752468004903687e-08,4.196230286252385e-19,-2.681905875812018e-32,-2.877121558875938e-42,1.193866517075139e-09,7.102017259608883e-11,1.8915683489091893e-10,4.0704361746999995e-11,4.209021265713202e-12,1.3745908628029524e-11,2.468053421676737e-10,49.99999999957976,1.73842940771974e-12,-1.3127055688231586e-26,-4.8975680203605294e-43,-3.620448376869858e-19,-8.869907005231337e-21,-4.300194822710429e-22,60.0,-8.356510731711347e-23,3.4610523967873747e-26,2.0011392580461704e-26,62.00212320410579,18999.99999999972,2.9108943883675717e-10,5.270233708220974e-11,66.99999999999913,9.385521077027415e-13,4.784777921752238e-16,4.249098609258371e-15,67.0,41667.0,1.9226607408001393e-13,1.09221593034406e-14,8.485538090565828e-16,67.0,-6.819097930036504e-30,35000.0,-3.5709819615961484e-32,-5.609286559589548e-31,-1.7582225678148808e-64,5.939450099576246e-30,10.973661570689316,-2.529486277130874e-24,-1.9023653206138517e-41,1.6457070406156812e-29,4.1490109329897505e-12,3.699301355415864e-31,9.332490608464294,-1.2863805285577737e-29,1.0859390307392646e-12,6.25807344224059e-48,3.582534171347691e-63,9.338073872513825e-20,23.142628159117752,16667.0,2.112202921133065e-64
3600,0.9424554370590081,0.06700425671630515,2.683470384442921,9.09385403319578e-05,5.821549492981692e-08,7.61119695455605e-10,99.99999999709243,999.9999997961547,1.611058273827589e-07,2.475475048302425e-08,2.9735510146987268e-18,2.2451938092044507e-33,-4.8168939504221924e-42,1.2472999803802243e-09,1.0398057727582255e-10,1.964021738827269e-10,4.8999472133890315e-11,4.87810514251703e-12,2.1037265794193975e-11,3.5331574476450374e-10,49.99999999967399,1.7256201326176296e-12,-6.388436925055682e-27,5.427622004464083e-43,5.578058654770105e-18,-1.5387442748756978e-21,1.0613994770790437e-22,60.0,3.3838924869154e-24,-1.1839879407750398e-25,2.3170074277593917e-26,61.61525368988096,18999.99999999965,3.1516085947649893e-10,5.7570850524337635e-11,66.99999999999882,8.270940840018385e-13,5.171462904108426e-15,2.9513294820902273e-15,67.0,41667.0,3.8076534590344996e-13,3.1492131743400996e-13,4.915862030071617e-16,67.0,-1.5481004225330422e-29,35000.0,-2.4245258017227426e-30,3.1384553192997734e-31,1.7851318610380075e-64,-2.7967568747286185e-30,10.56745861878978,-3.772228731319133e-24,-2.4233671183276086e-42,-2.9739878141259035e-29,6.73009136267142e-12,9.998692734122974e-31,9.191621065304112,-1.2620740266212881e-29,7.783975352235343e-13,1.5429171127551337e-47,-3.08332656618619e-63,6.902602275825243e-20,22.904664302594888,16667.0,1.4916846547304006e-63
3700,0.9529664176095981,0.07152233480769876,2.7761939717085102,0.00010613591457989999,7.560388203101679e-08,8.78521562788398e-10,99.99999999670058,999.9999997781008,1.9301450245427272e-07,2.8288067414145592e-08,3.447334151979123e-18,3.7258557128729283e-32,-1.0475464984512099e-41,1.5375590409463065e-09,1.453544864153896e-10,3.322454540926665e-10,5.212250799216658e-11,7.31117166200333e-12,3.022090528585684e-11,4.682005815320647e-10,49.99999999942197,1.8475391094636158e-12,4.0067022147866016e-27,2.46641753854863e-43,1.0281429408558292e-17,2.6452562235138953e-21,2.0669680360358045e-22,60.0,-2.026917626652459e-23,2.8500229314945496e-26,-1.7413450336615688e-26,61.41135650992156,18999.999999999556,3.767541708156962e-10,7.753306084708788e-11,66.99999999999825,9.94198339591316e-13,6.685500834641279e-15,4.472735023528488e-15,67.0,41667.0,4.2015921115587497e-13,2.1505471746092568e-13,1.3985818966466819e-15,67.0,4.329574435889934e-30,35000.0,-2.167575854778191e-30,4.498759033840129e-31,-9.906487869740342e-65,3.218163330156454e-30,10.818631045819394,-4.235087058788739e-24,-1.9252676058727152e-41,2.797947367166448e-29,8.078266597644347e-12,4.4075762540247135e-31,9.229169963719585,-8.347407584344922e-31,1.2453098726781171e-12,3.5733545814184614e-47,-2.768753796162205e-63,-5.48755496239902e-20,23.485525130993032,16667.0,-8.774496229332222e-64
3800,0.9783252540004987,0.07759503824281518,2.822520514684398,0.0001219365827832462,8.810262482977299e-08,1.2333568986324256e-09,99.9999999954094,999.9999997523214,2.1146060564389725e-07,4.043605762500176e-08,5.041708260387728e-18,9.502964308143653e-33,-1.4705888707026603e-41,1.8845265341375177e-09,1.9840069046951473e-10,3.7041820765911365e-10,5.918178866690502e-11,7.921951628949236e-12,3.5192860728612633e-11,7.406482919301597e-10,49.99999999928423,2.7445020924312678e-12,4.8172719252908605e-27,2.3798834377246544e-43,1.0736124114780544e-17,-7.516101158262577e-22,4.0911582030595727e-22,60.0,6.117256035272687e-23,-9.926362248913329e-26,4.836423449411282e-26,61.54527637202258,18999.999999999247,4.832152318774738e-10,8.995044850461619e-11,66.99999999999808,1.5966205741146967e-12,7.076259177242491e-15,8.018395746752135e-15,67.0,41667.0,5.02099545648632e-13,3.0875203304167516e-13,2.5725933634813667e-15,67.0,-6.78643404919383e-30,35000.0,7.402018263890298e-31,-4.433603450323978e-31,8.394414638841669e-65,-6.84045125619178e-30,10.419680238313736,6.563480671852313e-24,1.7417418304358928e-41,-2.8316685903754333e-30,1.124566232853792e-11,-1.916183124529468e-30,9.125765118079208,2.219073811028618e-30,2.2073512956599504e-12,-3.0485748234458434e-47,5.711525486301162e-63,1.535346581076986e-19,23.329104902283976,16667.0,2.695404795203151e-63
3900,1.0116800009993951,0.08386697145579557,2.8985956445410332,0.0001569113102409618,1.0401821136077992e-07,1.305172011432187e-09,99.99999999511292,999.9999996764376,2.97400432206701e-07,5.2290574372854485e-08,5.055939138926257e-18,-1.3385112272603238e-32,-1.9656202312007003e-41,2.3433258248675807e-09,2.466615464830876e-10,4.799309721362435e-10,8.597570376782904e-11,1.0035346288727624e-11,4.7554745558106526e-11,9.173162543578051e-10,49.99999999908243,3.978141852279326e-12,7.482722890226792e-27,3.5483165732879323e-44,6.203743857302209e-18,1.2702348889904493e-20,1.5369377845792498e-22,60.0,7.619990914854922e-25,4.9677741500278237e-26,6.667417615856664e-26,60.64215117455142,18999.999999999083,6.417846491557152e-10,1.1569142984301505e-10,66.99999999999675,2.3227589927373473e-12,1.1804101805260823e-14,9.40820102857716e-15,67.0,41667.0,5.364767077905341e-13,7.838784045232783e-13,2.4251472288686765e-15,67.0,3.070671394377012e-30,35000.0,-4.5937033543641236e-31,-2.3200529122550707e-31,1.691532460605824e-64,-4.11471875960318e-30,9.978031898557688,1.1519552691327974e-24,-1.1170908419705596e-41,-1.6582029184669115e-29,1.5018393547178718e-11,1.5119372285555617e-30,9.101444784001654,6.926983996259037e-30,2.926021755151916e-12,5.684917698023699e-48,-1.9176990574010394e-63,9.101025561001563e-20,24.258901759252872,16667.0,1.2888135484722675e-63
4000,1.0163970021114535,0.08745414061651062,2.902810411048399,0.00017318901372614164,1.2640665337325834e-07,1.6096103092479532e-09,99.99999999353342,999.9999996003692,3.410282911982214e-07,6.307841776997143e-08,7.647296944517655e-18,4.6143807028798997e-33,-1.64501912441587e-41,2.6718220429322825e-09,2.9685822989626413e-10,5.579447698346068e-10,1.1253200537874265e-10,1.3531527531206828e-11,5.805447520380942e-11,1.258582892582023e-09,49.999999998791786,5.23723208223773e-12,3.8916236761548674e-27,2.338724445011926e-43,1.8940940759378196e-17,1.4567416753102645e-20,5.833504802554673e-22,60.0,4.802797630280221e-23,2.7436489752893782e-25,5.75369293547653e-26,61.09850127334509,18999.99999999893,8.344097731777616e-10,1.6759420314541384e-10,66.99999999999643,2.6686145520591988e-12,1.3260081186015187e-14,1.3096863275725209e-14,66.99999999999999,41667.0,8.922405075320663e-13,9.216610315118313e-13,4.674545773182313e-15,67.0,1.3044952853371407e-29,35000.0,-2.699140279427963e-31,3.856090288724149e-31,-2.6511824647375386e-65,3.816805588481061e-30,9.607940864503892,7.111384328681828e-24,1.1534839414260023e-41,4.9236209529788893e-29,1.765724025042385e-11,1.819870610500404e-30,9.045327447876396,2.0490706090401396e-29,3.355835400751329e-12,-7.236851875423506e-48,1.4946110621593908e-63,2.438589155667545e-19,24.356256430325885,16667.0,-2.1934303397124398e-64
4100,1.0270650353070756,0.09481342051024687,2.9589089850497423,0.00019907144995124043,1.520479232566506e-07,1.979299219146996e-09,99.99999999239346,999.9999995268103,4.0027028926536056e-07,7.295237994365457e-08,1.3817602397429306e-17,6.230733823987766e-32,2.23399443823397e-41,3.460533297874407e-09,3.3860728522359833e-10,7.288946480508518e-10,1.3262827368773377e-10,1.5756272461050446e-11,7.574941522837445e-11,1.468807929679844e-09,49.99999999843787,6.319071992368451e-12,2.858625508853775e-26,3.071141056464119e-43,2.662961851290609e-17,2.4846372405447494e-20,1.4909639671280862e-21,60.0,4.136301495287286e-22,4.590528667031558e-25,1.05006384199491e-25,60.7099218281552,18999.999999998632,1.192431506110511e-09,2.1740078418323773e-10,66.99999999999474,3.915634503923259e-12,2.2505037598757784e-14,1.6984670740415647e-14,66.99999999999999,41667.0,1.2137886018416746e-12,1.40399908459541e-12,5.778937913921998e-15,67.0,-2.1455841197977693e-30,35000.0,4.616604573511005e-30,-9.609308438467894e-32,1.304254731464522e-64,8.790737580000669e-30,9.71362548458089,1.8525208433450013e-23,-2.414054818266351e-41,4.423873773824446e-30,2.4861141141367928e-11,2.1206288663737024e-30,8.940546645195987,1.4137274756612704e-29,5.371812478025069e-12,3.063942052252914e-47,-2.4787305909962345e-63,2.092593319871873e-19,24.63084394009909,16667.0,3.0247857513309084e-63
4200,1.0454929706046228,0.10171007401309692,2.985531156696185,0.0002284591510742486,1.8704181634499957e-07,2.4387398677393955e-09,99.99999999045308,999.9999994347615,4.960752963830856e-07,9.122092494737016e-08,1.6757511958757863e-17,7.293562910200085e-32,5.516629684135546e-42,4.237620367454872e-09,4.1714634837527725e-10,8.911426983050763e-10,1.7404668061464437e-10,2.0320070216175523e-11,9.720590741640806e-11,1.8753911373573343e-09,49.99999999819747,7.736182912401164e-12,2.465333545138572e-26,7.573895871987837e-43,3.244684944990705e-17,3.36417984651336e-20,2.159299952418338e-21,60.0,6.679982003974237e-22,3.91393461186247e-25,2.6369211793378694e-25,60.51234659729244,18999.999999998203,1.3371087515128868e-09,2.886179982027163e-10,66.99999999999287,5.020117520331738e-12,2.5450686165379458e-14,2.5228028454914465e-14,66.99999999999997,41667.0,1.6253988049593515e-12,1.923568876627481e-12,7.468957220932732e-15,67.0,1.0401951403583524e-29,35000.0,5.712330412725767e-30,9.999445377479843e-31,2.4798083137948167e-65,4.73539439081642e-30,9.519351305427472,1.9588651187505622e-23,-5.573420141427486e-42,3.9230009245791377e-29,2.9834604658096744e-11,4.8268137371686555e-31,8.877581551078473,5.360491654256926e-29,6.4996303694286026e-12,-1.976347409122429e-47,-2.8034349608044654e-63,4.500863701308925e-19,24.903764228958064,16667.0,6.675458095880806e-64
4300,1.0768006595875341,0.10559744619428363,3.0472017204355,0.0002677518114775191,2.1252139172674134e-07,2.7922185411281104e-09,99.99999998858668,999.9999992738204,5.833952264455909e-07,1.1333326110069911e-07,2.8795353416282975e-17,1.2181270713075253e-31,4.709581768304285e-41,4.806951374313544e-09,5.497008265847411e-10,1.0707134371358401e-09,2.2110866884863148e-10,2.2875095475982273e-11,1.25700053744311e-10,2.3562195044147475e-09,49.99999999761088,9.990605626447452e-12,6.06655412936106e-26,5.5870967432268775e-43,6.513142715932874e-17,5.74353263847577e-20,2.8360496042339987e-21,60.0,7.936272255195194e-22,6.6214280276332555e-25,4.0943203383919744e-25,60.308390929344995,18999.999999997945,1.6620826527428339e-09,3.4400884715528796e-10,66.999999999991,6.8103728109515246e-12,3.856796977036733e-14,3.049578266111615e-14,66.99999999999997,41667.0,2.1920460384139234e-12,2.640656883156986e-12,1.1864273885957965e-14,67.0,2.3682098979680186e-29,35000.0,5.456121293075742e-30,1.3023609582426275e-30,-3.181284317321815e-65,1.4639224616467698e-29,9.307594419446746,3.278236479005513e-23,1.316876030447624e-41,7.838535109918722e-29,3.854888717801564e-11,2.9858980170362604e-30,8.79430075162656,8.180461355904628e-29,8.797413719772634e-12,5.560538378780106e-47,-5.666044234849475e-63,6.873365610706609e-19,25.114811515240532,16667.0,-2.977572335189277e-63
4400,1.0973899802062665,0.11353452274761548,3.099330799346783,0.00032075754497334447,2.5456046909907234e-07,3.1923708704284946e-09,99.99999998656845,999.9999991382098,7.136164613237408e-07,1.435841149012001e-07,3.9779481031931615e-17,2.572818462810057e-31,8.246273114068282e-41,6.083869432360332e-09,6.581550892076092e-10,1.2452827744259616e-09,2.7361137401014297e-10,2.906006576499259e-11,1.5739358517864535e-10,2.913253199703222e-09,49.99999999692908,1.2171532822057317e-11,1.0423757757889895e-25,1.612573102363433e-42,8.709317295026738e-17,1.1109316638299878e-19,4.435005718695991e-21,60.0,1.3030679826495586e-21,1.3622927059688486e-24,5.218719390448067e-25,59.52091799887485,18999.99999999742,2.2070458115053276e-09,4.476213890252607e-10,66.99999999998838,8.283015796797054e-12,4.9627310713170425e-14,3.9873325679872854e-14,66.99999999999996,41667.0,2.9656834500208644e-12,3.572497629560343e-12,1.584745138505283e-14,67.0,6.88000753413236e-29,35000.0,1.3678387619037393e-29,2.7768143622513526e-30,1.0577258942552682e-64,3.2266824299216114e-29,8.744142151127294,5.967908280888407e-23,9.193829803857041e-41,1.693966965075535e-28,4.6731114595470644e-11,9.624119879855787e-30,8.78941277661465,1.0517213594778109e-28,1.1405195400289401e-11,1.3085554174727288e-46,-3.171429230165614e-63,9.33613518026333e-19,25.11316211665906,16667.0,9.295833636165569e-64
4500,1.1006849603446678,0.11893984829443972,3.1830912291338693,0.0003681035087271231,2.8516735330980795e-07,3.82928633264578e-09,99.99999998407502,999.9999990118598,8.378322644949706e-07,1.7039721509286978e-07,5.903723555228867e-17,3.6220619793484816e-31,1.8918514366708846e-40,6.923980068224062e-09,7.654609407069919e-10,1.4799282574264527e-09,3.2965136032006627e-10,3.466645578326557e-11,2.0636349328751598e-10,3.6413779458431435e-09,49.99999999624001,1.483632737395637e-11,1.6143335538680312e-25,2.9679782662581995e-42,1.416462785518973e-16,1.4999360136498303e-19,7.60846044934344e-21,60.0,2.132380223099057e-21,2.0310902974575086e-24,8.467876018868637e-25,59.30440395157627,18999.999999996653,2.6448942406102908e-09,5.680830835564567e-10,66.99999999998529,1.0922113759506853e-11,6.51487658429317e-14,5.177096047247272e-14,66.99999999999994,41667.0,3.970199325047318e-12,4.480849016916002e-12,2.0722940172141415e-14,66.99999999999999,1.0552152599445836e-28,35000.0,2.3327302432615928e-29,4.294047130175033e-30,-4.344838138214225e-65,5.656083977462617e-29,8.482521834930477,8.220597234690482e-23,1.8566360556489598e-40,2.819031845328384e-28,5.7575210991222784e-11,1.450361522899497e-29,8.76948517235839,1.8272943823448393e-28,1.3830032428228225e-11,2.159125526425502e-46,8.229259841170207e-63,1.555288584006634e-18,25.49803210154872,16667.0,3.876372474740252e-63
4600,1.144685171868248,0.12398250957234751,3.168271957438696,0.0004105133503337441,3.3713404754469763e-07,4.483490754091229e-09,99.99999998018203,999.9999988131613,9.483888074730618e-07,2.0349850653696518e-07,8.73026496781526e-17,6.479912766329337e-31,3.1187760534241875e-40,8.197057853050928e-09,9.202008825175543e-10,1.8373589259655971e-09,4.034506509098516e-10,4.19663568940061e-11,2.4270868323675835e-10,4.590539173716574e-09,49.99999999549976,1.821099949788581e-11,2.9605161885370215e-25,5.359990097699623e-42,2.1226726838848193e-16,2.4535489551479515e-19,1.0718258780116069e-20,60.0,3.151512974789879e-21,3.242259186038203e-24,1.3766766934212644e-24,59.424805206777194,18999.99999999605,3.160033729401447e-09,7.06079087016149e-10,66.99999999998042,1.4014057384356111e-11,8.405583786166118e-14,6.709158027756837e-14,66.99999999999991,41666.99999999999,5.0322727850660226e-12,6.338561368613403e-12,2.8609609961662576e-14,66.99999999999999,2.270198239754943e-28,35000.0,3.955568005199688e-29,7.073605778214773e-30,1.8992498732531417e-64,8.412904242926028e-29,8.612338055455652,1.4120221253740692e-22,3.618012096483175e-40,5.578873701636447e-28,7.07308582179309e-11,3.257836098381501e-29,8.665490227278168,2.956689639951539e-28,1.783039038646919e-11,3.355069751533821e-46,1.2437907904877001e-62,2.3741124163999887e-18,25.419364037996623,16667.0,6.002715218951684e-63
4700,1.144560548520044,0.132808215154737,3.245755908695799,0.0004764733850158085,3.848417198472648e-07,5.159011907092138e-09,99.99999997670312,999.9999985939902,1.1291076507689968e-06,2.411711225747692e-07,1.1920808671243277e-16,1.0455169954261623e-30,5.9293135740435864e-40,9.66557112025447e-09,1.136867088938752e-09,2.187335867920472e-09,4.827254126121857e-10,4.968955633293147e-11,3.022854059670426e-10,5.510163444398817e-09,49.99999999455015,2.2101740402239737e-11,4.533706900931409e-25,9.782049764940795e-42,3.047565707345585e-16,3.654839892227296e-19,1.7389811292263986e-20,60.0,5.000165529709226e-21,5.177914964832313e-24,2.206835414723781e-24,58.977920527565246,18999.999999995063,3.830966941420967e-09,8.824781391537388e-10,66.99999999997567,1.793592200938254e-11,1.0795827607261492e-13,8.830304548904435e-14,66.99999999999989,41666.99999999999,6.730706941843392e-12,8.312895177529492e-12,3.8388964624369016e-14,66.99999999999997,3.672807061553858e-28,35000.0,6.941482308151064e-29,1.2466950725503442e-29,8.728616917894688e-64,1.6618752730306907e-28,7.9333497058634235,2.213091771119788e-22,6.3626435178358336e-40,9.91280857828236e-28,8.705607258994463e-11,5.312938343343847e-29,8.56850133744008,4.702255183758158e-28,2.2141840602751616e-11,7.623785233794951e-46,3.060208386438432e-62,3.607725322098759e-18,25.727608141405508,16667.0,2.0346409597706696e-62
4800,1.175152323311679,0.14165146153201102,3.294330827088304,0.0005368935930960923,4.5486414996418867e-07,5.889919322261086e-09,99.99999997272718,999.9999983927197,1.2995685029813231e-06,2.9631315329175413e-07,1.705598722999246e-16,1.645432275710343e-30,1.0802234223286497e-39,1.1406269018020524e-08,1.3540220898272889e-09,2.5315300748973323e-09,5.953918446157264e-10,5.968669092370051e-11,3.784460971017487e-10,6.8213204859556204e-09,49.999999993208576,2.694216566084749e-11,7.426362432988569e-25,1.9408807181197682e-41,4.4335036249154625e-16,5.401696419544424e-19,2.601659948133982e-20,60.0,7.53512089372941e-21,8.41776755043049e-24,3.3186211497150396e-24,59.25642688149,18999.999999994063,4.701241823818092e-09,1.0889355460942692e-09,66.99999999996894,2.179446251501078e-11,1.4299296420996882e-13,1.1194033478346099e-13,66.99999999999986,41666.999999999985,8.552381030490923e-12,1.1005581007358386e-11,5.287322527219442e-14,66.99999999999996,6.501446829436526e-28,35000.0,1.1931185328593336e-28,2.2990900018204565e-29,2.634452674846865e-63,2.9233636261619743e-28,8.010960335240107,3.3546800020569936e-22,1.2294132953069793e-39,1.6160387779215494e-27,1.074010384040817e-10,9.769867839639669e-29,8.58631834305565,7.617118527980793e-28,2.8487491610837862e-11,1.4243826025095058e-45,1.0218029114443421e-61,5.317346077117771e-18,26.014203204736095,16667.0,5.923957781770022e-62
