milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.00000033545206,0.041432275723817295,476.6216114573453,80.36072776886408,95.66004351575336,99.99986120091329,200.0,100.00000000000054,10.0,19.528782541972284,4.3506376783583045,0.00014192116737021454,5.248464966935465e-07,1.2464542539352184e-08,1.9858349464435347e-10,2.9059487466487503e-12,2.8105190208574013e-14,2.425210028654461e-16,2.2878786143905417e-18,3.1906247730002424e-20,8.15179909652525e-16,6.310459894197807e-18,4.66935155702272e-20,7.694388625797458e-22,6.1888256434647885e-24,0.0,0.0,0.0,0.0,0.0,0.040596550045086874,3.327517753639934e-07,-4.0430170507672947e-10,-5.697949986101763e-13,-5.520829077333595e-13
4200,500.0000003451627,0.041656230536006186,475.80570164150396,80.29168162077396,95.4109812724225,99.99985009734634,200.0,100.00000000000058,10.0,19.72628402574868,4.495328078900423,0.00014846706940159726,5.843734385706454e-07,1.4303836320373013e-08,2.5093601863178657e-10,4.164370210583223e-12,4.6919355905310457e-14,5.337288477541842e-16,3.3338761514557442e-18,2.4484641638471694e-20,1.2175388709278062e-15,1.0159779737947808e-17,8.386606381493819e-20,4.328388895377492e-22,1.7380450863401527e-24,0.0,0.0,0.0,0.0,0.0,0.04137682729842158,3.5573229202609743e-07,-4.198757188303148e-10,-6.133732102334883e-13,-6.085963445682992e-13
4300,500.000000374578,0.04226809889502192,475.15254090362646,80.09526593330843,95.27269988158498,99.99984187334796,200.0,100.00000000000065,10.0,20.288057698145916,4.786893240028202,0.00015705734835848192,6.499393987867238e-07,1.691938869948608e-08,3.424652462050928e-10,5.41557610780677e-12,6.163662408249027e-14,7.090377258165215e-16,6.888505445182184e-18,6.332105110781691e-20,1.5025455580508012e-15,1.5145059970209456e-17,1.5388901960981073e-19,1.101679608975558e-21,1.1354622086613893e-23,0.0,0.0,0.0,0.0,0.0,0.04265040150471799,3.6352394582079275e-07,-4.5375130201492425e-10,-6.354099749398643e-13,-6.332193214187593e-13
4400,500.00000038472956,0.04370095259526958,474.92864444686035,79.8405384128293,95.11485209021501,99.99983626596605,200.0,100.00000000000067,10.0,20.506236641104977,4.98225687369979,0.00016051853131974247,7.229013991226769e-07,2.0489420057302497e-08,4.3115912977881815e-10,7.04916130030246e-12,9.931831909121974e-14,1.0685760275350787e-15,9.605922928828715e-18,1.1291357192927967e-19,2.3167976750943006e-15,2.570183417934714e-17,2.559757190024908e-19,2.4401543149581797e-21,1.51944126553854e-23,0.0,0.0,0.0,0.0,0.0,0.04473091951865427,3.8984797302692804e-07,-4.5841881585600734e-10,-7.063632219386849e-13,-7.04041681377319e-13
4500,500.0000004090613,0.045311056195150204,474.43149504680906,79.12755682566596,94.85908384449166,99.99982750029316,200.0,100.00000000000072,10.0,20.481203076417405,5.1430283842482245,0.00017280838390787998,8.047389141696002e-07,2.4665860746468232e-08,5.425831380734758e-10,9.365255571287e-12,1.380979768015716e-13,1.737811907239602e-15,1.7526785647058894e-17,1.58138909220293e-19,2.9753738082072112e-15,3.659898216764372e-17,3.642246645315329e-19,3.5462070791394856e-21,3.029597388416717e-23,0.0,0.0,0.0,0.0,0.0,0.04532078766505157,3.9867357957153296e-07,-4.902325531535023e-10,-7.488152505942365e-13,-7.393930540494812e-13
4600,500.0000004284748,0.04562992821528208,473.8805641616386,79.20295390696717,94.6332585976374,99.99982307572104,200.0,100.00000000000077,10.0,21.05853155470767,5.311092293520186,0.00017691198857412423,9.016553669065988e-07,2.8747659940215407e-08,6.630084666044181e-10,1.2790672297302146e-11,1.9818861046046394e-13,2.429246011782251e-15,2.888725394763672e-17,3.023451769736263e-19,4.1444064172448864e-15,5.4400800444275015e-17,5.898705287240684e-19,5.87441521866942e-21,5.107297980985199e-23,0.0,0.0,0.0,0.0,0.0,0.04667517931743924,4.270077442331518e-07,-5.085189709206712e-10,-7.788126960667734e-13,-7.754897087326965e-13
4700,500.00000044288316,0.04638413709720617,473.017807393598,78.65271451903027,94.57290628935235,99.99981474752697,200.0,100.00000000000082,10.0,21.31868934413678,5.4253318831897746,0.0001839285000467533,9.943989673900605e-07,3.2678742425003435e-08,8.153382479588369e-10,1.6516373462167258e-11,2.7404145154318287e-13,3.675756161579927e-15,4.615293225953937e-17,4.915382565554916e-19,5.64707210840649e-15,7.691856182769365e-17,9.038238037861315e-19,9.59335165550981e-21,9.054207530231668e-23,0.0,0.0,0.0,0.0,0.0,0.046862626627130206,4.4193108556277145e-07,-5.381607371372382e-10,-8.397299946619015e-13,-8.436594344620161e-13
4800,500.0000004570061,0.04752491750489185,472.4831713164034,78.54805863157328,94.20755881265151,99.99980776406949,200.0,100.00000000000087,10.0,21.285004395840023,5.794209974698315,0.0001970831800177552,1.0832263530582312e-06,3.942545107886395e-08,1.0402739176705968e-09,2.1851070993045885e-11,3.7659747361575655e-13,5.616661885943193e-15,7.303912755992194e-17,8.19375032745824e-19,7.502604352369747e-15,1.0734536226061266e-16,1.4091298723809996e-18,1.5937227377207773e-20,1.631586105623927e-22,0.0,0.0,0.0,0.0,0.0,0.04794882921278743,4.592111265879749e-07,-5.585551369771632e-10,-8.934810889315531e-13,-9.074626729385588e-13
4900,500.00000047922566,0.048203502472046675,471.84225162508545,78.16102299083204,94.16964798759804,99.99979968044657,200.0,100.00000000000092,10.0,21.87898403968998,5.942848037009563,0.00020018334731294058,1.2080475765739463e-06,4.483989448176821e-08,1.2533214573390514e-09,2.7782940286164446e-11,5.140199377659709e-13,8.164960500184505e-15,1.104110703508146e-16,1.3635736275649134e-18,9.80994220823106e-15,1.509459350603058e-16,2.0465907258066917e-18,2.4556858747287937e-20,2.723165096681272e-22,0.0,0.0,0.0,0.0,0.0,0.04928691199146648,4.801381921390474e-07,-5.726935865868089e-10,-9.381888501198776e-13,-9.491845000722723e-13
5000,500.00000049874075,0.05042183187356839,471.3856593179244,78.14475013250097,93.81519968883428,99.99979245626491,200.0,100.00000000000101,10.0,22.165361220903673,6.161184516034446,0.00020752140586578044,1.3244684751532792e-06,5.237681754021491e-08,1.5618868505851135e-09,3.66406242756602e-11,7.073998600855927e-13,1.1798361240447779e-14,1.7035271237657182e-16,2.215145917356705e-18,1.3130675643227328e-14,2.151711387255289e-16,3.0432030781959364e-18,3.9201717980854267e-20,4.552811885732668e-22,0.0,0.0,0.0,0.0,0.0,0.05015605245462526,5.022515613823327e-07,-5.951236822717891e-10,-9.980628206451973e-13,-1.0035863134517487e-12
