miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
3300,2.1089930681090293e-22,6.904364233787612e-14,3.2330622974969584e-06,467.21069001603024,33.380551854388926,353.2500356367631,57.36341210683679,0.0034366555364902475,90.22852726908162,9.772042383204091,2.998828479154739e-10,29.091354580575445,25.55214970861374,4.5640669891706074e-10,74.672175172844,1.2193418711205865e-07,8.347501544044482e-06,99.99999121607735,1.8215680663728152e-19,0.00644034810836319,3.638049719145287e-11,99.99935166091872,1.8445048876962194e-10,39.99985378719058,360.0001426388884,1.9984263566061676e-19,3.147064573380226e-23,0.0006594980986503222,4.7507873977629956e-08,99.93608590858406,0.06611335234365931,4.516305313675089e-15,5.891082453280283e-16,5.521730770643615e-09,1.9978072828293336,1.2355604567096742e-15,100.0,599.9999999999983,1.852105031093502e-12,3.006339914693123e-14,599.9999999999899,1.0878682189985963e-11,3.4826777493283537e-13,599.9999999999997,1.9571705853546487e-18,1.9934029097479795,99.99999745227717,9.092075211939491e-17,9.996711278813782,4.0742867129663754e-07,2.258130803707234e-10,6.880762232385532e-30,6.750136097882972e-10,1.092432721932929e-32,3.137149425404617e-20,5.145331708370854e-29,1000.0,-1.3545290623013364e-47,3.867871238520211e-20,1.31134318216539e-06,199.99999958261355,1.3069872153977146e-06
3400,2.523652889114626e-22,7.872243759852643e-14,3.464242289482109e-06,466.9278077687266,33.211620094923,347.3629958516657,59.475847804437855,0.0034581462713477937,90.2309021189681,9.766833812342414,3.1998403932716206e-10,29.070136928164953,25.57882950178899,4.846268709991352e-10,74.65871574350385,1.2913429275912085e-07,9.302818905444549e-06,99.99999106003268,2.259842204059073e-19,0.006855792454592267,4.5038341792115547e-11,99.99930987991642,2.289617063047668e-10,39.999850704055596,360.0001516677982,2.4459878366693485e-19,4.316409120047877e-23,0.0006903651900186658,5.216175803806921e-08,99.93398797909056,0.06814072427822053,4.918758424603656e-15,8.085043187702834e-16,5.886699207867207e-09,1.9977620970957088,1.937419427751576e-15,100.0,599.9999999999978,2.2552364679669243e-12,3.457708601565466e-14,599.9999999999883,1.118389762415112e-11,3.9886353052001513e-13,599.9999999999995,1.8817195641020597e-18,1.993222266779444,99.99999720285821,1.1283489206770569e-16,9.996703269572363,4.261634905698967e-07,2.715256127857806e-10,2.8973821519697724e-29,7.450570894103896e-10,2.4676617263623684e-33,4.6974777900764053e-20,1.1005341271591543e-28,1000.0,4.941056566216528e-47,4.0232919038186504e-20,1.362840483284221e-06,199.99999955944918,1.339419897005481e-06
3500,3.005204425797194e-22,8.672626248639719e-14,3.4643906250278153e-06,465.2820765617477,34.53796147820771,346.3180493756247,59.40707365412967,0.003420069975577946,90.23346217105518,9.75649374898551,3.348502840909833e-10,29.041556339174548,25.593054445100847,5.045982812394888e-10,74.65304802560733,1.2980328282550447e-07,9.411030236360934e-06,99.99999023715534,2.560231287508392e-19,0.007076406432803231,4.900688442582514e-11,99.99930748740127,2.471622446225303e-10,39.99984839172811,360.0001559235788,3.4914634961468846e-19,5.1827827257753034e-23,0.0006871219079658524,5.49307312594778e-08,99.93054736045862,0.06824186196993881,5.307162463409338e-15,7.960995309051185e-16,6.0640899772131464e-09,1.9977095432269785,2.012315359124986e-15,100.0,599.9999999999977,2.512293393078201e-12,4.201364311812914e-14,599.999999999986,1.2931798371394707e-11,5.174174334330429e-13,599.9999999999995,2.4626359957377703e-18,1.9929895720881072,99.9999971462882,1.3741266281793142e-16,9.99656058310338,4.690645255827796e-07,2.785190848487496e-10,1.5330033482952157e-28,7.746695601548867e-10,8.070056039988544e-33,4.964744593312292e-20,1.1513452321520153e-28,1000.0,2.1586644458689552e-47,4.956338056343099e-20,1.371312549305388e-06,199.99999952598398,1.4214763527769605e-06
3600,3.2108922774425516e-22,1.0507223770056603e-13,3.596073152713576e-06,465.1688728778741,35.698798966140444,340.8558534880091,60.847146537875695,0.003443978131009118,90.24108595001788,9.753346758700772,3.509941395042806e-10,29.016982405541416,25.604703078766676,5.355966547904286e-10,74.63635059949308,1.3314961535419228e-07,9.93043690164887e-06,99.99998991729262,2.9390305591600855e-19,0.0072891677158265925,5.619401163321629e-11,99.99929075600446,2.8184806135672097e-10,39.99983998432773,360.0001565877452,4.063968039099502e-19,6.1301800377914e-23,0.0007164025467858626,5.841494031579865e-08,99.92963110351121,0.06958977961482443,6.027537760019563e-15,9.443164437488236e-16,6.653293983380012e-09,1.9976071495028798,3.0543849488590184e-15,100.0,599.999999999997,2.794497059300406e-12,5.31193133032507e-14,599.999999999984,1.55396252912663e-11,6.246906333094313e-13,599.9999999999994,2.9712406585918987e-18,1.9926786605170768,99.99999688830707,1.5903341496468856e-16,9.996364343260437,4.734138582712258e-07,3.1287689074283514e-10,1.371704366277195e-28,8.500981630617242e-10,2.3341198068625023e-32,6.352692134811794e-20,1.6482563382407373e-28,1000.0,8.348082230193951e-47,6.453526778426484e-20,1.428530716707617e-06,199.99999951597047,1.4586593529337105e-06
3700,3.641721993957572e-22,1.1202866231176407e-13,3.6721286624771315e-06,463.7750518871959,35.464446842343115,339.82176344233295,62.11555865095031,0.003457387425450528,90.25042990680318,9.742508106111412,3.716976201533194e-10,29.00256001240572,25.623373545559843,5.493663208695032e-10,74.62492259623022,1.363785841061546e-07,1.0475499247281137e-05,99.99998945703159,3.408447766613946e-19,0.007356433552917591,6.304110428398783e-11,99.99924826492713,3.132011827896891e-10,39.99983789052856,360.0001608675392,4.579492475598873e-19,7.372316313513188e-23,0.0007314518068352926,6.595086596144871e-08,99.92601772553971,0.07131232217780861,7.2588461901546e-15,1.1422541819754615e-15,6.6973924230064196e-09,1.9975307837563432,3.5565908855285955e-15,100.0,599.9999999999969,3.396234442142125e-12,6.195258977450491e-14,599.9999999999812,1.787374069886849e-11,6.62182514049984e-13,599.9999999999993,3.419480545839748e-18,1.9927353226914382,99.99999669961102,1.7885059429067703e-16,9.9963380496737,5.205410596757919e-07,3.539947213817169e-10,1.9598295583401566e-28,9.686526434307346e-10,3.0209587046088756e-32,7.147613546847852e-20,1.9707635168642759e-28,1000.0,7.950994539448895e-47,7.27706470086864e-20,1.4976561510546067e-06,199.99999948443144,1.4962645596126037e-06
3800,5.015623000892232e-22,1.3517475479016727e-13,3.835406894332247e-06,463.90339564969463,36.925827452635396,334.68098309438545,63.122521779803805,0.003428834635314317,90.25262978663889,9.735834510026368,3.902531830222521e-10,28.962311758160467,25.65064530136665,5.799208770162351e-10,74.6183465415767,1.3915464835179126e-07,1.137646374024241e-05,99.99998853025751,4.2195358755520726e-19,0.007566122362575363,6.635230003660988e-11,99.99922617052329,3.259453958446057e-10,39.99983415814852,360.0001680936852,5.100645908760179e-19,7.902250676139898e-23,0.0007741481280443004,7.014767259196813e-08,99.92520314714588,0.07352509924574692,8.229390113349348e-15,1.3467919574466014e-15,7.364422116924727e-09,1.9975363089784344,3.940277574014323e-15,100.0,599.9999999999965,3.840050104954892e-12,7.689268772474826e-14,599.9999999999802,1.9697973393821598e-11,8.152499166230538e-13,599.9999999999992,4.771615173261383e-18,1.9922682130574048,99.99999651715291,2.2108790321313326e-16,9.996298892526806,5.283887980530766e-07,3.8873836329215436e-10,2.519463796185092e-28,1.0529000471404802e-09,3.347255692585395e-32,7.902504207081396e-20,2.3836078072887833e-28,1000.0,1.6763264188199498e-46,8.725594097320835e-20,1.5097704444581615e-06,199.99999946406172,1.5219735182066615e-06
3900,5.718542919260063e-22,1.4979310193613422e-13,3.9233795241399005e-06,462.78580389200306,37.77253063950003,332.46782858047845,63.798291505632015,0.003431628959466076,90.26645644483214,9.7300382077126,4.1122031856129306e-10,28.952894065583617,25.660641340828068,6.288040948294632e-10,74.60220803030377,1.4376092807109035e-07,1.1785046662438214e-05,99.99998787559008,5.355619492362336e-19,0.007837839516944951,7.40598165756035e-11,99.99922877339148,3.6808344156845863e-10,39.99983089523672,360.0001735343865,6.371897753273449e-19,9.715273077974555e-23,0.0007874613030978725,7.70894603594255e-08,99.92305187078792,0.07572986122240216,9.091998349379298e-15,1.5075120029543312e-15,7.790841740827522e-09,1.9974583510022959,4.9741761127894696e-15,100.0,599.9999999999961,4.178731718255079e-12,8.357812526011542e-14,599.9999999999775,2.3259014496240537e-11,8.886113878528149e-13,599.999999999999,5.586823930992119e-18,1.9921740424039596,99.99999639526612,2.7299024184137883e-16,9.996067927427154,5.595600352239167e-07,4.559944307939548e-10,3.439146670714143e-28,1.1679227247181259e-09,3.6488735990416653e-32,9.878703711884926e-20,3.0187085262795927e-28,1000.0,1.4609894650278427e-46,9.78213082601741e-20,1.5362830254921149e-06,199.99999944355704,1.5847931809924851e-06
4000,7.196453516962403e-22,1.7247835332233652e-13,4.016267145600841e-06,461.9776570834628,37.410883887421235,328.51733271305864,64.98337806708226,0.0034611163753450773,90.27194459553914,9.730353249657512,4.3073715730495097e-10,28.917819044403995,25.666914062091443,6.424743184115804e-10,74.5963057117454,1.460246237705621e-07,1.2687055902984794e-05,99.99998758046321,6.227538669704012e-19,0.007980509578364721,8.456527954821409e-11,99.99920429982924,4.113153424111601e-10,39.99982595397152,360.0001753066813,7.006793180481888e-19,1.1459414324484763e-22,0.0007897851546499485,8.248754271164203e-08,99.9207404278247,0.07737840900921711,1.0741445283281857e-14,1.6271212836385362e-15,7.861351300728362e-09,1.9973637490412663,6.058637138330947e-15,100.0,599.9999999999952,4.85249380497634e-12,1.0062357017660188e-13,599.9999999999744,2.587030063033781e-11,1.0087074944502423e-12,599.9999999999989,6.082510730319569e-18,1.9920809717885135,99.99999617471227,3.1653609714738517e-16,9.996077823667932,5.984285667773023e-07,4.798826262019577e-10,5.188723817486793e-28,1.2780745394038752e-09,5.350624445472947e-32,1.0736200813498451e-19,3.639456226249252e-28,1000.0,2.9660463508352078e-46,1.1483311415415562e-19,1.619815887217072e-06,199.99999939082716,1.582941113906218e-06
4100,8.690047482937114e-22,1.8345782642501597e-13,4.157787089538291e-06,460.74794882737854,38.74027177378487,329.6344346349119,67.7427665623323,0.003472948310856447,90.27330754545405,9.723793988042935,4.509872601456898e-10,28.884910636754086,25.70263452332844,6.720024642638006e-10,74.58743388690984,1.5136965238987584e-07,1.3152395295398826e-05,99.99998700313783,7.161359359539462e-19,0.008038397276101726,9.495258658822919e-11,99.99918802877161,4.5116513579912693e-10,39.99982087479747,360.00017883948885,8.403922709745891e-19,1.2714275955890164e-22,0.0008193522223547738,9.139256854677712e-08,99.91872983087052,0.08093728641017854,1.2454959869566876e-14,1.946172122577516e-15,8.366698062856185e-09,1.997317892648792,7.130466476282187e-15,100.0,599.9999999999949,5.353627680856969e-12,1.0918214136830485e-13,599.9999999999714,2.9106922838277845e-11,1.2568308548883538e-12,599.9999999999987,7.100020526262607e-18,1.9918231957387023,99.99999603898269,3.597162247482153e-16,9.995942250384372,6.152173396526365e-07,5.247942636163025e-10,6.782602170360465e-28,1.4539945713509685e-09,7.160426322569393e-32,1.3201512063919666e-19,4.166034521993375e-28,1000.0,3.983901841214424e-46,1.3459636343950014e-19,1.62896508742687e-06,199.99999936385856,1.64593744671732e-06
4200,1.0877760248563871e-21,2.1587401338752485e-13,4.198416852086736e-06,460.7922409874427,39.49270027698315,325.80659724766565,67.8076423853008,0.003474636800493664,90.28701888726229,9.716045832150863,4.893199141368096e-10,28.875424724876268,25.716194846591097,7.074445940556485e-10,74.57300739539053,1.5756753925089091e-07,1.3809982601777826e-05,99.99998635110165,8.792049105267623e-19,0.00835211654369296,9.862588905655101e-11,99.99916252101475,4.951684206391935e-10,39.9998139215182,360.000184680538,9.437110317460584e-19,1.538640147112424e-22,0.0008332072711199831,9.70258962206761e-08,99.91789123312525,0.08132473778641323,1.4017810745507039e-14,2.0824064707670955e-15,8.930897009678146e-09,1.9972195598006186,7.775738094017506e-15,100.0,599.999999999994,5.949462595453452e-12,1.2990394546967435e-13,599.9999999999663,3.1453984570948485e-11,1.4175500423082217e-12,599.9999999999985,8.792969052635406e-18,1.991484049916189,99.99999580155878,4.271217460941949e-16,9.995798222500385,6.661415668910613e-07,5.806285836613523e-10,9.236397130505154e-28,1.5742939891227406e-09,1.0396175582335458e-31,1.4654089354690116e-19,5.251666684069253e-28,1000.0,4.545588900242715e-46,1.5047772476261853e-19,1.664517927506414e-06,199.9999993304646,1.6937177593906356e-06
4300,1.3142601725600416e-21,2.4234980386639103e-13,4.271303967283797e-06,459.6845757557926,40.800963819636735,323.06578911598484,68.62603133439353,0.0034867159636352125,90.28670186238321,9.705346252488432,5.104906463932588e-10,28.837218501671675,25.72152237546934,7.561993868613611e-10,74.57143606233441,1.5682100605358028e-07,1.4442683246121327e-05,99.99998547580644,1.0180286682881357e-18,0.008707590444667495,1.113634204970185e-10,99.99913076555072,5.411542077882972e-10,39.999808058624865,360.0001874823006,1.082192878927498e-18,1.7416255673330813e-22,0.0008547282087709043,1.0366833746247998e-07,99.91650918804224,0.08295736270200285,1.5413935326623824e-14,2.45555015149604e-15,9.11322355823388e-09,1.9971734188596042,9.741363150879874e-15,100.0,599.9999999999933,6.716352986752068e-12,1.5247946116442175e-13,599.9999999999625,3.510778321899964e-11,1.5720893458811976e-12,599.9999999999983,1.0127780599256045e-17,1.991438073917246,99.9999956212486,4.925018463442831e-16,9.995682400857778,6.875366249974543e-07,6.385037132623599e-10,1.1766649347857204e-27,1.7115990173709453e-09,1.2649326307786389e-31,1.7495430432740997e-19,6.474189487151578e-28,1000.0,6.084821405967121e-46,1.7337479547754574e-19,1.7182573797602637e-06,199.99999931150177,1.7490701358225023e-06
4400,1.5200763124384615e-21,2.620525720734038e-13,4.3959093098823935e-06,459.57414525824146,41.09915597352932,317.2441346089642,69.81832512883473,0.003469259072177328,90.29384200836434,9.703824867335777,5.342295609674425e-10,28.828302157833654,25.752963935423942,7.848592030157518e-10,74.56342741383973,1.6464303823867552e-07,1.5266374204846853e-05,99.99998502992706,1.216543149556079e-18,0.0087942705363939,1.195012142799029e-10,99.99912897369262,6.036085893583298e-10,39.999802935905784,360.0001934315687,1.2346851304471668e-18,1.9550166742957313e-22,0.0008793533930443665,1.0983175743951541e-07,99.9151598488919,0.08610440216961511,1.7411906735940177e-14,2.746684213827823e-15,9.611119785535221e-09,1.997088639700648,1.1029203526151108e-14,100.0,599.9999999999925,7.591852080033754e-12,1.6730218771939598e-13,599.999999999959,3.900726900049729e-11,1.7777714784482672e-12,599.9999999999981,1.1693775278866333e-17,1.9912333370776392,99.99999533778474,6.070688296306303e-16,9.995593513377822,7.094278062183581e-07,6.814983601085995e-10,1.657044138607883e-27,1.8286553515349436e-09,1.6863319763696444e-31,1.9675011584034553e-19,7.786693590118003e-28,1000.0,8.601873990069026e-46,1.9441852435157158e-19,1.7677837136713724e-06,199.99999926775737,1.750794012935312e-06
4500,1.8288131847400716e-21,3.0200125908165547e-13,4.47204342897099e-06,458.6290347954583,41.8727894006121,314.2746751952332,71.19226241405497,0.003467948451784663,90.30635534540046,9.690821503754737,5.437362613924875e-10,28.795534530282044,25.770147937680168,8.17871847993044e-10,74.55408183613434,1.6939790820616324e-07,1.5670257418403133e-05,99.99998439057423,1.3858244677462946e-18,0.00894345764375133,1.342473073228876e-10,99.9990880594686,6.730715439385127e-10,39.99980101863678,360.00020143995863,1.4629658538720475e-18,2.303111300091511e-22,0.0008953230420280947,1.1760579231447092e-07,99.91308111823516,0.08924050771007055,1.898970136903184e-14,3.011553319352893e-15,9.951969941980608e-09,1.9970446247159335,1.275193480593202e-14,100.0,599.9999999999916,8.311641808730207e-12,1.8858604289232343e-13,599.9999999999549,4.359617672472003e-11,2.0143466327784445e-12,599.9999999999978,1.3478516888376256e-17,1.991080564054484,99.99999525991794,6.854575396090214e-16,9.995570161737287,7.483628779551777e-07,7.549429266546117e-10,2.0069088390182413e-27,1.9531999449916842e-09,2.1362674664931843e-31,2.2828538318542445e-19,9.677423946177488e-28,1000.0,1.1936300800707248e-45,2.2886464268711345e-19,1.781689823520093e-06,199.99999923513025,1.7818604324367286e-06
4600,2.216132057834476e-21,3.2997519908311344e-13,4.608621844659278e-06,458.071235928164,41.68550862151577,311.24883832361223,72.2904515219951,0.003454788466320353,90.3142188388856,9.6864772060083,5.768573908863017e-10,28.746801992592136,25.77120821742447,8.579199490497134e-10,74.5361005684618,1.6885111048139967e-07,1.6631145841208878e-05,99.99998344109102,1.618838168250545e-18,0.009182639580887242,1.4850336570109996e-10,99.99909047516083,7.148230607647073e-10,39.9997941655893,360.0002002168736,1.6695177152062564e-18,2.606883769042516e-22,0.0009308173532829984,1.2431899960899616e-07,99.90877119606529,0.08982268934106394,2.1602283545958658e-14,3.326184016684778e-15,1.0400878508439553e-08,1.9969791713854954,1.4986895849597908e-14,100.0,599.9999999999908,9.194122294771476e-12,2.1717710606002521e-13,599.99999999995,4.740448796783677e-11,2.2770657056840552e-12,599.9999999999975,1.594327666773015e-17,1.990756603193093,99.99999501629748,7.966902986368766e-16,9.995382950950026,7.683135277496072e-07,8.204887221952821e-10,2.598935112929121e-27,2.1875541930087866e-09,2.8603502618325814e-31,2.568145478899581e-19,1.1586158118237552e-27,1000.0,1.5221935148608257e-45,2.5348576947033564e-19,1.8400533765301444e-06,199.9999992045778,1.8309561058180731e-06
4700,2.622968621588027e-21,3.7919931422392224e-13,4.6645673033179625e-06,456.68069286155395,43.00394511117709,311.5360855122744,73.81101596114242,0.0034669927706775724,90.31426139737609,9.675796200356167,6.032548959906267e-10,28.731231017594478,25.802434212988178,9.04871557528465e-10,74.52886454596994,1.7657684217425799e-07,1.6852392481290683e-05,99.9999826305248,1.856119449175994e-18,0.009339668609654324,1.55879424591204e-10,99.99904794978313,7.938751613640571e-10,39.99978939475812,360.00020512559064,1.8619516386576e-18,2.9239171325867763e-22,0.0009319289490635673,1.3380918296625008e-07,99.90700569636482,0.09158338600272885,2.4247650254969407e-14,3.7747278073920504e-15,1.0993146686282315e-08,1.9969184907310666,1.701621932138412e-14,99.99999999999999,599.9999999999897,1.016071227187629e-11,2.5220759276115023e-13,599.9999999999435,5.277402036094678e-11,2.5967961229287173e-12,599.9999999999972,1.876783660451072e-17,1.9906644423707147,99.99999467067549,9.292899525059464e-16,9.99532012249268,8.157049760140213e-07,8.791408596087343e-10,3.335509218194555e-27,2.3442512776280587e-09,3.5643313956456634e-31,2.967697797689118e-19,1.43315066030077e-27,1000.0,2.050429755667155e-45,2.9783170726706914e-19,1.9046575192316511e-06,199.99999918774003,1.8631893297685964e-06
4800,3.027572738936645e-21,4.0756362224202717e-13,4.8453870552903014e-06,456.4426377878387,43.14546838095739,306.48140295299385,74.53614887478291,0.0034933770047495243,90.3264826672234,9.6683188311218,6.236733129469273e-10,28.7167795548687,25.810616555977017,9.47324692012522e-10,74.51783331870263,1.759825223397822e-07,1.7712465291610233e-05,99.99998249051578,2.1505852278190003e-18,0.00944240209463185,1.7284508781712167e-10,99.9990334368083,8.551938774584102e-10,39.99978494211072,360.0002133906366,2.1109062616290736e-18,3.290333461482492e-22,0.0009559754347103594,1.4420330115519324e-07,99.9074654009662,0.09395589055956387,2.675037017626583e-14,4.2057272286227565e-15,1.135022267995108e-08,1.99679807228999,1.983035280896195e-14,99.99999999999999,599.9999999999885,1.1231459444934131e-11,2.7752757202290477e-13,599.9999999999375,5.853459344866265e-11,2.910609975167661e-12,599.9999999999968,2.1042658494478327e-17,1.990301100819402,99.99999460902728,1.0562129566241231e-15,9.995289883506643,8.514276381907464e-07,9.657943583388522e-10,4.368438225123805e-27,2.493935876674273e-09,4.580494864534672e-31,3.382646866748743e-19,1.6704679493883752e-27,1000.0,2.714004969967032e-45,3.3169383183232895e-19,1.9436407234069163e-06,199.9999991606345,1.9103264273676343e-06
4900,3.597037285413558e-21,4.527411075860205e-13,4.873909805405543e-06,455.80365523048147,43.63545949647915,307.844165726636,74.4498736422181,0.0034612325414680543,90.33102482367177,9.669434527630298,6.537057946764969e-10,28.704744008851787,25.815843574664843,9.68169820899204e-10,74.50868558381737,1.8051822967937713e-07,1.882658069730348e-05,99.99998125073331,2.4236734881311026e-18,0.00981019847110475,1.8853748562118474e-10,99.99903493971797,9.435692354122992e-10,39.9997849226428,360.00021422327274,2.377061315133114e-18,3.810478706469488e-22,0.0009936756538648365,1.5324156455825636e-07,99.90507462244841,0.09437685790922319,2.9563728556690375e-14,4.569591368312741e-15,1.1989593530584404e-08,1.9967817140852764,2.2978285421392443e-14,99.99999999999999,599.9999999999873,1.2450534088696387e-11,3.123556942426363e-13,599.9999999999312,6.416692782229581e-11,3.2744647732947786e-12,599.9999999999965,2.4199414678524092e-17,1.990164329976268,99.99999424481213,1.2027604305489704e-15,9.995094680004405,8.95493791819746e-07,1.0386395733842097e-09,5.514886612842566e-27,2.7362941461225044e-09,5.817839009159992e-31,3.7599407556274905e-19,2.031782436909763e-27,1000.0,3.545608542968167e-45,3.804627890235003e-19,1.948278304737681e-06,199.9999991249604,1.9776373511745e-06
5000,4.1828963343015276e-21,5.104892345676513e-13,4.948252445781429e-06,454.8522107391824,44.44726903673988,306.1294086742151,75.36078219168249,0.0034953872203852664,90.3407067976054,9.66381631111442,6.888641173884388e-10,28.666511073693133,25.849136043975104,1.0259325534011547e-09,74.50348543814663,1.8707532172913173e-07,1.9537939030193717e-05,99.99998045029959,2.8254276757681344e-18,0.010063649014216509,2.013628949172601e-10,99.99898833536915,1.0187840948713352e-09,39.99977827036355,360.00022248781727,2.709500270271901e-18,4.200396529625006e-22,0.0009954539149461769,1.6307913547213176e-07,99.9018212306601,0.09861362202604951,3.281560180749008e-14,5.12530463504678e-15,1.2632475219921088e-08,1.9966680839366184,2.6165357869162566e-14,99.99999999999999,599.999999999986,1.3637856423398834e-11,3.563333288752802e-13,599.9999999999244,7.168965331181196e-11,3.744592582514837e-12,599.999999999996,2.797220578864882e-17,1.9900116581879557,99.99999408192112,1.3806692679499459e-15,9.995004444866677,9.24871776604729e-07,1.1046895399396165e-09,6.833035037601898e-27,2.9416254410067796e-09,7.1986571532222615e-31,4.2568524242268575e-19,2.4355242203854267e-27,1000.0,4.5280553335906084e-45,4.2262003516153864e-19,2.0149205222851575e-06,199.9999990807756,1.999954041979087e-06
