miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
4100,8.833532176541994e-22,1.910302940688969e-13,4.102658279647342e-06,461.7609619408355,38.77360300521388,328.78254193638946,66.22603924925605,0.003471184578383856,90.27371896190792,9.72332918625535,4.4997809997277836e-10,28.90817922588093,25.698708711152186,6.757468470289407e-10,74.59230734536212,1.5417876002221044e-07,1.3006964374026977e-05,99.9999871766114,7.237963974070669e-19,0.008145536500914848,9.129074689938235e-11,99.99919412520717,4.723390640120632e-10,39.99982130484836,360.00018043129273,8.389424358629907e-19,1.2960506387307924e-22,0.0008127501585082131,9.108158892978839e-08,99.92053774719723,0.08014232415586908,1.2331119250897736e-14,1.9499186950407397e-15,8.263439424297053e-09,1.9972834235387698,6.830650341810394e-15,100.0,599.9999999999947,5.4472529192131344e-12,1.1631641948980876e-13,599.9999999999695,2.84781306790275e-11,1.2199097671535326e-12,599.9999999999987,7.118127196453888e-18,1.9919456063963459,99.99999604352828,3.871589892917575e-16,9.99591839614087,6.250856489794149e-07,5.451908203482618e-10,7.874736728183671e-28,1.4036603149630219e-09,7.574923676463552e-32,1.2469970460814842e-19,4.34712548959239e-28,1000.0,3.633646467290234e-46,1.3000293596012952e-19,1.6324945583942153e-06,199.99999938213736,1.6368966165145174e-06
4200,1.1401857499358999e-21,2.0816883937528776e-13,4.244049029900816e-06,460.68777295603934,39.34610054346827,322.42110839846913,67.4158833695269,0.0034573621537124987,90.28855143804756,9.712024782250658,4.748857339382485e-10,28.88218012541764,25.701576009781828,7.160256907327023e-10,74.57326546145435,1.56770672539557e-07,1.3759471672256926e-05,99.99998631208419,8.6396589461521215e-19,0.008236974338842499,9.865638799029497e-11,99.99915966860219,4.994828809592392e-10,39.999813971154026,360.0001869484705,9.730922546020402e-19,1.4466578941102244e-22,0.000833174622723726,9.777621098861953e-08,99.91724901259907,0.08337096291489116,1.3993579221507843e-14,2.160737340124778e-15,8.924235289556549e-09,1.9972741045835705,7.83151771361251e-15,100.0,599.999999999994,5.963338971023685e-12,1.2984153763443958e-13,599.9999999999671,3.154863889428809e-11,1.3960527130658219e-12,599.9999999999985,8.803951366358288e-18,1.9915749525707342,99.99999580580109,4.373428340739759e-16,9.995791317025311,6.653205744543606e-07,5.887088831857117e-10,9.377016478961719e-28,1.5593418496056384e-09,1.022801305331812e-31,1.4866066717429303e-19,5.51796262536035e-28,1000.0,5.129540969737591e-46,1.5485969844412151e-19,1.6851275333339019e-06,199.99999934268712,1.6512193332833877e-06
4300,1.3360750946650514e-21,2.334276934946279e-13,4.255769911290009e-06,460.33864792598126,40.77038172222152,320.42631871809346,69.06415905100015,0.0034543417272000733,90.2947783308553,9.710450474137543,5.148235229073766e-10,28.851971855221546,25.719253439991643,7.610797878784875e-10,74.56716643599891,1.61253996042728e-07,1.4092788251370616e-05,99.9999855537351,1.0130152770157155e-18,0.008632470321885107,1.0981702153822999e-10,99.99913395814757,5.652160458793837e-10,39.99980743409463,360.0001885743782,1.0926831384456896e-18,1.7140824966729824e-22,0.0008520304107633917,1.0087021508459707e-07,99.9147533834278,0.0851038177847396,1.576635018503201e-14,2.461230455576634e-15,9.076806489070833e-09,1.9971187964540988,9.269442763652968e-15,100.0,599.9999999999934,6.704830418500047e-12,1.5084483809217095e-13,599.9999999999633,3.56116738827286e-11,1.6248244658505198e-12,599.9999999999983,1.0032225072902192e-17,1.9915527561263016,99.99999566681227,5.206626692946099e-16,9.995737397414644,6.952809091232021e-07,6.292415516171671e-10,1.2993384488006032e-27,1.6732241062402594e-09,1.3696441300746547e-31,1.7418866187075782e-19,6.224225285351072e-28,1000.0,6.6972507829188184e-46,1.7606646845350898e-19,1.717715165161919e-06,199.9999993069958,1.7293822857506623e-06
4400,1.6047243077210373e-21,2.728765153705904e-13,4.329678388264331e-06,459.54841165659246,40.40766553168336,317.2636094454366,70.57583405140589,0.003463440520996919,90.29459542656774,9.694684617835637,5.345070841375381e-10,28.824981819097538,25.75189516677542,8.015349288384025e-10,74.5526904189073,1.6301980057677901e-07,1.492620931631154e-05,99.99998505565024,1.1588418262059414e-18,0.008809976492261073,1.2477997995119952e-10,99.99913424831514,6.080391963938933e-10,39.99980460806349,360.0001972026548,1.2585266858659067e-18,2.0324594089034005e-22,0.0008768078400853643,1.1039030737304392e-07,99.91385643117384,0.08730308361414826,1.7083832621982735e-14,2.7243952799603877e-15,9.61201806428871e-09,1.9970498494027586,1.1009461321222223e-14,100.0,599.9999999999925,7.597053623655382e-12,1.668111663497175e-13,599.9999999999588,3.9876429387379294e-11,1.8554287822999537e-12,599.9999999999981,1.2052084363302645e-17,1.9913511403183637,99.9999954590462,6.081136428492518e-16,9.995672196412343,7.274835206823194e-07,7.003261809531134e-10,1.5794456024704784e-27,1.8003517944873245e-09,1.7740464990148174e-31,2.010521935295541e-19,8.11996234053572e-28,1000.0,8.787534884447683e-46,2.0126700017540676e-19,1.7309901638206246e-06,199.99999927851644,1.7634439856838043e-06
4500,1.899783896684254e-21,3.011724985987332e-13,4.54209846844065e-06,458.86491346372884,41.07448615897165,318.5980096641285,71.5390954613446,0.003476319502558076,90.30676096114955,9.690053319906298,5.431010574882809e-10,28.785105292198075,25.746857144497344,8.200446702847528e-10,74.54539524399524,1.6426514868405148e-07,1.563324665418222e-05,99.99998407799859,1.4158399357764274e-18,0.008963727392595666,1.3098588770316467e-10,99.9991090286818,6.509549549544292e-10,39.999798827064595,360.00020175585746,1.4228097628599946e-18,2.2825156130006574e-22,0.0008953490298248128,1.1677919146323433e-07,99.91178248006256,0.0877255802824799,1.962267531284505e-14,3.072676938885013e-15,1.0149017149464516e-08,1.99700241677406,1.2931189535616494e-14,100.0,599.9999999999917,8.458738556502335e-12,1.9578259196929404e-13,599.9999999999551,4.3172414888280744e-11,2.0133816026301376e-12,599.9999999999978,1.3663213993273065e-17,1.9910323621246389,99.99999512820398,6.881072345127086e-16,9.995509037886402,7.568051749470468e-07,7.484676517050154e-10,2.0595283127900927e-27,2.0151147251693486e-09,2.139476879667089e-31,2.2155210919118895e-19,9.905005347770016e-28,1000.0,1.210182824326296e-45,2.2166209742764548e-19,1.77861967398953e-06,199.9999992338663,1.8140093897687777e-06
4600,2.16968732697897e-21,3.3398985653824835e-13,4.596006216541888e-06,457.96312997151216,42.122348449971206,312.6018630199649,72.64150982490422,0.003496721041292994,90.31055064657488,9.689623540482591,5.674326175829076e-10,28.756695175976954,25.77651252860437,8.731364330461643e-10,74.54345713631282,1.6979933888912618e-07,1.6234386265831807e-05,99.99998369824023,1.598506526256197e-18,0.009055994037596838,1.4464991246858284e-10,99.99908324824361,7.227562081336002e-10,39.999797014789365,360.00020612422907,1.6460067276052024e-18,2.6302934184181894e-22,0.000919728554294901,1.2805858210258113e-07,99.9103147011727,0.08906214198842005,2.1548782367982122e-14,3.3706015769952455e-15,1.071901730648653e-08,1.9969907650671068,1.4905848074865824e-14,100.0,599.9999999999907,9.249917007899212e-12,2.1540161697823723e-13,599.9999999999485,4.735608282842927e-11,2.2952764196058864e-12,599.9999999999975,1.5813509697491683e-17,1.990915602374795,99.9999950552385,7.847285612440181e-16,9.995408918418402,7.951597933411654e-07,8.181269050099291e-10,2.6896200864781825e-27,2.1446713659134464e-09,2.7715397359703633e-31,2.603058712413785e-19,1.1641274870577163e-27,1000.0,1.571934618484651e-45,2.58554426622329e-19,1.8364003766466588e-06,199.9999992092327,1.8145703744171422e-06
4700,2.564407231329814e-21,3.7218203237044183e-13,4.6965669724886085e-06,457.6678546514825,42.82930242468328,311.2515301613069,72.72168579153563,0.0034571837107221074,90.3135215330668,9.683829723740303,6.115530191309962e-10,28.757124497265263,25.793543665440154,8.964138659932352e-10,74.53499996531166,1.716188930867093e-07,1.689877289089327e-05,99.99998265978357,1.86077910190191e-18,0.009248606370810049,1.608872736477135e-10,99.99904745608228,7.901796766351355e-10,39.99979422536721,360.00020565047424,1.8748579696485197e-18,2.9432054086929107e-22,0.0009491882749997798,1.324086342247755e-07,99.90926189605865,0.09307063559500844,2.387858949265745e-14,3.77994145791652e-15,1.1103858776263964e-08,1.9969375212880132,1.7358682659504105e-14,99.99999999999999,599.9999999999899,1.0418445667310049e-11,2.4647203374958085e-13,599.9999999999447,5.261999360706772e-11,2.668485535844014e-12,599.9999999999972,1.8177650967130076e-17,1.990704668574118,99.99999482673775,9.23435254119918e-16,9.99539132653911,8.125782640518746e-07,8.885430751085405e-10,3.36992923982603e-27,2.3358351788410667e-09,3.5251668011354147e-31,2.8986785279738876e-19,1.4312100128831988e-27,1000.0,2.0494178691069652e-45,2.9325179826770434e-19,1.8778751949720803e-06,199.99999917154685,1.9083413895612615e-06
4800,3.0237093151404907e-21,4.1699705368547434e-13,4.776918549574798e-06,456.85138569295333,43.818801050240644,310.63877997389756,73.06170370350453,0.0034794650266771086,90.3200916000302,9.672521241670127,6.290736660802171e-10,28.70486143662463,25.806430480023355,9.46816734495138e-10,74.51718298869683,1.7829235164751126e-07,1.7833702664374016e-05,99.99998200724485,2.1573374714707116e-18,0.009438991278038086,1.6970770977683622e-10,99.99904246103617,8.593630853595225e-10,39.9997889378339,360.0002132420748,2.142990840838755e-18,3.3767261569435105e-22,0.0009684562479537353,1.4439228453079308e-07,99.90616436135332,0.09432888650946679,2.6941042817185005e-14,4.078688556637266e-15,1.1595315543758219e-08,1.9968179083646447,1.974629098660681e-14,99.99999999999999,599.9999999999887,1.1291978131949992e-11,2.8420018353250094e-13,599.9999999999391,5.910963177703433e-11,2.9256490580657243e-12,599.9999999999968,2.092992640706775e-17,1.9903690359716215,99.99999453625287,1.0692673669921866e-15,9.99525805364913,8.601592600275385e-07,9.63664349405678e-10,4.3761225290947984e-27,2.5437647756637183e-09,4.5238494147322345e-31,3.308091708676909e-19,1.6721174590555424e-27,1000.0,2.674887847363528e-45,3.320390761762124e-19,1.9357016615167396e-06,199.99999914606883,1.944755812699892e-06
4900,3.560292110450323e-21,4.605347033622672e-13,4.8948031098812695e-06,455.621504090481,44.485690572487734,308.52018542872145,75.3423619568526,0.0034659877488610385,90.32535462136957,9.668941088679425,6.538201838444096e-10,28.696501545349207,25.82704725801158,9.739874972192577e-10,74.50593252362206,1.8408681875515581e-07,1.8350058619953346e-05,99.99998168985047,2.4217132431654525e-18,0.009729490074842168,1.853608361749437e-10,99.99902538662965,9.269418519917484e-10,39.99978448808108,360.0002133163432,2.393782615105374e-18,3.7829435333283377e-22,0.0009656165444422939,1.5321793189385442e-07,99.90374140540091,0.09665836323969225,2.9396618990309806e-14,4.5611340047420094e-15,1.2054813828590627e-08,1.9967949605266626,2.301649074466835e-14,99.99999999999999,599.9999999999875,1.2590795655454934e-11,3.143739940161098e-13,599.9999999999318,6.53153192559604e-11,3.361019278094313e-12,599.9999999999965,2.4345785527531534e-17,1.9902227312525647,99.99999422108314,1.2180293657551319e-15,9.995215106608702,8.726368899874328e-07,1.0445885473072444e-09,5.437886361033811e-27,2.689416676056822e-09,5.781306841890843e-31,3.7600127573129494e-19,2.0393769541211305e-27,1000.0,3.463104992025691e-45,3.819525798414597e-19,1.9612666108749558e-06,199.99999910773226,1.9631253314179692e-06
5000,4.218711560747309e-21,5.091253850513675e-13,5.030582585073797e-06,455.6383036161266,44.75178266264528,306.018705223406,76.54015815113077,0.0034649489200293355,90.34044980327809,9.658916994575415,6.804049504913743e-10,28.66929316470927,25.834230158182322,1.0309016347237707e-09,74.4948078428282,1.8583636418970467e-07,1.9377791872809974e-05,99.99998091194347,2.8065869055391555e-18,0.009879171014469612,2.024238192501788e-10,99.99900471346078,1.0127205701498192e-09,39.99977953445123,360.0002215151756,2.716882473785049e-18,4.24561050811397e-22,0.0010061589477681156,1.611914644348309e-07,99.9032247592793,0.09866331224792958,3.275524042640563e-14,5.0950205983010315e-15,1.248223567895233e-08,1.9966596784711086,2.5922644156928787e-14,99.99999999999999,599.9999999999864,1.3831349497888081e-11,3.5422305188705744e-13,599.999999999926,7.039120655441681e-11,3.7196303658839504e-12,599.999999999996,2.7848825630213496e-17,1.990071905036289,99.99999398704229,1.4016374995851425e-15,9.99506595212093,9.076445784340747e-07,1.122924363984012e-09,6.863406476659183e-27,2.899146437761367e-09,7.251012102103332e-31,4.2290241920296063e-19,2.422900277822008e-27,1000.0,4.543829768977899e-45,4.2084140178231006e-19,1.9859852815428918e-06,199.99999907317493,1.99488494033018e-06
