miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
4100,9.486256340171136e-22,1.9162332107913918e-13,4.039641729562241e-06,461.12148989552975,38.966519547961546,326.2415531345151,66.31096655131256,0.003470639272586812,90.27474003412387,9.721237116014633,4.695875906356632e-10,28.902681937828756,25.68577194880475,7.029481637809914e-10,74.58116101065823,1.4998869385491123e-07,1.3115266157355364e-05,99.99998688925218,7.197252989364407e-19,0.008140547213557161,9.192178356462107e-11,99.99918418385595,4.468041301523326e-10,39.99982180378543,360.0001818360431,7.998246159697923e-19,1.3289042142022507e-22,0.0008221056529842213,8.958338025976808e-08,99.91921769953706,0.08019241320212364,1.237057844885567e-14,1.90981484449268e-15,8.495642806504794e-09,1.9972802725020753,6.550589988965636e-15,100.0,599.9999999999949,5.200348919225741e-12,1.096079125261494e-13,599.9999999999714,2.824430899025122e-11,1.1703395627446988e-12,599.9999999999987,7.422526777582533e-18,1.9917653568146816,99.99999607085351,3.7768492191479977e-16,9.995969806027345,6.142908124688319e-07,5.26628355741746e-10,6.580508810947645e-28,1.4182715392885946e-09,7.604239068232665e-32,1.338180696125409e-19,4.172603358634488e-28,1000.0,3.879593168573682e-46,1.2731093018304744e-19,1.6554544169939283e-06,199.9999993586229,1.6119858835778896e-06
4200,1.052277715164239e-21,2.1864722161412243e-13,4.151202446985374e-06,460.829464072495,40.08493793422843,322.5520538676787,68.48185409418693,0.003459514116689991,90.28673364510698,9.715094171885823,4.883831519802901e-10,28.858809938411977,25.711464681030904,7.356154391701434e-10,74.57201892951743,1.554689955783883e-07,1.3445247928164824e-05,99.9999859940465,8.832016728197975e-19,0.008266616845210371,1.002763584163345e-10,99.99915279025606,5.176924819688042e-10,39.9998165406033,360.000184816421,9.70075295289978e-19,1.5188928395411753e-22,0.0008275202237353599,9.476497021245975e-08,99.91675605775893,0.08090127430338848,1.328033710235488e-14,2.1842176166798693e-15,8.85256529307931e-09,1.9972472400562788,8.104352539424832e-15,100.0,599.999999999994,6.180302705542121e-12,1.319840927376957e-13,599.9999999999669,3.229470970759908e-11,1.3895887152988123e-12,599.9999999999985,8.42930238615744e-18,1.9916385333525082,99.99999581753414,4.4276296737175733e-16,9.995773717216426,6.64491480376024e-07,5.677620186596417e-10,9.009786960452235e-28,1.5098845489688397e-09,1.0157174773174008e-31,1.4882358600109508e-19,5.178260494881956e-28,1000.0,5.2737771973734955e-46,1.542231472984869e-19,1.6750135094631858e-06,199.99999934801076,1.6569234985765964e-06
4300,1.336474477937477e-21,2.403242076122555e-13,4.330858359327421e-06,460.22180025109594,40.50160849251673,318.7879425511522,69.71241155683873,0.003456954134009534,90.28727407813662,9.710106508081257,5.145402959408504e-10,28.839346814216768,25.72378644455762,7.497396746465283e-10,74.5724069750776,1.5927216052563347e-07,1.4443593630194218e-05,99.99998581691764,9.922116330715746e-19,0.008463077949852899,1.1226775018932665e-10,99.99914621077848,5.410598150086415e-10,39.99981251036818,360.00019110382823,1.0715430834533633e-18,1.7616551460033265e-22,0.0008658205920635026,1.0394459165794166e-07,99.91631999475493,0.08367514613711359,1.5426979570529127e-14,2.4373495863387507e-15,9.06593082026e-09,1.9971376934906715,9.181261327798868e-15,100.0,599.9999999999931,6.77270016851227e-12,1.4908923445449268e-13,599.9999999999624,3.465360169739673e-11,1.6200159632165972e-12,599.9999999999983,1.0480024507532712e-17,1.9913709805939246,99.99999568479475,5.059069379661732e-16,9.995815165198763,6.780196887609604e-07,6.194765938360152e-10,1.22079692805401e-27,1.7186988346426995e-09,1.317723724427161e-31,1.7673026415017006e-19,6.22914283144508e-28,1000.0,6.164457595602606e-46,1.7405965956740887e-19,1.7346912302439464e-06,199.99999930079548,1.6980463223035993e-06
4400,1.585807204878812e-21,2.695669169204921e-13,4.446432599037854e-06,459.48845422941173,41.3127735427465,319.58042211591953,69.7291858492659,0.0034712793513992724,90.2940169691983,9.703577539213656,5.315369198237974e-10,28.815264924771913,25.73843246430657,7.997830646665171e-10,74.56371827487378,1.6213215774651036e-07,1.493678192080124e-05,99.99998484292112,1.1839436837823066e-18,0.00884580919002907,1.2228971501921788e-10,99.99912100502686,6.008653079216016e-10,39.99980532461131,360.000195260325,1.249195497372944e-18,1.9497396761050076e-22,0.0008919499166310816,1.090646438662406e-07,99.91321898132735,0.08654600690061774,1.7415429800538113e-14,2.653943985538721e-15,9.612022024133397e-09,1.9971221736341873,1.0905409808741084e-14,100.0,599.9999999999927,7.384118627452002e-12,1.6669866142248794e-13,599.9999999999583,3.983790130751002e-11,1.820836966660784e-12,599.9999999999981,1.2195207820408666e-17,1.9910801366248778,99.99999542058002,6.065179333979073e-16,9.995654888698425,7.233834709537736e-07,7.069649778669052e-10,1.6210257522870897e-27,1.797628547668257e-09,1.6769421682326343e-31,2.0161254828174361e-19,7.968176873972432e-28,1000.0,8.719030245041528e-46,1.9667215477068047e-19,1.777646675793768e-06,199.99999926690967,1.7882954756045127e-06
4500,1.8759012983290074e-21,3.0653755950206157e-13,4.459261229353634e-06,458.35756142262886,41.74338422192366,316.4898655351704,71.17635398540696,0.0034622985134759193,90.30181103469836,9.689918976632116,5.614438576061557e-10,28.79435311174959,25.746872933545124,8.279984826108836e-10,74.55482680602688,1.6720932865388307e-07,1.5634079242463817e-05,99.99998446101878,1.4143438541583527e-18,0.00893141184192112,1.3595737018718418e-10,99.99909249836476,6.587059607555931e-10,39.99980277166788,360.000197780659,1.4220333724670525e-18,2.265786477523375e-22,0.0008971639169247938,1.1901188226403645e-07,99.91240197208758,0.08744992183961896,1.8822294967579454e-14,2.9775813093940057e-15,1.018126345559024e-08,1.9970370638644446,1.2798891798297546e-14,100.0,599.9999999999918,8.413740595738924e-12,1.9615709264465712e-13,599.9999999999542,4.395421627931863e-11,2.0917687782928725e-12,599.9999999999978,1.4103303040676492e-17,1.991086290225715,99.99999521813054,7.054441792474149e-16,9.995553033673602,7.554895867041472e-07,7.530511041711444e-10,2.05688813472039e-27,1.986103276204495e-09,2.253443008333649e-31,2.2721771487226235e-19,9.515330760766603e-28,1000.0,1.1899058694627106e-45,2.2542902513276044e-19,1.7833039494947422e-06,199.9999992594281,1.7996675665570374e-06
4600,2.246765137356455e-21,3.402189264744144e-13,4.587052120004992e-06,458.43043855407313,42.31637039840846,310.940002222653,71.52906113680926,0.003468450784402314,90.3108383280442,9.68929335179221,5.815888257265188e-10,28.744756862295112,25.784501443807027,8.570700921717863e-10,74.54341937466026,1.6792962929960262e-07,1.624376622429224e-05,99.99998386021169,1.575095804915749e-18,0.009145267708235412,1.470308464726476e-10,99.99906663103589,7.36936203331699e-10,39.9997963038726,360.00020124832275,1.6574684336066176e-18,2.5857016250247375e-22,0.000910210817715495,1.2433287082204805e-07,99.90894183157954,0.08890553430616882,2.1628251451633118e-14,3.313212328759596e-15,1.0399466854560387e-08,1.9969641922605714,1.4629667662954246e-14,100.0,599.9999999999907,9.30540937775382e-12,2.1747570509598363e-13,599.9999999999485,4.858597794401285e-11,2.3126216200806e-12,599.9999999999975,1.601542073085402e-17,1.9908477024655487,99.99999496146292,8.052227150506756e-16,9.995435401991731,7.855342328834718e-07,8.299627786617821e-10,2.59736512784838e-27,2.1566776454524717e-09,2.7646755828522685e-31,2.6150585376331375e-19,1.1862243001558932e-27,1000.0,1.525151432535683e-45,2.5526225921071243e-19,1.8239368919142242e-06,199.9999992179169,1.8336147794776949e-06
4700,2.574955368384009e-21,3.6945829301219053e-13,4.659070123802435e-06,457.13298632515153,42.6963379580586,308.3122203949752,72.89271701569129,0.003473400138108037,90.31740032566186,9.675719093259389,5.929076932866966e-10,28.755671355814755,25.783737235707168,8.919905787071004e-10,74.52405091119978,1.734099102282098e-07,1.690799818426362e-05,99.99998282846096,1.8333072895983646e-18,0.009311151384619716,1.5705547243380122e-10,99.99904744706194,7.769202114021843e-10,39.9997912516677,360.0002090375968,1.852232407280544e-18,2.973527580789107e-22,0.0009429907588661804,1.3515978487852946e-07,99.90717909273438,0.09129806003361371,2.4072448606279825e-14,3.786798073487786e-15,1.1078785806168596e-08,1.996872134469705,1.6950787694967588e-14,99.99999999999999,599.9999999999897,1.0179407422071438e-11,2.4798581399728985e-13,599.9999999999441,5.2996947353669317e-11,2.613725638313128e-12,599.9999999999972,1.842076678688742e-17,1.990594587956691,99.9999947446981,9.12513385484164e-16,9.995381075479663,8.212445246025349e-07,8.879714908411069e-10,3.4669287683439465e-27,2.3030722817603944e-09,3.6395636136461657e-31,2.9682827379040296e-19,1.4133852580758901e-27,1000.0,2.0045261694707352e-45,2.9561422148956624e-19,1.896719890037057e-06,199.99999918818668,1.873149130306297e-06
4800,3.1002960712734454e-21,4.184146729934865e-13,4.791273714908171e-06,456.76076012950995,44.03131404616751,310.70245445866055,74.23458632158045,0.003483022291053864,90.32326627487085,9.673580948584824,6.21237842679488e-10,28.730949577581036,25.81891964823347,9.305208416761854e-10,74.51373489680589,1.7863851364894714e-07,1.797348336269878e-05,99.99998214471516,2.1430616972913865e-18,0.009478069354175535,1.7447726744607654e-10,99.99903149518917,8.683218169068197e-10,39.99979076797954,360.00021042164343,2.10522760998669e-18,3.3484169123159756e-22,0.0009570907221044225,1.405978330253959e-07,99.90620422460576,0.09372817777311676,2.63720595679175e-14,4.084391361173989e-15,1.1481905311256884e-08,1.99684876904337,1.9549253733074222e-14,99.99999999999999,599.9999999999886,1.122659437649648e-11,2.810419697961571e-13,599.9999999999376,5.786001791584553e-11,2.9811472284002193e-12,599.9999999999968,2.1495700793977496e-17,1.9905295333787667,99.99999450220598,1.0512546504105402e-15,9.995302397793164,8.376966303932047e-07,9.656531957728354e-10,4.3213896615067994e-27,2.501141666523494e-09,4.592269223819072e-31,3.3034974024519894e-19,1.7035758172565557e-27,1000.0,2.641573244771411e-45,3.3192505099245585e-19,1.943388448475406e-06,199.9999991600243,1.9341274529980122e-06
4900,3.593174286818461e-21,4.581532927187467e-13,4.921009435869009e-06,455.6496705475899,44.829740462685805,306.1633830615628,75.06815980881883,0.0034906529191643804,90.32860641133716,9.670948418994792,6.470189818478069e-10,28.69764891509096,25.81250489535745,9.687719795433296e-10,74.51400532818437,1.8416025924670016e-07,1.874305991114514e-05,99.99998129009815,2.409694077486194e-18,0.009667925036769094,1.8620613158573173e-10,99.99902342544507,9.37014634730197e-10,39.999785280790704,360.0002170237695,2.4374572292774583e-18,3.7179375747707986e-22,0.0009836464154153062,1.532326452346216e-07,99.90533629664878,0.0959364223450585,2.925668293767928e-14,4.6062013686640376e-15,1.1943094201570781e-08,1.9967500656110502,2.269009319603764e-14,99.99999999999999,599.9999999999874,1.2617597785994395e-11,3.1387028903536113e-13,599.9999999999316,6.497006512927391e-11,3.341855607846315e-12,599.9999999999965,2.430039156619619e-17,1.9902674610870799,99.99999430547265,1.212971333003027e-15,9.995204349720511,8.737576486267513e-07,1.0286756068169572e-09,5.405752715867453e-27,2.6944063379144765e-09,5.819352814301847e-31,3.7383802213851456e-19,2.0334958268925175e-27,1000.0,3.490179330774357e-45,3.8118820582177493e-19,1.9436722436565902e-06,199.99999910451103,1.942307692605759e-06
5000,4.138381140440868e-21,5.116925309950369e-13,4.941346106630638e-06,455.1891017816705,45.18526724317164,305.9020044364897,74.86567611824756,0.0034781287560092856,90.34130685904466,9.663885734642571,6.763705758149549e-10,28.67522482803853,25.849111497849805,1.0095224502087465e-09,74.50629658143295,1.837337552365494e-07,1.927845674821644e-05,99.9999805008999,2.808424869873739e-18,0.009912038244181152,2.0275101528877376e-10,99.99900998064902,1.0016059882673159e-09,39.999777284643514,360.0002223473299,2.720696846419735e-18,4.220734619169965e-22,0.000991877003575043,1.6198569368239058e-07,99.90294029424342,0.09798929133324255,3.2069309716802406e-14,5.03970343145717e-15,1.248687080235293e-08,1.9966932806539228,2.6159972195907665e-14,99.99999999999999,599.9999999999862,1.3883971939499971e-11,3.5719539612469407e-13,599.9999999999249,7.01085495279428e-11,3.7318453876139585e-12,599.999999999996,2.808615737280321e-17,1.9900024948963955,99.99999411121972,1.3935347665457212e-15,9.995022564798244,9.17891803800975e-07,1.1180038345791658e-09,6.920106851267868e-27,2.888999388833315e-09,7.25084052089793e-31,4.197493844573666e-19,2.3876093702451017e-27,1000.0,4.550488353808135e-45,4.2905902211952466e-19,1.9872483522898986e-06,199.99999907120161,1.9817206659226517e-06
