miliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
3200,0.030017345750011342,6.685559128765851e-06,4.79996283195972,0.3523455748354925,0.19122339044343983,0.2027829298419974,6.575010790430975,1.9081242943390595,5.705821246976927e-09,0.0014083005171105925,3.278832248787626,0.05051320428091265,0.2104537369190214,5.720928459599212,0.8632360658520858,0.004723229995361771,0.0014169689985055046,0.0001416969997839994,0.001,0.001096221971371256,0.0010268479929714778,0.001,0.001,0.011515593004093074,0.011552813037581326,0.00015749199918277919,0.0010296119883076217,0.004290754536328424,0.00022051082285974195,0.003457269966469416,0.0009997138365298627,0.002290891985904216,0.004647401011243622,0.00014381600039553715,0.0009997138363021661,0.0009874929944253517,0.005977168024401385,0.00029910104317095257,0.006990898855326057,0.0059433887674498285,0.0013466096681526052,0.00729,0.0011638605591762308,0.006126138447088055,0.09647745866761916,0.003522530114867675,0.003
3300,0.030017857599296177,6.9591546778157326e-06,4.799961931077015,0.3523727660527092,0.19122558117391786,0.20278290263781415,6.575009746888961,1.908124069618636,5.70580774501671e-09,0.0014083101188271346,3.2788356628014856,0.050512391156063985,0.21045372294441003,5.72092765996382,0.8632354479509678,0.004723229995789212,0.0014169689987072968,0.0001416969998071308,0.001,0.0010962219687676452,0.0010268479926936194,0.001,0.001,0.011515593003854583,0.011552813038282785,0.0001574919991584312,0.0010296119875563487,0.004290754851558233,0.00022051103195766658,0.0034572699617121962,0.0009997138320964633,0.0022908919860183414,0.004647401011175695,0.0001438160004032129,0.0009997138319127656,0.0009874929943203968,0.0059771680255145026,0.0002991011387877657,0.006990898893360671,0.005943389620747588,0.00134661011911461,0.00729,0.0011638626656996188,0.006126137227161018,0.09647745876769964,0.0035225276534652907,0.003
3400,0.03001809470471007,7.18680392615779e-06,4.799960781331328,0.352368723810346,0.19122789532388323,0.2027827088186918,6.575007189197402,1.9081238898586699,5.705801171741755e-09,0.0014083196761112348,3.2788443873157043,0.05051171458939618,0.21045371463606952,5.720926452035329,0.8632346732108445,0.004723229996292056,0.0014169689989268566,0.00014169699982277158,0.001,0.0010962219680034188,0.0010268479921447364,0.001,0.001,0.011515593003595547,0.01155281304026618,0.0001574919991505713,0.0010296119872163605,0.004290754405745996,0.0002205119533043345,0.0034572699606185437,0.0009997138257910319,0.0022908919859275668,0.004647401011004819,0.00014381600041708957,0.000999713824264034,0.0009874929943638501,0.005977168025691518,0.00029910125454668995,0.006990898790440482,0.005943388945185507,0.001346608797703035,0.00729,0.001163862935935463,0.006126137082049141,0.0964774619423747,0.00352252941424682,0.003
3500,0.030019066866142474,7.232580977042931e-06,4.799960398670506,0.3523918479890368,0.19122983183689982,0.20278237884166428,6.575006870291842,1.9081241072569552,5.705793063827555e-09,0.0014083234364277457,3.2788480697040376,0.05051130469875018,0.21045372123646242,5.720926157730906,0.8632334676995667,0.004723229997038506,0.0014169689990883789,0.00014169699982765767,0.001,0.001096221965049252,0.0010268479913261891,0.001,0.001,0.01151559300353891,0.011552813041525157,0.00015749199915352036,0.0010296119864685942,0.0042907529502134115,0.00022051319360600735,0.0034572699566581266,0.000999713823369716,0.0022908919858778145,0.004647401010945777,0.00014381600042324248,0.0009997138197402702,0.000987492994274958,0.005977168026239331,0.0002991014498933984,0.006990898672343689,0.005943390991035774,0.001346611088233027,0.00729,0.001163863733352923,0.0061261371369329964,0.09647746174030125,0.0035225268953016694,0.003
3600,0.030019584428829092,7.67263722205007e-06,4.799959568758651,0.35240978211312424,0.1912300629420337,0.2027827155530975,6.575004954129422,1.908123852155103,5.705790411320242e-09,0.0014083279598766346,3.278854638094875,0.05051033400930639,0.21045367850144636,5.720925375846284,0.8632327141650118,0.00472322999754978,0.0014169689992475525,0.00014169699984180407,0.001,0.0010962219619364674,0.0010268479909013514,0.001,0.001,0.011515593003151326,0.011552813041762968,0.00015749199913446974,0.001029611985073348,0.004290752770166966,0.00022051359006273653,0.003457269954173272,0.0009997138174851284,0.00229089198576598,0.0046474010107981885,0.0001438160004412737,0.0009997138145205204,0.0009874929942255328,0.005977168027635667,0.00029910146362792964,0.006990898546814565,0.0059433915532976335,0.0013466107784611528,0.00729,0.0011638645168506022,0.006126136170307362,0.09647746350132447,0.0035225312628196317,0.003
3700,0.0300198664760971,7.735565899515067e-06,4.799957743881393,0.35242198935284785,0.19123324061489466,0.20278246653387183,6.575003285170072,1.9081238405364072,5.705777397048513e-09,0.001408338604009056,3.2788564802719273,0.050510066238861215,0.21045366728269296,5.720924440155235,0.8632332273193863,0.0047232299981790375,0.0014169689993740826,0.00014169699985838323,0.001,0.0010962219603603952,0.0010268479904451014,0.001,0.001,0.011515593003108324,0.011552813043786386,0.0001574919991272228,0.0010296119843892075,0.004290751577578323,0.00022051382952671835,0.003457269952345495,0.0009997138088784195,0.0022908919855558147,0.00464740101088221,0.00014381600044485824,0.0009997138092156458,0.0009874929942835335,0.005977168027497934,0.0002991015418478524,0.006990898351975966,0.005943391012007412,0.0013466096778769838,0.00729,0.0011638640280906105,0.006126134937276371,0.09647745986700325,0.0035225276759032523,0.003
3800,0.030020213870048166,8.037948663684595e-06,4.799957017992115,0.3524352755756747,0.19123440690595173,0.20278262836513314,6.575003477981921,1.9081237576401493,5.705774552733499e-09,0.0014083466643649996,3.2788627106022568,0.050509364892978366,0.21045368645243473,5.7209219236119475,0.8632314067098908,0.004723229998807842,0.0014169689995626406,0.00014169699988238044,0.001,0.0010962219590509958,0.0010268479896965025,0.001,0.001,0.011515593002885073,0.011552813043941517,0.00015749199913192696,0.0010296119840373383,0.004290752198144534,0.00022051474685761974,0.0034572699502948417,0.000999713808742872,0.0022908919853618314,0.004647401010709451,0.00014381600045845031,0.0009997137994200058,0.0009874929942104785,0.0059771680283607935,0.00029910170487788216,0.006990898235153763,0.005943391096316986,0.0013466099397844164,0.00729,0.0011638660407284303,0.006126134740281408,0.09647746057916871,0.003522528846056566,0.003
3900,0.030020764994068916,8.206081916607458e-06,4.79995602714237,0.35244778727066084,0.19123583068358385,0.20278222312591307,6.575001067920341,1.908123573403363,5.705766114030899e-09,0.0014083524848244693,3.27887227606598,0.05050906133789615,0.2104536729813876,5.72092249914172,0.8632312649345343,0.004723229999576994,0.0014169689997423141,0.00014169699990350564,0.001,0.0010962219568948883,0.0010268479890614293,0.001,0.001,0.01151559300262779,0.011552813046084989,0.00015749199911946132,0.0010296119829275737,0.004290750820073176,0.00022051551237324383,0.0034572699451020485,0.000999713800212715,0.002290891985508989,0.004647401010604985,0.00014381600045218365,0.0009997138001308357,0.0009874929941502556,0.005977168028758852,0.00029910187065636213,0.006990898132669383,0.0059433917194452405,0.001346607404916922,0.00729,0.0011638657034323536,0.006126133261408568,0.09647746271192602,0.0035225294868815498,0.003
4000,0.030021366184743225,8.402189156640963e-06,4.79995532728896,0.35245302391986255,0.19123692616053042,0.20278208085909857,6.574999962625632,1.908123523499017,5.705753305775696e-09,0.0014083658069994076,3.2788780879360426,0.050508381008745766,0.21045366460977016,5.720921343668788,0.8632309774410538,0.004723230000272078,0.001416969000009818,0.00014169699992554606,0.001,0.0010962219535780495,0.0010268479889483405,0.001,0.001,0.01151559300225691,0.011552813047317083,0.0001574919991349002,0.001029611981597292,0.00429075063340549,0.0002205155959648878,0.003457269944128353,0.000999713792405658,0.002290891985446277,0.004647401010406715,0.0001438160004617,0.0009997137913531214,0.000987492994151263,0.005977168029903134,0.0002991018439761015,0.006990898061934929,0.005943390027239288,0.0013466070484302805,0.00729,0.001163866320550564,0.006126133356550418,0.09647746279093841,0.0035225263607267204,0.003
4100,0.030022347872501194,8.685837612029984e-06,4.799953452726079,0.35245653976754865,0.1912406931213868,0.202782108479713,6.574999437189012,1.9081238136527183,5.70574265859335e-09,0.0014083680462092228,3.278885863222465,0.05050775929595664,0.2104536580499877,5.720920313291698,0.8632301457339506,0.004723230000730343,0.001416969000309972,0.00014169699993416452,0.001,0.001096221952494156,0.0010268479880493559,0.001,0.001,0.011515593002137748,0.011552813047513943,0.00015749199911107062,0.0010296119805621956,0.004290749883395037,0.00022051601933386426,0.0034572699394046463,0.0009997137924768937,0.002290891985297396,0.004647401010363901,0.00014381600046937175,0.0009997137870074253,0.0009874929941810974,0.005977168030032623,0.0002991020391773608,0.006990898020459794,0.005943391635511804,0.0013466076298838062,0.00729,0.0011638666555094381,0.006126131999081943,0.09647745946729022,0.003522529251859678,0.003
4200,0.03002296243132305,8.780669246774342e-06,4.799951610703267,0.35247068479309734,0.19124059038579214,0.20278233184797867,6.574998127055258,1.9081236852757468,5.705737475637934e-09,0.0014083707120357873,3.2788903902861133,0.050507516607866725,0.21045364427234436,5.7209185269361145,0.8632300660346717,0.004723230001407362,0.0014169690004890657,0.00014169699996181736,0.001,0.001096221951334514,0.0010268479876993277,0.001,0.001,0.011515593001979357,0.011552813049525686,0.00015749199911232423,0.001029611980376159,0.004290749689667668,0.0002205159742363656,0.0034572699380285873,0.0009997137844704144,0.002290891985287471,0.004647401010109012,0.0001438160004845377,0.000999713784166015,0.000987492994187277,0.005977168031636009,0.0002991020481935344,0.006990897868820491,0.005943391432057332,0.0013466068300009484,0.00729,0.0011638678871401054,0.0061261323846494905,0.09647746391008151,0.0035225264866235845,0.003
4300,0.03002303430180469,9.08165373589322e-06,4.799951783297911,0.35248676553353736,0.1912438944502018,0.20278192444009635,6.574997574244939,1.9081235894855504,5.705721691727503e-09,0.001408382313072762,3.2788959976438123,0.050506683074584925,0.21045362440259455,5.7209184810046185,0.8632297350974504,0.004723230002452935,0.0014169690006648494,0.00014169699997717154,0.001,0.0010962219491422512,0.0010268479869916843,0.001,0.001,0.011515593001731377,0.011552813049967818,0.00015749199911869322,0.0010296119788796292,0.004290749646458341,0.00022051733886721753,0.0034572699335845038,0.0009997137820966034,0.002290891985428219,0.004647401010148612,0.00014381600048113234,0.0009997137756101256,0.0009874929942111955,0.0059771680317128656,0.00029910225349504796,0.006990897704910631,0.00594339249757322,0.0013466077862197574,0.00729,0.0011638685364736183,0.00612613098976146,0.09647746063117173,0.0035225284104244852,0.003
4400,0.030023921592064382,9.082542755969748e-06,4.799949974376695,0.35250181058848246,0.1912451921643005,0.20278231548975972,6.574994977289364,1.9081234098647641,5.705716618740868e-09,0.0014083940434125215,3.2789049753639556,0.05050606765029825,0.21045360388449721,5.720917473052276,0.8632284869158039,0.00472323000310726,0.0014169690008977213,0.00014169700000164474,0.001,0.0010962219452119138,0.0010268479862210473,0.001,0.001,0.0115155930014743,0.011552813050934724,0.0001574919991085435,0.0010296119778639443,0.004290748345355983,0.00022051779365151193,0.003457269932967432,0.0009997137729709409,0.0022908919856046736,0.0046474010098701895,0.0001438160004953524,0.000999713772846537,0.0009874929942518117,0.005977168032258838,0.0002991023522809177,0.006990897690148186,0.0059433933419746595,0.0013466071486792624,0.00729,0.0011638684088136446,0.0061261312263698655,0.09647746273948944,0.003522529900438505,0.003
4500,0.030024628447240468,9.490963316938097e-06,4.799948907152974,0.35252261467178003,0.1912463139977405,0.20278196721860972,6.574994044142748,1.9081235787334074,5.705702795002773e-09,0.0014084001866943787,3.2789106704918294,0.05050528884987679,0.21045359841601793,5.720915256252766,0.863228571537055,0.004723230003996196,0.0014169690012102627,0.0001416970000300945,0.001,0.0010962219448709184,0.0010268479860035427,0.001,0.001,0.011515593001159563,0.01155281305141584,0.00015749199912113462,0.001029611977702624,0.004290748619467719,0.00022051792632404418,0.0034572699306910856,0.000999713769410382,0.0022908919854677506,0.004647401009588595,0.0001438160004922052,0.0009997137648518008,0.000987492994321627,0.00597716803265907,0.00029910247838251154,0.0069908975580135506,0.005943391054730081,0.0013466083223501435,0.00729,0.0011638699000475234,0.006126130517857699,0.09647746101802585,0.003522528626058025,0.003
4600,0.03002470191024927,9.730860706134533e-06,4.799947731868886,0.35252116938208833,0.19124937739317754,0.20278228333715212,6.574993493371143,1.9081233491909875,5.7056963653089765e-09,0.0014084044667526858,3.2789226506914977,0.05050476470528705,0.2104536011249387,5.720914497008996,0.8632277107263152,0.004723230004859883,0.0014169690014672778,0.00014169700005241175,0.001,0.0010962219429135104,0.001026847985284182,0.001,0.001,0.011515593000991493,0.011552813052784048,0.00015749199913514452,0.0010296119763452082,0.004290747541887381,0.00022051829294506654,0.0034572699281669363,0.0009997137668079424,0.0022908919855060073,0.004647401009447098,0.00014381600049744094,0.000999713764061193,0.0009874929944026043,0.005977168033243532,0.00029910254153556025,0.0069908974934913245,0.005943393173694154,0.0013466071539538383,0.00729,0.0011638704647379658,0.006126130316476392,0.09647746014659067,0.0035225266383497396,0.003
4700,0.030025177408117932,9.751040650526775e-06,4.799945775281814,0.3525345221474199,0.19124910363959505,0.2027821292466125,6.574992782417555,1.9081233724403714,5.705684315390425e-09,0.0014084069409280155,3.2789279178862976,0.0505046606814771,0.21045359203658837,5.720913672718995,0.8632269663329573,0.0047232300056682195,0.0014169690018148932,0.00014169700007600055,0.001,0.001096221940950324,0.0010268479847635001,0.001,0.001,0.01151559300063736,0.011552813054125756,0.00015749199912051202,0.0010296119753957986,0.004290746764083932,0.0002205185667259508,0.003457269924244139,0.000999713760749688,0.002290891985698907,0.004647401009408233,0.0001438160005166944,0.0009997137592941486,0.000987492994355653,0.005977168034274545,0.00029910260751138135,0.006990897415887898,0.005943392798058968,0.0013466073010428427,0.00729,0.0011638710321571044,0.006126129827599624,0.0964774599208185,0.003522530264975537,0.003
4800,0.03002627101564327,1.0056235042451766e-05,4.799945595553379,0.35254279017601525,0.1912526005623507,0.20278216741803484,6.574991619968602,1.9081234395138764,5.705670031509427e-09,0.0014084230216649457,3.2789334417597424,0.05050377138267614,0.21045357611571164,5.720912555165323,0.8632261589823995,0.004723230006865859,0.0014169690019732023,0.0001416970000985776,0.001,0.0010962219367221353,0.0010268479839470079,0.001,0.001,0.011515593000524762,0.011552813056345125,0.00015749199914616497,0.0010296119745803393,0.004290747331213297,0.00022051887129331848,0.0034572699198850082,0.0009997137571490949,0.002290891985622748,0.0046474010089866576,0.00014381600050906502,0.0009997137483789451,0.0009874929944614233,0.005977168034872555,0.0002991026745895196,0.006990897336847977,0.005943393355305713,0.0013466075887571228,0.00729,0.0011638711211701112,0.006126129158811269,0.09647745949213676,0.0035225262726308036,0.003
4900,0.03002637346607225,1.0305014540495471e-05,4.799944318479663,0.3525577927052251,0.19125385743579285,0.20278213110640605,6.574990478437591,1.9081233066726406,5.705660013039517e-09,0.0014084251565314814,3.2789453714604515,0.0505037268150078,0.21045358956544827,5.720911172558784,0.8632262425294135,0.0047232300078044595,0.0014169690023105204,0.00014169700012759887,0.001,0.00109622193671727,0.0010268479834313919,0.001,0.001,0.011515593000251814,0.011552813056778187,0.00015749199914252154,0.001029611973339922,0.004290745911249696,0.00022052038464212472,0.0034572699186722618,0.0009997137530998333,0.0022908919859701486,0.00464740100874483,0.00014381600052882257,0.0009997137422852547,0.0009874929945113953,0.005977168036004961,0.0002991027770759133,0.006990897196575711,0.0059433940444619795,0.001346607043474234,0.00729,0.0011638713780755933,0.006126127691675637,0.09647745910771453,0.003522529190151395,0.003
5000,0.030026849321288095,1.0347141356095106e-05,4.799942918087247,0.35256811273945876,0.19125485789095958,0.20278220459554178,6.574989860508392,1.908123284774938,5.705651427321729e-09,0.001408434772693711,3.278951200684848,0.050503343454971206,0.2104535778332747,5.720910849226718,0.8632262356625702,0.004723230008533293,0.0014169690026119613,0.00014169700015418695,0.001,0.0010962219331874168,0.001026847983120638,0.001,0.001,0.011515592999930034,0.011552813057427919,0.00015749199914828814,0.001029611973234725,0.004290745403531924,0.00022051960088691574,0.0034572699147682896,0.0009997137420384228,0.002290891986082736,0.0046474010086476935,0.00014381600053079357,0.0009997137400176675,0.0009874929946845437,0.005977168036180275,0.00029910287147465024,0.006990897093023733,0.005943393298345365,0.0013466086850045854,0.00729,0.0011638718621899014,0.006126126806720551,0.09647746107102022,0.0035225304649808887,0.003
