miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3800,1.4052617725356867e+18,0.0,0.0,0.0,600153979845045.0,0.0,0.0,4774423515648338.0,0.0,11375043169873.312,1.217058476184631e+16,6060518099256632.0,76816143143.70454,6060502197799597.0,91258221471.6502,1209611544044705.2,2534071046004.511,5684027109023608.0,9.705452463168117e+16,6052690519820058.0,3.03030303030303e+16,1274853242206568.2,7997922484654.593,109587836685.43146,5799182948481.125,261923499965.70023,2509778119150046.5,6060606060606.061,0.0,0.0,6087979125806489.0,0.0,8804038224804.305,0.0,606060606060606.0,1530294020539.9167,37978098790.134415,968193448071472.5,121173630784372.81,6037065279294071.0,23434656426544.246,26473355262.664387,32674929857502.72,608385562112866.2,1627353294037613.0,104245408921.72049,2183142755153.1084,5937760646247.124,33335105591.469692,3307125305279.975,6360971588270.584,103778056.50905584,11380528380.084312,23390563905.611805,4151394439.5941663,41904725881.08548,145077755344.081,94668752.1748767,757575103.6054399,3105014472.1015787,5549400.14768263,276361121.1635564,606121993.2038903,135979.03352337875,5842609.135845977,13342272.052349862,92949107797.85413,387190218530.8816,1319651035871.3977,650509443.2240698,2366885429.249255,8394357363.800942,202174786.51337865,2831747688.524006,5179654230.427465,1425664.5947618023,18410008.139148835,32947681.824547347,10381589.481506959,8969651.582383044,119174994.02542679,591781.8682597285,211520.12563783818,5703295.0836133715,23498.73898670732,182179.63834241751,461902.02098402043,1464.4330097097902,7459.828449376231,22701.883202464283,122561740694405.12,126935982213.8148,459665486578378.56,474229591092.93646,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,1.405231469671283e+18,0.0,0.0,0.0,600250823920248.0,0.0,0.0,4783129647948036.0,0.0,10912945718057.096,1.2170409688749856e+16,6060531403452500.0,86298061881.69865,6060522263480302.0,100370387815.35478,1209696578691308.2,2463183535073.2954,5681915020184310.0,9.736863441112698e+16,6052622218800666.0,3.03030303030303e+16,1294433726768242.0,8077675992863.248,109270605707.69012,5799599351275.9795,262396818117.5168,2509679270934038.5,6060606060606.061,0.0,0.0,6088438493375717.0,0.0,9025031212090.826,0.0,606060606060606.0,1529156433382.6553,38425326157.63235,968157384065240.0,121174072784014.97,6036467389777796.0,23437151844852.547,26929084066.229496,32361266944243.785,607528801188929.4,1614853443360791.2,103268547740.44905,2289770651792.043,6259800209758.068,33544778368.168648,3431348861699.335,6568552777707.6455,111815522.97130606,12106120589.62345,25650499253.172184,4303463220.261253,43375180098.655556,156498616052.69086,101948243.5547253,816264897.6113261,3304060300.0092573,5929964.542908427,296930156.54968596,632816531.7510893,150506.42408256966,6708504.4615605045,14113180.533902392,90615003115.86931,376509725966.46735,1355760685291.3901,642985192.2571275,2359807521.885205,8847978229.191418,202134642.68026468,2822029569.9090652,5210501333.775317,1514973.2071502702,18739995.879832953,34069215.61652019,10490056.837748654,8706519.500036404,120814370.8921465,607988.4517869573,216063.71243998897,6072178.524532621,24205.703414738648,186889.10890359274,502606.14938565507,1537.8312837553146,8249.147604941008,23876.45433250657,124639132013222.22,139925760656.8654,473389049736946.0,518494519104.89404,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,1.4051859130803264e+18,0.0,0.0,0.0,600095842282014.9,0.0,0.0,4787100615140019.0,0.0,11027142020791.504,1.217025158986498e+16,6060542717969724.0,75146910114.09784,6060504970269229.0,77129069533.51291,1209751283575143.5,2391755497684.3135,5680855561147310.0,9.782403727748376e+16,6052283546917816.0,3.03030303030303e+16,1300757978194292.5,8175395670016.079,110485577234.56076,5799531969505.424,260097932186.86084,2509005431042903.5,6060606060606.061,0.0,0.0,6090345675914679.0,0.0,8928985466474.37,0.0,606060606060606.0,1576053694571.1917,40261044828.19862,968119314333698.9,121172331260939.27,6035890078155442.0,24130592658009.76,28027992071.76752,31343310497500.406,620078661318874.8,1701462533389487.0,104301209937.6612,2348575443397.158,6490842853141.632,33938192118.48186,3540377634818.061,7280737164566.673,110847039.14582556,12623987862.913897,26520668133.79289,4388471078.640763,46123194643.22541,166568061716.1648,105516347.6558856,886359945.3244731,3714006061.653013,6129475.720576486,335570312.9772066,723926715.3122302,156230.72681781952,7076904.230394861,15957833.292468369,86984444577.25494,359867963502.15186,1336141617841.0383,633935928.0388066,2290176458.180065,9038946719.064735,204211536.94321227,2845382803.2333174,5409830207.308639,1532332.0684119258,19811828.058168665,36191789.58051814,10457562.637518516,8885450.145895487,129451841.88976781,618344.9150462204,221860.14863450703,6315861.68749993,25475.752262936454,195644.28220041026,534919.5223375236,1628.1853827444486,8734.256550749558,27096.757957665803,130950133481450.55,142186760119.98947,494836521084957.25,545261404925.5724,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,1.4051567599939684e+18,0.0,0.0,0.0,600040154479510.5,0.0,0.0,4765078861250729.0,0.0,11345331375101.166,1.217065936755717e+16,6060531478557113.0,73213707103.01552,6060515269003227.0,72591843164.94104,1209851364316307.0,2272926586770.2544,5678347792353671.0,9.90716780127445e+16,6052225865444540.0,3.03030303030303e+16,1309902669938967.0,8351837548611.814,109057788925.57059,5795553868976.401,260968533282.88583,2508824255536573.0,6060606060606.061,0.0,0.0,6090392740246046.0,0.0,9051933259219.365,0.0,606060606060606.0,1640044064742.2876,39976875916.40214,968076337496603.0,121172221805993.8,6035678000675612.0,25271010637172.47,29422074846.14213,30478424555932.305,620650165763095.5,1757118990051659.5,104986758265.59799,2397501626444.4243,7113757631633.964,34625971114.90359,3593021185462.262,7622012778961.7295,118861538.0923982,13936655958.133406,29535816203.399517,4548936144.0367,46155932051.79923,176074233579.71655,112016176.21530011,914612798.5160948,4033544194.7470236,6581155.822602114,343482992.52401274,796564162.3886147,166962.87102683782,7828387.638020699,17914108.33814,82891322248.27727,355380643363.4714,1334267681387.9287,630006679.7642866,2314010543.3092513,9179125326.425404,203003248.41040254,2819747951.8489337,5672147624.608723,1594789.2907111999,20048927.01481883,37889991.12113279,10386596.151982542,8790246.59695826,131087243.07122253,632399.0581026435,223056.68270305073,6596029.484526736,26305.08733028668,206017.61264910203,575048.9558124533,1723.8696321004647,8946.360147030216,28786.970691746195,135588306589167.98,153145497148.8849,521204817041338.56,571732508323.2278,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,1.4050838903265344e+18,0.0,0.0,0.0,600006617694560.8,0.0,0.0,4775199859528914.0,0.0,10939174204338.32,1.217060533998066e+16,6060534605081616.0,68137696700.60576,6060512796882451.0,86241906824.92941,1209897264009797.8,2188134619040.583,5673213849214633.0,9.932170396663178e+16,6051965375752340.0,3.03030303030303e+16,1300361570175686.5,8618048413151.403,109499865723.27885,5799724995938.303,263099521570.39374,2507876252258300.5,6060606060606.061,0.0,0.0,6092350704705922.0,0.0,8968111003516.248,0.0,606060606060606.0,1628824507040.8594,41490442721.031044,968048537311784.5,121170537401070.56,6035232968383154.0,25738962410206.836,30031905356.48867,30572402580776.863,625333700629789.4,1807052648172535.5,106031425862.11049,2502415140863.786,7368427897113.791,34709973938.44826,3763727132414.3184,8139113860245.424,122085098.69933918,14433508247.707115,32738377362.849846,4625154526.421012,48355812551.30335,195326151457.02667,112767522.9292599,996163493.2557446,4280944159.7557607,6970144.6497522285,370451799.8892011,868406599.720762,184942.5574344469,8749443.979076767,19758746.3322842,81427627094.79993,341296324082.18365,1347027356006.9976,631418383.316857,2284611123.619212,9510764322.138943,199958057.55345422,2832207390.509042,5699052495.05445,1594753.8952571535,20431343.19811831,40835316.38230668,10478911.639666667,8767343.876673907,134604530.92831844,630980.3429096326,224991.72248154605,6998846.736564492,27620.48466286837,205369.3878456858,590299.1603259506,1822.0065464556467,9598.522504712846,32059.216705115294,144193681155482.38,155534484065.14575,552723251412089.75,606358181658.1266,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,1.405044489811615e+18,0.0,0.0,0.0,599895201015530.1,0.0,0.0,4744873519851815.0,0.0,11216817096928.164,1.217037874536888e+16,6060553630811777.0,56199151375.64251,6060527877544189.0,77046170142.08015,1209994015337399.8,2118811303021.1877,5672943804574156.0,9.951953781011242e+16,6051862276230632.0,3.03030303030303e+16,1312284421146735.0,8660314535985.125,109908682901.71274,5799242899510.429,260838989578.84406,2507850242741661.0,6060606060606.061,0.0,0.0,6093153537528736.0,0.0,9196326739867.53,0.0,606060606060606.0,1707680732282.3591,42719696410.72539,967992506602836.0,121170289733195.92,6034911377856145.0,25598396351803.9,31231828351.918194,30132335266241.32,620556005803979.9,1877826033274751.5,106230184248.59662,2503284971812.6147,7851643862337.129,35105538786.81862,3840685556497.9795,8407265560654.463,124209308.55705912,15445468266.080976,34404698583.9286,4704436528.198401,50502927405.58751,208229438466.9226,118684160.33513743,1007148893.158703,4593950500.803854,7303321.013470694,408809086.61523575,961369400.0519751,197335.92992969562,9521450.011857724,22285001.08082631,79601702351.32925,322974452866.5528,1347813984418.3857,608605638.3688045,2284310481.787887,9648264916.488249,200956327.28793982,2893013657.8705,5940510974.353514,1604929.1154384287,21581715.71028335,43461327.32551818,10564162.696124997,8438041.913905503,138582165.36884767,646441.0040221489,228519.97202989,7263920.426142854,28821.985261589605,215392.1933998052,627895.5650011769,1913.9054881720792,9832.541269235422,33633.71715551052,149075263896120.78,165364147218.76746,570252961712104.6,627748024832.6799,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,1.404982000513959e+18,0.0,0.0,0.0,599818963231318.0,0.0,0.0,4761144583432374.0,0.0,11010458945514.693,1.217041269626934e+16,6060546649246815.0,62941833422.61171,6060546811971934.0,73726988335.74109,1210071860828983.5,2061251487072.6333,5670534891899161.0,1.0027359396632722e+17,6051954147936034.0,3.03030303030303e+16,1308079498039725.0,8774367167536.02,109977116839.4752,5796017761820.858,259917614808.94144,2507236228898083.5,6060606060606.061,0.0,0.0,6094157692451371.0,0.0,9260849936468.355,0.0,606060606060606.0,1754873463443.767,42884678338.823524,967973222594612.6,121169055267212.67,6033848763112082.0,26736045238429.754,32284071642.14142,29971713028890.082,625567459277275.8,1905964636797197.8,104631282269.42165,2596873143290.4995,8204239395847.53,35400008588.8792,3924725376961.264,9109513676007.316,128976831.34651668,15847689593.740433,38147666989.068954,4726536438.398371,52176781082.33129,218807125816.56738,123415047.41592811,1092687479.1260297,4965194271.570274,7555116.32552225,428922381.5231748,1061537461.3296019,205426.9222438429,10251893.03318594,24917837.36565639,74291178074.11966,318584583410.446,1327524512887.9,618114540.1520222,2206828108.461675,9873925204.898438,197701648.9835727,2828629336.1505265,6106406425.271298,1663568.7148777386,21729709.768671803,45057928.842927605,10382263.4325228,8586688.300185429,143929822.14074576,658028.8713093728,228317.72387683383,7738688.689964175,29486.035224431223,219937.19626995074,660761.1707200408,1979.2658724211315,10570.72594870307,36544.97258171748,155679861620114.7,176011996948.67947,595106126935054.6,660681686019.914,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,1.4049479182623427e+18,0.0,0.0,0.0,599732161707056.4,0.0,0.0,4733052119781459.0,0.0,11031275883092.008,1.2170627650782178e+16,6060546089753303.0,62197418066.77142,6060539520810114.0,66944197044.75967,1210088567498724.2,1984397466401.3525,5669944381208786.0,1.0145934601728971e+17,6051571055011816.0,3.03030303030303e+16,1338688742683214.2,8929779654061.586,110572471229.71695,5800460198162.566,262904171141.2932,2506941622730792.5,6060606060606.061,0.0,0.0,6095067674846812.0,0.0,9277552722996.11,0.0,606060606060606.0,1754869682098.4714,43805841580.98735,967924625185312.2,121168393774390.88,6033804681467688.0,26800430451779.836,33111804002.21355,29166136824359.785,645404020381741.5,1965263729631149.8,105407885357.44978,2660620066452.09,8757137019488.684,35262495162.95314,4047823665822.2856,9333367410446.047,128254278.51167236,16944534451.840279,40917521786.54983,4925048215.542668,53562295121.44612,233874370827.98068,129090680.33737366,1124095150.6490653,5484552155.147114,7935972.236083563,452408478.9103915,1159102448.728763,221570.20099495316,10985059.511654677,28315610.439467814,73652726206.56694,304903112340.5521,1338491507373.608,590007163.8948419,2199618219.7966223,9780087376.129383,202459909.94281265,2892493747.9495425,6162891999.998137,1659185.0404553409,22495928.474878605,46861121.636065654,10278601.295751795,8235613.906040697,145749399.5588655,678094.9783835082,228417.84960171534,8029627.837705584,30393.731199754508,229048.06090268964,696531.5575634548,2040.8503047572162,10837.29961925008,38205.13491249838,164661034365602.6,182957643157.0879,636954190872856.2,681708108793.628,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,1.4049254836613855e+18,0.0,0.0,0.0,599711605458505.8,0.0,0.0,4749293962478515.0,0.0,11216831520855.389,1.2170508265930918e+16,6060547468749762.0,43167580759.27917,6060552113127799.0,67208060225.75456,1210150925179541.5,1924863698459.2705,5668641877533094.0,1.0177808810574646e+17,6051469700777324.0,3.03030303030303e+16,1333969800709034.8,9066927282251.803,110472873778.96936,5795485067755.755,260954657108.89148,2506746750454153.5,6060606060606.061,0.0,0.0,6095362505623682.0,0.0,9270548843754.32,0.0,606060606060606.0,1776806220798.0024,44781852833.02228,967919185364386.6,121167698067833.81,6033378213943254.0,27930326216049.9,33736503387.804295,28900834839887.117,629831998198208.2,2060018248043690.5,106724318400.19124,2687878563078.8027,9120640558448.676,36177635667.264244,4272573348611.8916,9975592701937.896,135040416.15883997,17592463124.0404,43330598601.9465,5068887835.773771,56949383292.65334,246207870841.85815,133255050.67923585,1170919286.0396483,5927847471.370226,8178092.679963421,474030354.427458,1224565163.8033116,234404.56007411194,11618750.302026406,31230769.60575991,70746287410.89151,291917488142.3395,1302387073415.2864,583094403.806294,2160438053.375507,9873792708.619852,195662923.84428808,2888692669.6793704,6251101977.762766,1728779.1355755688,22456060.27583748,48451520.756507546,10324485.276282998,8290391.161742834,152759178.31227264,685166.874270074,223222.8380034319,8448897.257828942,30741.006275922908,230131.90508804112,756750.3200012472,2185.2155101115113,11537.701889568667,41524.646728380096,170079987247982.75,192258130815.8069,658267943415152.4,715220939581.6038,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,1.404884987525803e+18,0.0,0.0,0.0,599695525421901.6,0.0,0.0,4732501071729025.0,0.0,10974956126218.172,1.2170479129102234e+16,6060565215415573.0,45591785392.57899,6060539181456063.0,68661053833.2738,1210219713282265.8,1923794145144.6035,5664959669081567.0,1.0162135775990413e+17,6051426736617562.0,3.03030303030303e+16,1347262323607855.5,9037429879722.781,109636563843.77103,5797296971750.477,261433158512.90707,2505896214347313.5,6060606060606.061,0.0,0.0,6096906362626625.0,0.0,9357087664534.918,0.0,606060606060606.0,1805227398612.0952,45638599327.58266,967886704727340.6,121166994379588.19,6032843481899122.0,27822716967454.93,35079914216.59374,28549309106801.086,638788655490600.2,2054677821338457.5,107223027785.50212,2787503733248.1294,9509826762072.588,36451568453.03073,4345164666199.3647,10413553194257.285,137962758.1461417,18461231187.602882,46294567930.805275,5176427808.274256,57672319860.02175,258637736893.20898,138435605.85612983,1247434565.6541162,6285901933.794415,8792988.340079583,503223131.57671094,1360376044.2918606,252196.1801860878,12475934.663710784,33162526.572669055,68329023694.6059,281112056203.17694,1294585018407.288,571649855.560866,2101991027.956176,10004235572.219862,194950041.8560703,2857561376.8506627,6489522099.653232,1744549.3281233972,23514571.76164031,50257863.83222537,10144189.061023908,8019858.451042386,151603029.4016854,683606.0846319353,230436.0800199194,8582946.44603753,31786.92780264753,234695.1375899061,783903.555272507,2204.2830696767323,11598.775271644674,43872.497478374615,176707011093409.84,195604886625.87915,689936679138934.2,755477520117.9954,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,1.404834456558527e+18,0.0,0.0,0.0,599647953768755.5,0.0,0.0,4712714922341318.0,0.0,11204353107973.83,1.2170729954742608e+16,6060565295283199.0,37006979556.81595,6060561673690733.0,59488200040.296555,1210317189204687.0,1813097236552.527,5661164329116143.0,1.0326470945354693e+17,6051208245459162.0,3.03030303030303e+16,1334794325773272.5,9168340321826.2,109739651698.78932,5795852851307.632,262625525281.6501,2506055792566793.0,6060606060606.061,0.0,0.0,6097636478584056.0,0.0,9514347051015.318,0.0,606060606060606.0,1842824110707.5508,46773648520.42068,967808138502469.5,121165294115865.64,6032078699621601.0,29015449487158.055,36666904135.59761,28247781929262.734,636575609407637.1,2146010446184657.5,108247342046.78607,2859114568227.1426,9857870777542.842,36375794295.27618,4403367252729.935,11135319607828.857,142455447.21424592,19185971084.56617,50375590067.53616,5283343832.016481,60020123180.7431,269552733423.09824,142681856.1961006,1296667993.575178,6780178394.646352,9164007.535550047,544757207.5097488,1437905489.0339248,266636.77942989,13690942.252976447,36776837.79946115,64593172925.91004,267403702133.22565,1267346847965.0676,567272519.0406381,2050031805.642785,10251625289.477125,198712962.91147202,2817582330.5315995,6523915712.737909,1718284.0591081828,23127791.196657907,53235887.6529559,10272280.555506583,8023364.8559854645,157458621.50097668,681460.034702884,223060.83231074046,8987543.161222452,31920.79866418997,239082.98572369426,823779.6634066612,2299.24735846172,12390.569271876098,47797.75905656847,188731273175255.0,208739931698.33472,711774142537366.2,776287395674.423,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,1.4047694142924485e+18,0.0,0.0,0.0,599621231342257.2,0.0,0.0,4728948282725239.0,0.0,11287811703095.453,1.2170902529937608e+16,6060553581280776.0,47997399901.32931,6060563089110728.0,51466405953.79266,1210388868185858.8,1748688020336.203,5658529597129159.0,1.028351418519276e+17,6051311720945536.0,3.03030303030303e+16,1348730113377310.8,9286387287123.164,110253009794.92767,5798755406913.224,263299469477.59985,2505515067408563.5,6060606060606.061,0.0,0.0,6097631921800746.0,0.0,9505823529024.479,0.0,606060606060606.0,1880324885917.336,47297226385.76413,967817804530132.1,121164066000954.75,6031182351181606.0,28984626715430.984,36981132467.969955,27883570656578.445,644817764804610.0,2194504431798997.8,107748817884.3435,2973010182031.421,10386242062691.807,37040549167.03083,4466965816991.118,11397463142054.31,145526874.0751664,19744531862.06462,54134279472.75326,5285157030.969338,60773009872.69658,286763912274.1101,148368998.08884463,1369842256.79873,7097219420.834417,9489331.613288496,567970538.5725467,1560891430.1271107,283297.8468991174,14278681.22144722,40449154.386506565,62462404438.4072,257994841964.33072,1245712870969.3357,552846063.5549778,2061977965.2611694,10415603357.29848,194629501.40387872,2764364135.1504583,6618021820.232275,1781416.728148328,23518487.63001652,54403754.75733456,9909323.784064073,7864437.083084498,158454587.78459552,680762.9583232909,230270.46825239973,9473440.170843598,32364.271958644447,247619.2969770225,841075.0156754715,2428.129039307039,12521.856485569433,49722.524537273595,194287085777249.34,214730134659.34796,733637389617585.2,820793223013.256,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,1.404722857496759e+18,0.0,0.0,0.0,599700734015775.9,0.0,0.0,4722937240449441.0,0.0,11424079395921.826,1.2170871485340236e+16,6060559964964751.0,44353031317.743904,6060544980353639.0,45135652766.89133,1210408683042301.2,1693425206468.5562,5658466203749828.0,1.0382141699178997e+17,6051187622773697.0,3.03030303030303e+16,1339339771235555.0,9505198368542.16,109992341482.61801,5795312165453.798,262103921498.5664,2505347054005924.0,6060606060606.061,0.0,0.0,6099313051840925.0,0.0,9656964566654.838,0.0,606060606060606.0,1933993772961.412,48316460642.75932,967749773341849.8,121163579726818.34,6030505564915642.0,30037311872697.516,38489986396.15154,27013374860115.652,652199519131410.2,2251628755004395.8,109066610180.76291,3025630929738.161,10891999470671.312,37451180680.34393,4574641254417.682,12074794672207.855,145891556.33527538,20607085381.19744,57112024254.128944,5466372078.329699,63308382989.69479,298716482434.59546,155369407.39311033,1405338595.87379,7569899071.663436,9779315.805794092,596587771.1989132,1675449084.0857704,297168.5505911439,15377548.926951567,44705749.75406661,60215934014.11621,249284072606.8321,1266253164769.2014,542751300.8263072,1994490546.892495,10313658648.042349,193853398.68774536,2776325332.8953476,6664210020.5585375,1751703.1460655779,24068848.59100239,56628448.17844189,9929720.80128044,7538058.048093405,161592984.3889906,682617.2922300614,229862.3244907245,9744102.77465771,33657.49645862712,247346.35694316108,876307.7570672656,2431.0252140927582,12899.949701457235,52479.18356504057,199123931743012.47,222782676791.65964,765560429233848.9,846894257421.7476,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
