miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3800,1.4052754826168786e+18,0.0,0.0,0.0,600288240433131.9,0.0,0.0,4778158432917134.0,0.0,10895594748702.428,1.2170258897882488e+16,6060523104298548.0,92382470006.52257,6060492663902204.0,115957500907.31708,1209652009703920.0,2497030867370.638,5682533958254791.0,9.712677443424867e+16,6052712043130441.0,3.03030303030303e+16,1283094997436991.8,7937224322366.96,110013970304.49289,5800207239892.727,263767104548.91748,2510100973615654.0,6060606060606.061,0.0,0.0,6087973714418682.0,0.0,8971405065473.293,0.0,606060606060606.0,1509263020881.4185,38056081887.75909,968199200254751.2,121174286242379.25,6037048454946699.0,22818286558317.266,25520331824.530056,32536131755677.098,600590459540556.6,1567697715285120.8,102235238482.77542,2216079974833.108,5872768760317.526,33389011704.846916,3333436075205.4443,6211146013476.582,103606671.9882403,11374162783.606869,23618252589.21187,4070097075.791735,41743980540.03413,141499600960.69485,94744292.21415645,786787624.8133407,3090202391.4630647,5510202.612316071,281496201.9549763,585876867.5730122,133510.0428538812,5872408.127850613,13359979.17078108,90492068966.90773,388421346901.6314,1354134291973.6252,640847681.82953,2400531595.411543,8590569607.17726,202810867.88568324,2825128057.2661114,5137916274.308392,1445258.131215916,18378570.931702916,32114067.398543373,10322746.633745555,8997361.857416,116407458.798333,599957.7483427561,215016.38696454163,5692618.779806017,23391.766253890077,182648.666127427,444385.08503428294,1442.6388084667174,7431.247953323985,22719.527955638252,118829741017139.55,127370830878.64795,454738302158744.75,494294593326.60956,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,1.4052415173652178e+18,0.0,0.0,0.0,600105918255945.0,0.0,0.0,4777769304104261.0,0.0,11228756390198.004,1.2170493953917732e+16,6060525171976985.0,69858439075.15427,6060503895324790.0,93559251022.0129,1209714745688111.2,2468132665271.864,5680442616990164.0,9.742534716627013e+16,6052540255990630.0,3.03030303030303e+16,1278064698480348.8,8211294794335.475,109621268140.70944,5798909212383.98,260632286626.55698,2509617688440036.5,6060606060606.061,0.0,0.0,6089248415568754.0,0.0,8966434632625.1,0.0,606060606060606.0,1547645598661.979,39043801370.72384,968168046921052.6,121173194135580.98,6036676872891683.0,23902506431731.33,26767233817.250042,31839636732532.25,607683649567611.9,1680635722459026.8,104584966074.12347,2268126574837.086,6082028305211.933,33207669464.115192,3328238495005.642,6667132801380.289,108554015.06528027,12438952957.154783,24822145083.431076,4310989391.794903,43105660477.32455,153613394221.82535,99294472.35926709,845113091.6041465,3430398652.0596094,5901544.464748477,295863728.2623898,655168842.8488657,150706.56504936927,6695236.23464013,14532658.864347534,87651127098.49535,371094386425.738,1334856819311.3447,641062721.8480976,2330093386.303152,8752715682.964159,198508244.49764186,2818570586.129891,5274806088.872685,1465843.5245540296,18620229.173743844,34887116.358224206,10266297.229658132,8808123.60308961,123982326.71040544,607073.3721634076,220214.25368957207,6051095.893784217,24724.50733409913,184691.77947943157,489245.72339347895,1535.871875982605,7948.044902807193,24791.37521581558,126509194113357.75,135310131953.56375,470512278374855.75,523019829219.07355,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,1.4051529489033065e+18,0.0,0.0,0.0,600071646818343.2,0.0,0.0,4765408993295318.0,0.0,10941904386953.281,1.2170375760166036e+16,6060535833082329.0,70427650039.2611,6060523141520086.0,99643894581.93253,1209782305797463.8,2358168184136.9946,5678578690513916.0,9.803370881724488e+16,6052240122706750.0,3.03030303030303e+16,1284517181651435.2,8160018945743.404,109073733310.11543,5797687629093.4795,262352790849.1724,2508808158176412.5,6060606060606.061,0.0,0.0,6089639825478408.0,0.0,9033268882427.098,0.0,606060606060606.0,1609624085871.9414,39191330964.497604,968093746934313.9,121172935292329.39,6035900672863623.0,24305891156878.98,27554121281.696556,31491651707150.098,616533750040101.4,1683958007668017.5,102656663138.95322,2285939414363.4746,6552521463200.285,34253788193.76052,3509469626650.645,7094190070620.04,114606785.03118801,12969032839.360666,26785512521.628075,4409509999.299965,45407951101.96085,172104881459.73087,105032961.0868373,871577220.074309,3531370071.239014,6146852.532456267,326809497.41568506,742284274.1623763,156260.8068864268,7135056.994905537,15699667.994815135,85935466370.17516,355448865124.0989,1323650713133.0034,625916520.4054352,2288061973.6242456,9041921117.69367,199417829.0655823,2811919207.604294,5494281317.6303215,1536721.0470126448,19945360.72404538,36587982.38532393,10419420.941089751,8860012.073660797,126329305.90794368,605490.2124095642,215021.88802054856,6455589.993981979,25812.34591350473,192872.52214731576,516463.60446052003,1608.4225518928154,8622.103220747957,26915.52501873082,133677756230058.8,140897648583.3835,494504593140332.44,546380366622.25305,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,1.4051329284092378e+18,0.0,0.0,0.0,600001361879014.0,0.0,0.0,4750665616235336.0,0.0,10945599622384.086,1.2170319819276646e+16,6060546045674293.0,75854154383.4704,6060515083509600.0,89404227151.28914,1209818691598740.2,2317346786647.8735,5678252774697194.0,9.914956442366114e+16,6052328207936980.0,3.03030303030303e+16,1280284009550318.5,8488171961591.582,110479089164.6982,5800584783464.875,260038454061.73358,2508840090660663.5,6060606060606.061,0.0,0.0,6091421072884256.0,0.0,9041476160773.574,0.0,606060606060606.0,1598920947574.5728,40538925968.92233,968082020539104.1,121171875709725.53,6035809724167760.0,25221468650128.957,29067264865.107037,30551061571021.973,618845667726422.4,1751041210672465.5,103860957603.81342,2436644165165.758,7022829090242.601,33919139247.329414,3633206407080.618,7420146767497.59,115833690.895628,13682687306.98118,29881217950.154266,4440224940.922111,46198121889.16638,178311164084.8819,109319588.54597895,933314604.4508407,3960954998.174878,6623864.768220344,349021447.1951455,808838031.3900131,168151.916666553,7848582.69736381,18071782.83953381,84234936647.44969,354231912544.29486,1361768648349.1204,633213697.1392719,2310798773.207008,9282020750.924282,203821219.0173996,2903067130.815501,5732179229.53809,1568029.1176403165,19958932.743695408,39209879.36743623,10238694.240812935,8609216.17033386,132009025.04040243,628085.9906383207,223807.64567110094,6845296.055073593,26753.31958472947,203638.89356496313,556865.1410947382,1684.3690329995763,9193.418945753274,28294.81258047382,138151941016821.11,147962439395.7912,515952534467491.25,574045133736.6278,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,1.4050957857445156e+18,0.0,0.0,0.0,599986959872557.2,0.0,0.0,4748849531002622.0,0.0,11301114276274.621,1.2170392340029176e+16,6060548660222423.0,73986686838.13481,6060534023707568.0,76225015736.85365,1209880459019839.8,2187064193417.0767,5676113666650005.0,9.946273931816093e+16,6052185223861824.0,3.03030303030303e+16,1305214277432296.2,8608026930227.037,109916225054.45135,5796417329447.316,260006714207.5532,2508432586177453.5,6060606060606.061,0.0,0.0,6092000038926245.0,0.0,9005728385851.748,0.0,606060606060606.0,1629214669854.1624,41150674467.072105,968032174184624.5,121170542745702.48,6035235096195567.0,25574985958333.77,29484334672.600964,30636769114152.793,627437126072935.2,1845241191475602.8,105350108079.17563,2483372612561.9624,7465816409011.836,34477938407.78153,3680010869432.8213,8008249016866.426,120118037.79831277,14552264331.682335,31728917591.23288,4526584625.273646,49164318837.64502,188668776941.78305,116908687.80746621,964754785.6295458,4415668377.718735,7002768.329427111,372439522.78609705,874651042.5232116,185136.06085404532,8772573.15332006,19796139.86011726,80001031494.44637,344400346442.2729,1347412409700.0369,621372422.9209881,2255030457.0921426,9247273589.983692,200644207.5722101,2903643990.844109,5691302899.009893,1587368.4359895356,20594363.38180281,40997781.466145575,10410570.941784404,8728299.677433249,136696822.89658996,654258.0034491203,218957.34658284212,7065317.3881963035,27181.863042882127,205950.6526718134,593378.0071998405,1826.9258502876978,9311.25323824511,31142.35457590887,147934798736371.12,159326154142.26376,546103328718313.06,596424070540.5411,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,1.405070496966949e+18,0.0,0.0,0.0,599976303859213.2,0.0,0.0,4753026560073903.0,0.0,11119348478278.902,1.2170654663700876e+16,6060546165778408.0,52084178613.39612,6060521576024849.0,84466755146.55066,1209938679318921.5,2113992609200.0847,5672440398071788.0,1.0053260914464469e+17,6051979901744168.0,3.03030303030303e+16,1313782412599289.5,8561641266289.167,110444619805.5634,5795702998132.023,263597480043.32657,2507973705868012.5,6060606060606.061,0.0,0.0,6092139566397823.0,0.0,9039445404968.486,0.0,606060606060606.0,1666779848069.6633,42081652338.78508,967983846394255.9,121170367614347.75,6034959473903002.0,25578938419532.223,31317198134.04933,30046870163399.367,629189241996088.4,1839987314934709.8,106765511961.07986,2506636953561.8804,7660604788475.726,34971743643.04824,3803858936608.896,8455561235777.18,124700093.60032175,15361172254.696737,34535703045.832726,4763683190.453243,50062040565.86027,207884857562.91187,122248481.83533312,1029438389.8901238,4585510858.876656,7300051.686766777,402440949.0705846,940904635.5071121,198070.32923552772,9284331.147240132,22506212.862810235,78156368689.83044,321382644764.8125,1315766060613.3225,623306776.0776466,2259949137.311474,9773943058.245598,204297891.77476895,2896844120.442363,5866559147.21842,1629561.9107018977,21284099.42069427,42316441.75514192,10571987.82300783,8449939.703775631,142308345.4821805,640076.6535015488,220201.42780505962,7438263.76244759,28184.126426756797,218626.29019831345,632898.486129109,1864.425074874116,9811.187643369165,34557.53686085698,149121215602150.97,165323463082.1166,582921842653079.9,620096077137.1951,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,1.4049851639792023e+18,0.0,0.0,0.0,599923721495820.2,0.0,0.0,4736298044754804.0,0.0,10947277273831.336,1.2170528182226558e+16,6060554914359555.0,66570558172.79909,6060544879671277.0,56992178210.075836,1210061855041069.2,2071817352091.0347,5668387115435290.0,1.0040804826004112e+17,6051769687876497.0,3.03030303030303e+16,1306879267699054.0,8687837167425.124,109741905426.45482,5799803977492.516,262824468641.92017,2507490905587035.5,6060606060606.061,0.0,0.0,6093364151891613.0,0.0,9118175763186.176,0.0,606060606060606.0,1754282789426.0232,42522555559.805565,967997797975995.4,121168204512328.33,6034261007912130.0,26313425736157.133,31604396817.646767,29584283615955.527,627631754074602.8,1956762475833892.5,106077172918.1494,2633875008442.5767,8047814253131.24,36019135241.50367,4023027746735.417,8809382991300.871,127270491.35593441,15706030188.904137,37418074302.92154,4752571521.12539,52514535119.43339,213317821763.58215,125432132.60763825,1084392397.9372034,4982765793.405713,7603184.844386267,423073049.8299767,1052200136.9844899,207921.54902077775,10147390.65593372,25393681.16017996,74614461015.44298,315798600517.8675,1315344587894.5193,600844933.0744815,2206745696.5911555,9911881862.503944,199424029.16379005,2835359530.37701,6095782053.169924,1661518.6153828187,21671342.25163013,44413210.04176548,10333109.538138013,8556807.033810956,143791811.64277795,652866.9038596235,225426.6037799446,7881369.079501128,29495.42463750681,222963.6235553111,684730.4993107559,1963.6876184110768,10630.125383090448,36351.90281416251,157844449683986.5,172316180107.95618,592200583198923.9,664047154184.4697,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,1.4049838434657815e+18,0.0,0.0,0.0,599883586628214.0,0.0,0.0,4749801068937687.0,0.0,11450103110779.389,1.2170699157405602e+16,6060551238641186.0,46390736831.58984,6060545703924514.0,73346384972.74055,1210112920067825.0,2023533232097.5142,5666212146137376.0,1.0137235416490355e+17,6051655917906797.0,3.03030303030303e+16,1322087181828405.0,9003139808764.809,109535837386.05106,5798627288908.446,260039483393.21704,2507006085876499.5,6060606060606.061,0.0,0.0,6094937251346796.0,0.0,9205748381660.336,0.0,606060606060606.0,1765585770505.1233,44633757762.700356,967959061954218.9,121167980102404.5,6033713283820224.0,27270693460268.18,33689610433.675518,28751073078777.203,642396254890794.9,1976554676609959.2,106696110798.12527,2647519970828.0264,8700944220244.93,36230360202.97107,4074123345143.035,9315073632890.086,132509276.89139189,16787556271.38361,41022461829.08487,4920701725.564539,53973320022.49117,234059060340.74167,130662903.86688471,1124744092.1117444,5355690478.747827,7830223.350553766,454206270.776293,1166032537.345302,218511.9826001322,10823633.3933044,28023734.742382403,73747083879.2406,302142464806.2117,1326072713419.7207,599098711.278687,2151702994.9192376,9864986605.955872,196453828.3554908,2885368992.2875834,6252112329.561001,1680112.2107625173,22117890.845958237,46908825.379970655,10248458.681778338,8468363.862319944,145391237.70203745,666315.3923779903,223014.15251381815,8107585.602775877,29508.71616189873,231256.55440330078,700751.5789939516,2051.8206501427717,10825.946048585709,38413.65210336071,165527083948515.12,183789079394.5291,626431145590069.8,678256122336.0027,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,1.4049137555617452e+18,0.0,0.0,0.0,599805683402176.1,0.0,0.0,4717896919521288.0,0.0,11272051760680.951,1.2170932310680612e+16,6060547035057373.0,59964368844.999084,6060554270735516.0,70198431442.89563,1210189586288902.8,1934619101324.4612,5664863571850262.0,1.0177521829080826e+17,6051655665083264.0,3.03030303030303e+16,1319567645459053.2,8924448430287.41,109976597840.09612,5797731182930.508,263012684112.86554,2506391893377146.5,6060606060606.061,0.0,0.0,6095817238501265.0,0.0,9361330595103.092,0.0,606060606060606.0,1790522212287.2825,44611698679.08424,967876503231600.2,121167023247860.86,6033238416293000.0,27742386586096.69,34779589464.9628,28625904561496.668,634244021093421.0,2062009209651906.5,106531164315.8249,2739358277550.6255,9055005356617.855,36074075510.17285,4178599592080.7534,9892304831910.77,133019683.3733533,17347619682.931297,44242582612.73161,5029478876.674701,57098234772.85371,243625307672.0017,135182817.98995262,1190173279.836055,5910556268.994758,8384534.439835598,474173323.01148736,1219440277.5649643,233609.22843701486,11651628.384407237,31274543.62930605,69178167551.31909,298767222904.6117,1284065365931.2073,588905132.9661403,2135698934.25948,10209398196.583656,195351847.8787125,2910514286.437415,6402230539.767711,1735102.5936231408,22578136.28681246,48996271.36050681,10435983.281999135,8296201.376621253,150633505.7846312,679499.5975635,227306.62682089568,8289440.489017722,30839.638453409818,237896.08506402283,756602.8679465146,2183.752901473887,11240.565144480088,42316.71564036582,173856354029534.94,192354958762.64734,662803768215602.6,728715719052.7871,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,1.404855130796103e+18,0.0,0.0,0.0,599750309356823.0,0.0,0.0,4716688057592286.0,0.0,10948984757890.648,1.2170448393965254e+16,6060561534530549.0,41483363536.05473,6060557593185846.0,69310410323.1304,1210262962972926.5,1923474220469.9639,5665703162241395.0,1.0261286569500597e+17,6051565064314572.0,3.03030303030303e+16,1313012655722977.8,9194118676585.576,110096055141.7669,5800200899441.115,265270934675.5927,2506321742240726.5,6060606060606.061,0.0,0.0,6096949240464961.0,0.0,9385777166960.312,0.0,606060606060606.0,1839297820675.1177,46015772134.25938,967881555230504.5,121166168882202.66,6032218252148606.0,28115605065212.67,34941916557.92282,28838027461386.496,637082001457096.6,2123853328245698.0,107533405490.16179,2787953403366.147,9417610010651.07,36612878117.35575,4374455299056.8643,10322731779813.76,136582990.57505393,18557566287.959663,46435748476.62637,5131694101.18484,58860895093.37666,257178564603.2252,141678555.94105452,1238945932.5035675,6224874608.564314,8619606.239701396,512932627.44452286,1332908437.191744,248795.73322305013,12667749.407659758,33300966.89528379,68752945757.14009,289153826915.28217,1287983500814.7908,573383569.1584691,2122902805.7078989,10134928315.6467,198012988.8776307,2812510249.555047,6481252550.443645,1762963.5884290575,23553785.215646774,50506421.869672626,10254415.351493448,7986624.609380196,151974223.67079785,671223.0318379252,230769.33575454625,8846343.842751049,31619.884235406902,235854.93510005288,778528.3397301864,2215.8972304491954,11989.25276769204,43744.25797910355,180610923386910.53,199371450541.5319,686485555927211.8,754109478590.9235,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,1.404809620438485e+18,0.0,0.0,0.0,599731239178607.2,0.0,0.0,4713851263292065.0,0.0,10964408422161.422,1.2170874887853342e+16,6060551508026408.0,47452804128.05399,6060560508123118.0,44908964193.18594,1210287985241996.0,1847589619328.5476,5662909071571023.0,1.0298424506559022e+17,6051261166574114.0,3.03030303030303e+16,1332123784955628.8,9166875002256.758,110445477704.08578,5800002342616.546,260557451125.24387,2505704248065165.0,6060606060606.061,0.0,0.0,6096508657139766.0,0.0,9483306922421.787,0.0,606060606060606.0,1877872813454.9285,47018501053.656685,967843740847628.9,121165210397673.0,6031464268942252.0,28804387463497.496,36040985157.32728,27596085316253.56,651784933579741.5,2107410443372186.2,107991422093.3625,2890741961769.2026,10084424886114.13,36602604842.55149,4403031053120.637,10950842891480.654,138038598.2006195,19155119705.88981,49531911949.35561,5280462296.562521,60391332574.87859,272543554948.48083,146575814.46417236,1305437628.2382638,6663677117.127569,9132765.417126207,532984864.5393441,1440431691.9323606,268880.1749893059,13386418.365757348,37065782.08817277,67033732935.29016,278158854176.28687,1252149451723.365,564310691.2423972,2102427917.5266047,10354449707.039648,198726002.84122488,2879444663.5086174,6432835416.079921,1760811.1716946426,23574210.874509197,52590826.973846264,10136906.621051937,8013623.350379741,155491354.7211967,690262.023935679,229444.2916395147,9062078.592168197,32553.92653902751,245650.88583771762,804197.6220342162,2326.6654929354186,12102.175298251002,47410.7958053626,187426100902493.66,207503420396.03076,715278184901876.5,772056499441.2075,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,1.404776078850351e+18,0.0,0.0,0.0,599551220060059.8,0.0,0.0,4711979696202381.0,0.0,11204010542011.945,1.2170442486556542e+16,6060558104761624.0,43160570308.30532,6060550227804759.0,65014798922.129524,1210313686993042.2,1793335069002.1882,5659850790673909.0,1.0329230020209174e+17,6051281529824053.0,3.03030303030303e+16,1325133246893726.2,9375223249557.219,109221550753.45204,5799203931704.307,261958494818.4201,2505404033365724.5,6060606060606.061,0.0,0.0,6098660050903515.0,0.0,9650148583699.4,0.0,606060606060606.0,1897637266454.8887,47879182223.02016,967777190220200.1,121165023717270.34,6031783466407141.0,29173739868324.168,37928137447.48831,27082821893895.1,639957785619045.4,2196562856883702.0,108019354435.29083,2968777259918.702,10288286410684.416,36909242243.60974,4481945546874.812,11349182630787.824,145629644.15293598,20033969243.366188,54360211190.45777,5260376858.601086,61521418006.879906,284957957172.1258,149257999.83952814,1356758139.2332456,7131321290.331472,9350570.972768823,568552473.4526578,1589819480.6158078,282334.8761404156,14537058.856630472,40781942.67720548,62612069749.12958,256473414115.17142,1278983851191.2935,552217963.0928298,2039947808.5353894,10351843375.066044,193382868.81145436,2785169701.049388,6526348379.982442,1754343.0990308712,23962563.89419202,53867093.94896942,10183866.247019151,7941926.997520884,158721645.030093,695242.1267523875,226909.76334239286,9400202.3384251,32866.614252471976,251440.18251588452,848179.5160805013,2377.8153972986847,12685.909152575481,49936.19195545791,192939251833447.06,217359314407.714,742542539952266.2,817915682524.1042,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,1.4047157922417152e+18,0.0,0.0,0.0,599542458283805.0,0.0,0.0,4715175846164003.0,0.0,11405464295939.777,1.2170835728823022e+16,6060571497715741.0,43434975831.94718,6060554981545627.0,42444484601.963425,1210379465612673.5,1680954492277.8809,5657345352789887.0,1.0377598846795474e+17,6051010102595040.0,3.03030303030303e+16,1331281538137833.0,9616604414910.729,110030541887.44017,5798513818252.409,261806106465.27316,2504758682626815.0,6060606060606.061,0.0,0.0,6099371173490486.0,0.0,9741868674042.34,0.0,606060606060606.0,1938805185575.7043,48741562378.1794,967748243339624.9,121164292420685.61,6030413825131196.0,29687189950942.242,38056980550.65353,26934346632651.996,648339631199785.8,2239002678632182.5,108329525845.05717,2982292075093.7188,10729067076220.863,37019537477.04144,4612773455330.874,11908452806131.75,146346039.90867874,21183267169.766052,57576670889.39637,5461251375.952889,62421839154.5825,302838678056.55554,153202350.24971932,1433835761.892705,7622059010.465361,9824671.887064058,595234839.2677474,1698282211.120514,292881.51151873416,15620553.869699974,43915236.075957924,61737147021.66413,251187704432.79547,1256433787895.6926,554421268.0755137,2025775965.735954,10546546577.591969,191732732.1200208,2803052788.038789,6592574809.528163,1766375.3922994847,23968880.10171173,56047377.11548215,9924541.24135483,7822217.090655623,164271692.82751927,702507.1214152314,222776.0156711113,9467281.911581375,33843.941695921545,253879.1174917508,864933.8016406075,2491.007408983822,13063.427060168438,52088.75952633394,203817516296248.06,223815109610.08203,763425273392110.5,858515240562.4823,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
