miliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
3900,55.24752135942395,1112.166598052512,217.0244987065579,172.39035987667015,239.88506907880435,0.00022117069955829944,0.005035072431431565,0.0009993093886152835,0.0004387074670020656,0.0007372066327371657,-0.10414954473360227,15.304792245368374,4.674941101755414,88.29529001412665,17.302408955267452,15.778826721677916,22.361684065181947,5.674420290091716e-06,0.00012969191171478752,2.5405124998825535e-05,1.1065680712536855e-05,1.8734538724251292e-05,0.004375414148905956,2.1623878975458037,25.68322155787432,693.7292419163097,133.10259010606123,0.0,155.91045112202067,0.046116396443462215,10.663956547008809,7.369602184974691,31.20189604786639,20.418338171470094,17.21558038487881,2.4482482692201053,-7290536.412963286,3421218.910981492,2458481.3734062267
4000,55.64879322530193,1102.6357898041604,218.5753674692747,174.56429608182734,246.88515750383013,0.00022754480653318503,0.005099798763723085,0.0010042997584504953,0.00044077690419310877,0.0007464749024339765,0.055840159090117,15.440195619830885,4.608163595633097,87.63553301886647,17.126592794829293,15.622752856318677,22.746810938328945,5.714199910323061e-06,0.00012982415396081817,2.554555184948859e-05,1.1106968593351763e-05,1.8678538195581586e-05,0.000738094156276554,2.178956025872595,26.043270329850387,696.002417519508,136.776671819508,0.0,159.30067342961985,0.03785996389170687,10.6197063919172,7.328810025951672,31.29890179999738,20.36853720741322,17.530958634735743,2.450853726273658,-7384182.092576986,3422970.720564342,2509527.463298357
4100,55.09969441916283,1116.630860404462,217.9384446257915,176.75068913451935,253.6215523381676,0.00022905367102045063,0.005106717814011374,0.0010207479923695834,0.0004405819022516631,0.0007390441031919747,0.05938423875287144,15.47085746974663,4.740657508601154,89.39717450415021,17.174594702207745,15.672836776964546,22.65709694562242,5.710784827515851e-06,0.00012930320035990157,2.5392160759575465e-05,1.1122759159040752e-05,1.876638463261609e-05,-0.0071698053703389605,2.1585892022645017,25.757222358097525,691.1579908860758,137.96256374822698,0.0,163.13727034852957,-0.05021697329566435,10.74372915194728,7.478560644817679,31.859639313991163,20.145686225548435,18.05931241240735,2.51322180651999,-7330609.396639422,3334143.1949685127,2581237.3409566684
4200,57.33868305653876,1137.053995258713,223.10498962037613,180.9795576934644,250.02953625808433,0.0002286339683767575,0.005236426252516145,0.0010278822273842591,0.0004477230194376485,0.0007543332268900926,0.08051905414640184,15.461091956195842,4.773325659577036,89.45551571408821,17.45497484739174,16.196290063407183,23.170689167041616,5.700457043608141e-06,0.00012945640830348435,2.5553914950358882e-05,1.1129764656054644e-05,1.880784829368201e-05,-0.006113137496552307,2.151777727801631,25.943622532774462,711.0771195978562,137.59166272471353,0.0,163.56181493922207,-0.047926294101357805,10.723850865442584,7.5114031123285985,32.002151955577425,20.524414291558486,17.815591834462033,2.500160911222372,-7315179.986355793,3343317.4367090953,2613220.5639503743
4300,56.529347082677894,1126.0614955547037,221.21299670517203,181.4518490444727,260.6184327685645,0.00023015393972354331,0.005187817333497525,0.0010340836054720279,0.0004528814254908059,0.0007570630365778734,0.005390307023628419,15.432493321281804,4.709031767132845,89.72647806608192,17.39103142750055,16.293773028124072,23.559763871030775,5.7294359915027364e-06,0.00012964385457812558,2.5507787196696085e-05,1.1172266624000851e-05,1.8755456957882004e-05,-0.013641561267010346,2.160002806899788,26.805021873313496,707.2951348473977,137.30954612732276,0.0,166.86256957797778,-0.001574473929529358,10.675450106671162,7.526710202450784,32.013389354424035,20.29773449759921,17.97192957488359,2.549537401104973,-7262414.904095737,3291529.3237385037,2567168.0571383806
4400,56.8844479361438,1141.0336812968274,222.14086200610998,184.59964328033266,262.75259824928366,0.00023390019352505828,0.005244467233670293,0.0010219240827038392,0.00044614639452994124,0.0007676293323834882,-0.07018576526156967,15.391996796947131,4.737973208561143,89.45607264919924,17.47782270965015,16.521974288337702,23.31672087649798,5.737341381547017e-06,0.00012970345309017673,2.5565637686185703e-05,1.1145198051025631e-05,1.875925570177529e-05,0.01009808480652088,2.1598873236097793,26.67901395287349,710.6781441121611,137.69108463201644,0.0,169.22869419107863,0.024701553747256154,10.641065087684874,7.547699133036597,32.12097024818286,20.378484947816442,18.12880422352267,2.5905488785890176,-7341050.580631194,3204515.613936202,2610610.0923684323
4500,57.97199056759345,1160.4449627126628,228.06986886532778,189.00726538717126,262.8496389565352,0.00023110737874348675,0.005302091311377658,0.00103687558536034,0.0004551867881490767,0.0007575070383371528,-0.09987789056195362,15.389533910830828,4.743655732918703,89.85019193321381,17.62759584828146,16.476190566286142,23.89825568079439,5.721775062578841e-06,0.00013027010710980435,2.5567670484580736e-05,1.117165076042502e-05,1.882571559579138e-05,-0.005718928436690167,2.1647551355325487,27.23176717345463,723.6789477392539,140.3562437012194,0.0,171.66346304679217,-0.029073393268772844,10.674723738152917,7.6155897531330465,32.07488289010957,20.563124822020928,18.323782088262725,2.617371620241557,-7336474.742217822,3090201.90634809,2675420.461740491
4600,58.6844513539089,1160.052684505862,227.85069509992795,191.0477311600089,264.88336769256665,0.00023315871795919908,0.005290951091831831,0.0010332023680931623,0.00045024212940551013,0.0007684570235405722,-0.04920727583324651,15.4238681283085,4.833560369315493,90.66387364780284,17.33871456487678,16.6688851577739,24.217502391643198,5.717378879662411e-06,0.0001299204548531178,2.5634087836565958e-05,1.1139965948916441e-05,1.8791938951437408e-05,-0.011550008218467502,2.177673365096408,27.259272875073588,732.0721716093032,139.82088775797578,0.0,172.1464453425149,0.07180924150693989,10.736421181253995,7.588650889139984,31.878616650225087,20.426857281918203,18.658732288734214,2.639127925863202,-7321957.029095043,3098675.7995423526,2655152.4300431884
4700,59.67605945505192,1177.6534056115513,229.76791718927993,193.89312989332245,267.83205550645494,0.00023538858471097536,0.005404616507699643,0.0010553066380009214,0.0004615849970488712,0.0007713509880363543,0.02470235442569263,15.414798209713304,4.817045112581307,89.13176594269554,17.653584099671022,16.613158023292318,24.40667504987337,5.742576288209429e-06,0.00013038176487530098,2.568914483754374e-05,1.1162474170984843e-05,1.888304256906782e-05,0.013194762909068096,2.1557160102236756,27.22951490434065,716.9011215146563,141.4540746893011,0.0,172.33959960208045,-0.003296845634457747,10.65479233364752,7.793354309082477,32.39473897882449,20.427238488215192,18.50061257091614,2.6465796965419526,-7339906.535531837,3079899.655154308,2736292.2484624633
4800,59.008333856935586,1159.3711535112805,232.77705415829914,194.95611575250533,269.31792649541563,0.0002374363968829393,0.005325067129140404,0.0010463555693444708,0.00046103529081771935,0.0007699429293674844,0.10035508177455559,15.30376429763022,4.878468079896862,89.17732912591744,17.408140267179952,16.91974358352348,24.444302640174715,5.764245544423148e-06,0.00013010061554201015,2.569699061487034e-05,1.1179030666056985e-05,1.8890997167130278e-05,-0.01316423682998542,2.1531917785646195,27.231289281487975,733.2863735833843,142.06681306244204,0.0,176.56733142861074,-0.06942957597870435,10.665990586096163,7.771022691526196,32.30369946882977,20.683347801127603,18.939834291972943,2.6607511189351842,-7321281.078249503,2947652.323751258,2721877.36082394
4900,60.87091308557194,1181.4314442109498,227.57721942366732,197.04323504290298,278.74432688628355,0.00023554787764621253,0.005402789889135331,0.0010506537808982084,0.00046663070578747555,0.0007826525448799505,0.012165913196733604,15.436964006776169,4.9059610597835945,90.98459649534331,17.386846506264497,16.88494688621561,24.319700374345096,5.735108715165892e-06,0.0001310560069898808,2.5587978853974937e-05,1.1222642089362852e-05,1.892058767646897e-05,0.012679517729560476,2.169540602956235,27.58596057112097,728.8130640332135,141.04805468775044,0.0,176.6343058905089,-0.03482851119657553,10.757358598167672,7.70861915703189,32.14937608406941,20.592221724905198,18.801773901070707,2.648628592243993,-7361803.948115764,2968348.1512386263,2706241.7805562136
5000,60.22821792752522,1197.0893407930864,230.02263825548062,200.09390188715642,276.11403387487724,0.00023805234887033834,0.005421901927332651,0.0010689057323949812,0.0004653368574447856,0.0007737567609603583,-0.09034698210882626,15.46934559801157,4.9686481938287645,91.35187351015361,17.593073306919464,17.104329281913568,24.38615027915049,5.749499763306044e-06,0.00013083513045466578,2.5748820489311026e-05,1.1179741417597763e-05,1.8879714113919894e-05,0.012754633368806145,2.1716295563128836,27.81048945855763,740.9219111881396,143.79862122701365,0.0,178.80297594108976,-0.048911229191060536,10.614161440772024,7.932980104003466,31.979142769752684,20.54929090325658,19.351781886687675,2.6879741694900856,-7303436.458131431,2899476.7737690597,2813014.8762203725
