miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
3900,198.95459268926214,0.015056281182959612,0.0001977584103076551,0.8492486743374599,0.011705066098269693,2.5967396686892296e-05,0.002041889864757413,1.514791077899108e-08,6.489400654567143e-13,2.0441607242638754e-17,2.0067279559089676e-31,1.0489054928674623e-26,4.986517356475778e-22,3.1068758271226984e-36,4.5489047582556235e-41,0.025065466156511968,0.024850020402455444,0.0244584956379019,0.02514940909292159,0.02516291230311633,2.6266381206766224e-06,0.024793353222100585,0.005798945474539304,2.719103086446284e-05,1.2804261400733904e-07,1.2753044053826478e-07,1.2543700206626913e-07,1.2647041883718643e-07,1.2996528650286206e-07,1.3093954894783292e-07,1.5554287174862463e-05,1.2567765637702394e-07,1.297505402560662e-07,1.3115657683643e-07,1.2873249892893388e-07,6.271355589342216e-07,6.256416036752328e-07,6.121246989683488e-07,6.111352338349637e-07,1.7098484632830831e-06,6.088989467892965e-07,6.205090581789722e-07,2.5225193392885476e-07,6.122395836761903e-07,6.269712928026545e-07,6.22565929987071e-07,6.246826254347771e-07,6.097613309672138e-07,6.065047204880059e-07,0.00012888245736684582,7.324195673210235e-05,2.1755854792824196e-10,7.999840637684204,7.999840529194986,7.998850868962241,0.005154849641609121,956.1645655145345,1646.0420744519267,21.99899431818049,7.978425959795989,7.99984085192297,727.629376689743,7.9747722155976835,7.974628332590029,7.9998366718542835,7.999838376472298,8.000823601640384,7.974556800842357,7.999833912511874,7.97456909442135,7.975366099926788,0.0016902395052184778,1499.9977917499195,19.506533810820525,0.00016261232158801172,0.0001595229192456095,0.00015768954402988416,0.0001617970672378038,0.00015739743405865302,0.00015926525537223403,0.00015843684231993502,0.0001583006783907616,0.00016301488550595844,0.00015864289453116842,0.0001581413558118675,0.0001614544653970603,0.00015997958095100056,0.00015801993571548306,1.7182850535830264e-08
4000,198.96365294092664,0.015410636874681609,0.00020504042642453178,0.8852677817030042,0.011719440998546563,2.8641447510171622e-05,0.0021342983527212547,1.649776569625032e-08,7.072794500023511e-13,2.2792485491309495e-17,2.282157729693526e-31,1.2198039030593805e-26,5.826866643939426e-22,3.8261535022274657e-36,5.735226187315305e-41,0.0259129550159777,0.02506935808654782,0.025301231623566407,0.0255282597246064,0.025426649385421538,2.7845477573653504e-06,0.0252103636259618,0.005801573037359477,2.84100131057771e-05,1.342863550309163e-07,1.3287019486093312e-07,1.3685549231603366e-07,1.3131723552927395e-07,1.3688419215389303e-07,1.3479661803915394e-07,1.604207265061229e-05,1.3472035227867253e-07,1.3723490307825443e-07,1.3683509407891694e-07,1.3444294524820955e-07,6.322041158279885e-07,6.352084170880135e-07,6.185728758857099e-07,6.242262563709019e-07,1.7340752479718222e-06,6.218662760394141e-07,6.321634523078427e-07,2.69440969299615e-07,6.329902993662405e-07,6.270401908067468e-07,6.271952465192195e-07,6.275990976165762e-07,6.380896498420681e-07,6.220107643886447e-07,0.0001278673490793554,7.635151576960988e-05,2.197916139690147e-10,7.999837257652909,7.999835462969249,7.998812718360379,0.005318317555223885,956.2401116745817,1645.8416976888295,21.998964192403353,7.9771946233355076,7.999832291125906,727.1484949461313,7.974655810392373,7.974690726805387,7.99983214388276,7.99983413470059,8.000842341948108,7.974481160705956,7.999830359970403,7.973970875779558,7.974157913364319,0.0017898570601784397,1499.9977369941494,19.90703517920468,0.00016578406841080204,0.00016290216476703135,0.00016426579559124956,0.00016376503014191976,0.00016496201157390367,0.00016222141634807938,0.00016616371993189336,0.00016538084811458745,0.0001658524897367266,0.00016198776773652073,0.00016346104596778337,0.0001650947204613639,0.00016398172265988956,0.00016276318453201094,1.8504499996758347e-08
4100,198.9062242268244,0.016609777901479328,0.0002159568425949913,0.897737173840755,0.012100657767048623,3.0880115371229926e-05,0.0023533568491182584,1.7384022481367668e-08,7.637431679862137e-13,2.3972368985400917e-17,2.5931911734961627e-31,1.366007660017115e-26,6.5378180864924e-22,4.248805246635292e-36,6.157235309417653e-41,0.026420348066358984,0.0261828925856523,0.02628132633270991,0.025863841498816233,0.0260266491810207,2.9797956556395885e-06,0.02577527838598298,0.005967523874844701,2.8884340637687047e-05,1.387344100696707e-07,1.3932070122765938e-07,1.4188905663072114e-07,1.4307218745647483e-07,1.4108353623909586e-07,1.4204746378086322e-07,1.710716356281694e-05,1.4161323578035053e-07,1.384308739721876e-07,1.4365172869311845e-07,1.3912216687727222e-07,6.369343330856107e-07,6.410657587218483e-07,6.394140072837116e-07,6.395974725987813e-07,1.7829570064953927e-06,6.328242628641988e-07,6.350483303187663e-07,2.831950296140846e-07,6.52333572400972e-07,6.461244988463732e-07,6.367993481552218e-07,6.48425263136897e-07,6.494818869270919e-07,6.321169003489393e-07,0.00013175214833671686,7.739679969211697e-05,2.329921459089243e-10,7.999832980331679,7.999827942128909,7.998790917030042,0.005414174977714439,956.3881598349965,1645.7199978000087,21.99891836170562,7.9767348794685295,7.999833335988465,725.9930738225083,7.973264355090955,7.974136653534042,7.999830222602618,7.999830879198462,8.000862666685592,7.973445177583297,7.999825252655154,7.9740283162876295,7.9734323312421305,0.001828830393545652,1499.9976396522961,20.826919499274965,0.00016691832005593518,0.00016523154906441926,0.0001675237245649691,0.00016779564329787543,0.0001669025883705384,0.0001654515216330169,0.00016665877929292032,0.00016971571099570027,0.00016740037577124976,0.00016697887275463617,0.00016690501901149397,0.0001666221420187998,0.00016935653460897572,0.00016729082014379227,1.9081338836199524e-08
4200,198.89811326293682,0.01738585425214208,0.00023198740752088253,0.9432820187498084,0.012313461860698495,3.252696779073862e-05,0.002498678756223519,1.8380379975473657e-08,8.122549177861518e-13,2.7253552270190823e-17,3.051835637216698e-31,1.642892311698093e-26,7.226527611939722e-22,5.137257133482873e-36,8.302194458293286e-41,0.02720701466924187,0.026634333054283227,0.02647385432808887,0.026383846372950624,0.026954186359040216,3.0912091612600034e-06,0.02713817467720394,0.006080548211591328,3.064119471503432e-05,1.4566370170433074e-07,1.4653697250163114e-07,1.5004112924796146e-07,1.4567649405250438e-07,1.498714939784924e-07,1.476103835797537e-07,1.7838080260849356e-05,1.486635541812327e-07,1.480671554800129e-07,1.4942844475506929e-07,1.4624447060907803e-07,6.532515902292483e-07,6.579710125704118e-07,6.438271633982063e-07,6.490757152803267e-07,1.7936906037769158e-06,6.612367676070405e-07,6.507475501481303e-07,2.886459083697865e-07,6.501868399942941e-07,6.664001380393334e-07,6.636825692317983e-07,6.601812437330369e-07,6.45566681274674e-07,6.624910936583129e-07,0.0001366991389841397,7.952236567052243e-05,2.4733221027720366e-10,7.999826260920741,7.999829440490023,7.998770749960682,0.005697083565343227,956.4529305290733,1645.6521873058537,21.998915880591316,7.9764385660307875,7.999828268876129,725.8573097785417,7.972645855074974,7.973398704953256,7.999828247938812,7.999824772448803,8.000883257671935,7.972993150323379,7.999821588423366,7.97333228445244,7.973365662352484,0.0018822367790666385,1499.9975561549825,20.87832669941955,0.00016989020142436012,0.00017140491649456058,0.000171023728336783,0.0001710964001197542,0.00017125813899046606,0.00017006464634640583,0.00017486549643109568,0.00017444889514299625,0.00016942603134639946,0.00016954425924800922,0.0001709904627111061,0.00017223837615734996,0.00017271139780104455,0.00017530266281647405,2.021802680384623e-08
4300,198.88301841542844,0.01804696719521703,0.0002407279062370555,0.9384601373463234,0.012654502495300807,3.559963789780153e-05,0.002659071739014199,1.9195764568553342e-08,8.490362913131489e-13,2.903083034444578e-17,3.6355717221256612e-31,1.8700805352418904e-26,7.995303833214851e-22,6.485710738237894e-36,1.0012129847243205e-40,0.027808066679391532,0.027036303398145143,0.027201677533166626,0.02709213507828528,0.027379057606536104,3.204299365781445e-06,0.027208485705240662,0.006372605184895061,3.189272515686679e-05,1.5601919064484125e-07,1.5352941504911263e-07,1.5068712308094115e-07,1.515376136867059e-07,1.559770420962949e-07,1.557121198148093e-07,1.8416323747091203e-05,1.5372160622624465e-07,1.5593997494936733e-07,1.561654073470778e-07,1.5638719985061062e-07,6.579262270157577e-07,6.731128723432332e-07,6.684316187683821e-07,6.624514888267853e-07,1.8180835332596496e-06,6.59917803158081e-07,6.763454356266485e-07,3.110437570956585e-07,6.615539840773572e-07,6.669822796791825e-07,6.708729562308415e-07,6.622748314055855e-07,6.596462289590228e-07,6.750264482133909e-07,0.00013709661541110374,8.084941636039839e-05,2.5547859688977706e-10,7.999820483367582,7.9998249560744625,7.998714302811029,0.005705802114851096,956.5107645628734,1645.5591977320719,21.998880384411954,7.975731997251051,7.999822276147942,725.3067118977823,7.972553397038821,7.972360713465891,7.99982017339695,7.999824434077121,8.00091876948598,7.972722892459781,7.999821173588522,7.972206169734449,7.972885525827893,0.00190130249022792,1499.9974998503922,21.548644643240948,0.00017497302524432026,0.0001756466986466933,0.00017759257895234908,0.00017414612425448284,0.0001742994272130689,0.0001746495010046932,0.0001778832728673306,0.00017404376161565116,0.0001736422001874821,0.00017809460416692038,0.000176954758312376,0.00017838405619854635,0.00017753940713122416,0.00017437870033858784,2.1001525031699476e-08
4400,198.83586916034034,0.01854160888980858,0.0002514160512854331,0.9610633973810258,0.013151825692518533,3.70885753298046e-05,0.0028191342382323215,1.9895871250968305e-08,9.241460773436773e-13,3.325494733017831e-17,4.427646878499089e-31,2.1258604529455115e-26,8.990471588947392e-22,7.620879368324035e-36,1.2078116837988589e-40,0.027615929966222755,0.02838962443980434,0.027719122090230718,0.0280345718255616,0.027946586189456453,3.3424024608554664e-06,0.02808093761299363,0.006336996760964781,3.329563929292726e-05,1.5785340290702899e-07,1.6179724880157626e-07,1.5922714040474067e-07,1.588151177548963e-07,1.6027171544013737e-07,1.624071509200373e-07,1.9428373802611444e-05,1.5763119461033756e-07,1.602058773165366e-07,1.6174519049913933e-07,1.6178639838495554e-07,6.760889802846614e-07,6.826699973415189e-07,6.742102825082161e-07,6.868319415992418e-07,1.9011760793224994e-06,6.756654762657177e-07,6.875209026620389e-07,3.1647057292187867e-07,6.713828891235057e-07,6.875860336590459e-07,6.865170587183565e-07,6.903541271090918e-07,6.7920538041098e-07,6.854933271482414e-07,0.0001418462702861537,8.107838830233066e-05,2.695442334877192e-10,7.999819150601021,7.999820722660312,7.998688529622088,0.00583078744632038,956.6129876349557,1645.4822545749375,21.998860195965936,7.975242301421751,7.999819338690348,724.7407805590308,7.971452575879253,7.971941175080985,7.999819245612771,7.999817213857212,8.000928133804061,7.972234273523751,7.999812376038191,7.9715184012634825,7.971460165114764,0.0019346730836782577,1499.9974812447012,22.2567571945932,0.00017902389702449865,0.00017928101699559001,0.00017963851785076648,0.00017853886884691358,0.00018156018679665048,0.00017998215472058416,0.0001786667409765372,0.00017889766136317982,0.00018274220296524176,0.0001778275679237402,0.00017794985435520445,0.00018315016075131767,0.00018352682358696294,0.00018118435049126883,2.1911684543915623e-08
4500,198.8092590926288,0.01941700255656059,0.00026311512144056097,0.9888645904666938,0.013312813242128126,3.965974016111494e-05,0.0030768526421694913,2.02879984304637e-08,1.008067955077781e-12,3.565524366899695e-17,5.2217755027043545e-31,2.5195504370675352e-26,1.0356911866567726e-21,9.31619746699029e-36,1.4965545860263532e-40,0.02848138115197143,0.028886704029104544,0.02885661264124825,0.028819279786367644,0.028872379000191892,3.608384198720884e-06,0.028286614059879506,0.006540242131988331,3.47347702376346e-05,1.655677268229912e-07,1.671748730355726e-07,1.666192643613036e-07,1.6499616338100017e-07,1.6906961991330593e-07,1.6920409371364443e-07,2.029794834097697e-05,1.6925546387714113e-07,1.6821709764165042e-07,1.6534618175969252e-07,1.6626019367028453e-07,6.968911515046745e-07,6.972698418127892e-07,6.928166919733213e-07,6.959427717316219e-07,1.8946822960908108e-06,6.859612241736415e-07,7.040619567466399e-07,3.3307135515449086e-07,6.998243566208236e-07,7.023476529750561e-07,6.932033663169095e-07,6.841175001210595e-07,6.894862600012566e-07,6.841973211365414e-07,0.00014062620437347035,8.366733256665502e-05,2.841907723574172e-10,7.999812348164036,7.999811509639818,7.998674370440107,0.005935363106072085,956.6131087485455,1645.3293462775766,21.998833455639126,7.974801720965636,7.999813951193142,724.4074607230556,7.971330734345933,7.971446362184114,7.999814709755301,7.999816064055519,8.00095223319317,7.971224821425127,7.999810998338076,7.971019024207498,7.97147068678646,0.0019952722501605947,1499.997381222893,22.57982684599283,0.00018380097447233466,0.0001862966584099368,0.00018746981748205306,0.00018332929026164906,0.000182479517109575,0.00018409244478238493,0.0001869895689817467,0.00018274813200650725,0.00018639470226109893,0.00018645008351772754,0.00018287589163823204,0.0001860624681485785,0.00018381725138435655,0.0001875257240458466,2.2577917472246973e-08
4600,198.80556466824885,0.020088018512654203,0.000267660953743152,1.0260894184838547,0.013469151215639638,4.239527703518734e-05,0.003288571880827725,2.138910700918276e-08,1.0571280052681065e-12,3.922289232007734e-17,5.98140382988288e-31,2.8554333790378933e-26,1.1636663551345236e-21,1.0922515027161309e-35,1.843179316714281e-40,0.02951264038665534,0.029152510507849973,0.028812573965224294,0.02939993380032252,0.02887129080135927,3.686084553847177e-06,0.02951855750722938,0.006611887868649617,3.613264836329788e-05,1.7231511761735395e-07,1.7582509237566741e-07,1.760356736767469e-07,1.7186211764143379e-07,1.760948982823063e-07,1.767222055029347e-07,2.0786431682842864e-05,1.740024038705297e-07,1.7547487870410676e-07,1.7481297059606353e-07,1.756538567863366e-07,7.076800997961585e-07,7.10808899832726e-07,7.12005989257293e-07,7.116588074077133e-07,1.938920742935385e-06,6.993310354221515e-07,7.002545909380305e-07,3.4985743115406246e-07,7.004997581981007e-07,6.985262561767774e-07,7.052424179396274e-07,6.951204606472884e-07,6.991900432195642e-07,7.020755291843082e-07,0.0001469526944630873,8.372624686757599e-05,2.935912727207587e-10,7.999808530591723,7.999809284031989,7.998613595793649,0.006118492385113894,956.7021134610901,1645.3325761692693,21.99881253097536,7.974317131845871,7.999809440568199,723.7813942684583,7.970107047015836,7.9707028169095056,7.999810320211148,7.999810245845887,8.000973128317899,7.970956466017796,7.999808908465376,7.970566975324424,7.970091400489807,0.0020108457415052637,1499.9973963902696,22.672415070064893,0.00018566930679292205,0.0001872413235998072,0.0001890933258089669,0.0001901307932057259,0.00019067003179650048,0.00019098807781169958,0.00019002401249485718,0.00019064251433837577,0.00018585266368546883,0.00018961407237650974,0.00019108322150958974,0.00018805284660007753,0.0001897848719968518,0.0001868268888076504,2.4063007926338816e-08
4700,198.7475085469483,0.0207354395307168,0.0002791380684327927,1.0336943740614999,0.013933496089191812,4.6220837850852115e-05,0.003393744125448642,2.256374137499602e-08,1.121467001294113e-12,4.186119493076505e-17,6.884142015040244e-31,3.2533160875839016e-26,1.2802108386899354e-21,1.3382768829345178e-35,2.3052294488781245e-40,0.02964819999087763,0.03017597603766783,0.030110676607609795,0.029562956499503946,0.029594120828805075,3.904277286631162e-06,0.029461715011059424,0.006794522501135353,3.83940041082754e-05,1.8311540444454324e-07,1.8265182444869422e-07,1.8098777789045465e-07,1.7829411546923957e-07,1.8069462086781388e-07,1.8141677497685858e-07,2.173956390609538e-05,1.8452489725422946e-07,1.8321316303771787e-07,1.8073123103397483e-07,1.787759719178584e-07,7.060122737464577e-07,7.10582267997478e-07,7.262076156662193e-07,7.217497030636741e-07,1.98174580238423e-06,7.251199223240948e-07,7.106132557619499e-07,3.6879306427518026e-07,7.160755862046295e-07,7.208609497022629e-07,7.16325678270229e-07,7.176601770582248e-07,7.26197780796684e-07,7.268898402575008e-07,0.0001486561150475874,8.569941638866188e-05,3.0043947814950377e-10,7.999808050707592,7.999804953736141,7.998595933128856,0.006237068988456231,956.7795972149612,1645.110543049267,21.998757209806506,7.973135004558204,7.99980658195304,723.0204729519569,7.97027696091443,7.969728551971318,7.9998065087000105,7.999807099326586,8.000979348166373,7.9702876881988445,7.999799819048291,7.969822407866951,7.97030104957773,0.0020591033526701887,1499.9972879943334,23.463725017358264,0.00019041580046510545,0.0001952917010865242,0.00019088582240318148,0.00019324632727976877,0.0001951952712757103,0.0001946640869058358,0.00019126286261401108,0.00019433047072979782,0.00019522182344171765,0.0001903902579806164,0.00019561817961429755,0.00019023545158237297,0.00019192974671812863,0.00019130152697100498,2.486772648794171e-08
4800,198.73536996531217,0.02225587332875257,0.00029119248368683707,1.060669512957531,0.014080190613357742,4.906489029248376e-05,0.003622213313179919,2.3809222511065564e-08,1.197170628159133e-12,4.66740910354752e-17,8.037643179440944e-31,3.6054385247676027e-26,1.4170047888342225e-21,1.5732158184490715e-35,2.795783098016384e-40,0.030783851581762528,0.03090673241244048,0.030382299640426436,0.03007646672427203,0.0303628827391763,4.100957510194013e-06,0.030891611373811318,0.007063564217382903,3.9940285075406756e-05,1.8828329420108533e-07,1.8629984914116477e-07,1.87106157302211e-07,1.86209083806245e-07,1.90977709878207e-07,1.8614922700374032e-07,2.2534313028618808e-05,1.868703058154343e-07,1.9020810593697635e-07,1.8988942628430494e-07,1.8590885443513483e-07,7.256946501626446e-07,7.368579518125604e-07,7.190397257617356e-07,7.259628813437269e-07,2.0262054557598827e-06,7.263769643416385e-07,7.213860484314153e-07,3.8048638060072846e-07,7.182475783620918e-07,7.283833724692852e-07,7.3047477343971e-07,7.375084837621191e-07,7.283863885570876e-07,7.182517588795531e-07,0.00015095085309805865,8.779884451592714e-05,3.1406668033392514e-10,7.999803853115399,7.999801773509973,7.998590673263936,0.006442720638345862,956.8819060628765,1645.049845459564,21.99873314577927,7.972844062924674,7.999804402480072,722.8519753047524,7.969631138543348,7.96956818471315,7.99980085211087,7.999804024143846,8.001004364759908,7.968867617789363,7.999800734688506,7.968786179334256,7.96910491890511,0.0020944421175349602,1499.9972292993561,24.075048335250095,0.00019812292342280994,0.0001982109269694496,0.0001993589221636329,0.00019912710140950393,0.00019813586533182095,0.00019630769810594336,0.0001950591627764303,0.0001970859097467274,0.00019535609077791575,0.0001953256462617002,0.00019454060593719765,0.00019797083456642004,0.0001989508669920444,0.00019659136288818378,2.5765919431287188e-08
4900,198.7193061911121,0.022623066735319393,0.00030652907883874623,1.0927231919385507,0.014584689053807595,5.217351675189271e-05,0.003914684554922008,2.448900705821973e-08,1.262478918376368e-12,5.0785095917554124e-17,9.30671653156201e-31,4.169648461217182e-26,1.5706662544771086e-21,1.8828866338359893e-35,3.3259739889831775e-40,0.031589425675674083,0.031208105329290737,0.03143692192656257,0.03105049540034905,0.031286471396705255,4.2136339183211375e-06,0.031225993160399878,0.007118136592501967,4.1488750665313993e-05,1.9541296888142076e-07,1.9594543117747416e-07,1.946374599654679e-07,1.96824577607542e-07,1.932503728742238e-07,1.9777912757434151e-07,2.3316691888092997e-05,1.9460282133739014e-07,1.973786650534632e-07,1.981711798300608e-07,1.9795116040564751e-07,7.485737869085534e-07,7.353683672363094e-07,7.383260117444434e-07,7.336083160556657e-07,2.0103776164613466e-06,7.456252731858429e-07,7.407129850726783e-07,3.950401605240801e-07,7.375989608506376e-07,7.328104006275923e-07,7.303508723297694e-07,7.318549979487922e-07,7.398943208590306e-07,7.309824041906998e-07,0.0001529072172863194,8.841222081840624e-05,3.2809182597816534e-10,7.9997988154142305,7.999795002795196,7.998558690971246,0.006611471778192377,956.9469315437437,1645.0069330714148,21.998701793449083,7.972789013129293,7.999798686716959,722.2699511075898,7.968256445458495,7.968717465030113,7.999797075129891,7.999797584237475,8.001040951913046,7.968290966663008,7.999791572044166,7.969095968770389,7.9689126769768635,0.0021528908306015504,1499.9971675741326,24.520403975221523,0.00019866608164782027,0.00020240281832735482,0.00020176727739352476,0.00020181573640753244,0.0001999757758300361,0.00020200634060924455,0.0001984629333787496,0.0002037184737788056,0.00019946225808074904,0.0001996861651386214,0.00019936557633545656,0.00020302095514503022,0.00020239014439918252,0.0002006031794712109,2.7376481511441393e-08
5000,198.70307241119855,0.023930962281380634,0.00031753190591955434,1.1071321165077717,0.01486844317251901,5.427228978913138e-05,0.004099712832573337,2.5226878859420687e-08,1.3548296316112012e-12,5.37724820718581e-17,1.0842011663722773e-30,4.666507506373307e-26,1.7333990821278275e-21,2.1688834776095457e-35,4.038563246326365e-40,0.03173952441886667,0.03136316642053844,0.032128217112456364,0.03201016147837407,0.031996699152239294,4.377624204690539e-06,0.03164883544099122,0.007399751069750122,4.296722457316323e-05,2.0581077508858222e-07,2.055013999390328e-07,2.0563717740362892e-07,2.0444476037392087e-07,2.0509465365752625e-07,2.0409038494363596e-07,2.4282676243155744e-05,2.028362611684236e-07,2.0179323142681797e-07,2.040866666257765e-07,2.038743177312591e-07,7.457695512969601e-07,7.562319219054401e-07,7.501284437415802e-07,7.427484344586577e-07,2.0722130744611942e-06,7.44811403887522e-07,7.498247164945235e-07,4.032522487092911e-07,7.502930713521603e-07,7.437515876119806e-07,7.461966676199531e-07,7.630633888466404e-07,7.466116700083272e-07,7.633993181215928e-07,0.0001543378505289781,8.938109373758267e-05,3.405117529648543e-10,7.999794247435712,7.999792059152354,7.998526921422814,0.006742184139499423,957.0845570004316,1644.9143433225827,21.998700028473568,7.9721504676699375,7.999792130068174,721.320698083197,7.967673750629416,7.968204236361492,7.999792349453897,7.999791499886596,8.001056310106478,7.967544897581601,7.999792187627633,7.96764707115541,7.968208272276391,0.002205720483792535,1499.9971545331034,25.20514282180805,0.00020762816232935567,0.00020737058916814641,0.00020582767848394403,0.00020760787821897436,0.00020472814732750967,0.0002064468191937657,0.0002037664817551441,0.00020776881912551356,0.00020443151840403588,0.00020496361496944669,0.000203321927860855,0.0002035204507154416,0.00020367657289453817,0.0002034515514827039,2.8541095052331202e-08
