miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
3900,198.95245572114064,0.01521672332734775,0.00019550551647528247,0.8588080215045908,0.011427340350429208,2.6184086142214373e-05,0.0020505992079621997,1.55818741016633e-08,6.607274163100419e-13,1.9808811585262233e-17,1.998832785085695e-31,1.0427885332742052e-26,4.979435862320782e-22,3.150926925312139e-36,3.902105029318784e-41,0.02471753300024127,0.025174244761552927,0.02507726624372831,0.025255313568978144,0.02494794568912026,2.7375097789619187e-06,0.024957148073773475,0.00579022074377874,2.6250174113952024e-05,1.2599820490208944e-07,1.2865794649643963e-07,1.2534564493046238e-07,1.2882758430740805e-07,1.3079217152245472e-07,1.2967311937723833e-07,1.5222977163796316e-05,1.2533311491284833e-07,1.2524527636586117e-07,1.276748232390122e-07,1.2824816240390735e-07,6.109731504897546e-07,6.194319916388292e-07,6.125421775452574e-07,6.249609765149471e-07,1.7180903628775322e-06,6.274164683165073e-07,6.125444968249933e-07,2.6181124327998425e-07,6.09406644482918e-07,6.160849466942307e-07,6.099982024961846e-07,6.106384514732971e-07,6.283547281837505e-07,6.129369663925334e-07,0.00012601380201832712,7.377213532553073e-05,2.1776371368029836e-10,7.999836516738214,7.999841183684985,7.998824036370238,0.00512283529546427,956.1398542058319,1645.999641826722,21.998976899766877,7.978410118813671,7.999841409004774,727.64001919903,7.975283087285216,7.974667686421801,7.999841882551903,7.999838201765837,8.000835203287801,7.975333924456131,7.999835260995186,7.974716798392278,7.974992412327168,0.0017365170708339085,1499.997751945533,19.308712541927527,0.00016289896263297355,0.000160620448873457,0.00015915449418357536,0.00016220544863536032,0.00015700498540634184,0.00016031292542639702,0.00016046307136662196,0.00015859955619015864,0.00016264707051955583,0.00015976752971672388,0.00016190534642769242,0.00016021742622115964,0.00016217272554022597,0.00016282658732121784,1.7206898722748796e-08
4000,198.9286037420232,0.015719492135942585,0.00020767918461263752,0.884376501040532,0.011751874598662034,2.9519294408230006e-05,0.0021596218933741564,1.636297864893721e-08,7.142803132677855e-13,2.2066931676787772e-17,2.3469696594329322e-31,1.1962441094286081e-26,5.922157590780309e-22,3.663844724761308e-36,5.601664813434719e-41,0.02508216942247548,0.0254415853127904,0.02532437110416625,0.025772959304779356,0.02578738464198348,2.759240258664018e-06,0.025922434969701945,0.005951845501690184,2.8455836374435503e-05,1.3231156951311443e-07,1.3632339758236523e-07,1.3217819906771784e-07,1.3709286118144837e-07,1.3295597209881107e-07,1.32184682320014e-07,1.6159728048198083e-05,1.3202330994290535e-07,1.3226980762174518e-07,1.3754970405025467e-07,1.319642133961954e-07,6.210884600922297e-07,6.314542450458047e-07,6.290065866792576e-07,6.308345819484234e-07,1.7385499966588773e-06,6.355681774624459e-07,6.240744122669441e-07,2.748058993609681e-07,6.361854745503326e-07,6.271409666123215e-07,6.28442875964224e-07,6.225594352710244e-07,6.345549504621112e-07,6.398478555893209e-07,0.00012964060209658563,7.495691749137635e-05,2.2232357625831262e-10,7.999834189660771,7.999832138684372,7.998813227822789,0.005273509716357403,956.2647644749559,1645.92684807181,21.998946415196293,7.977415525070444,7.999835763921457,726.7211970912516,7.974068867355894,7.97445584901827,7.99983353607271,7.99983777067491,8.000843234006275,7.974702598517354,7.999832531559699,7.9746754689639,7.974285110198556,0.0017762515466740632,1499.9977411097107,20.243730823296133,0.00016705135625164563,0.00016128882349519385,0.0001613103566870068,0.00016217968686987538,0.00016560914438557518,0.00016641489252354269,0.000162864842906944,0.0001633589648944197,0.00016695377342490315,0.000162634026956648,0.00016623909423159404,0.00016150923990047064,0.00016517460181452638,0.00016592527622990894,1.8332068599228502e-08
4100,198.93173812233857,0.016763671279965472,0.00021861679339592113,0.8988644597308956,0.012112977718567817,3.052082634966948e-05,0.0023739989199569626,1.6881436321820322e-08,7.55188363396606e-13,2.5105617090396298e-17,2.535706888775874e-31,1.4550512608979965e-26,6.567833545433495e-22,4.4340977620356565e-36,6.739568589056026e-41,0.026281667122397875,0.026140288869822902,0.0256543509471856,0.02604718313374841,0.025723254571328437,2.9400703596591125e-06,0.026524445980433575,0.00600913562339861,2.9241473212093957e-05,1.398576078019441e-07,1.3868707742373275e-07,1.384733044893495e-07,1.4367680789098542e-07,1.4045742762333661e-07,1.381112486675191e-07,1.716440143719966e-05,1.4004648025234046e-07,1.4350944771767794e-07,1.406184883264058e-07,1.4189606119126184e-07,6.384525497195797e-07,6.500309036729576e-07,6.515273549413572e-07,6.392202758357843e-07,1.744018026046297e-06,6.444829572472562e-07,6.36553482239007e-07,2.8202404581091656e-07,6.392386866019799e-07,6.514131068028475e-07,6.396816242181735e-07,6.464809649206654e-07,6.383776310972327e-07,6.480086521589846e-07,0.00013093618660241061,7.750713070486551e-05,2.347980434182615e-10,7.999828091795374,7.9998307816947865,7.998773325358783,0.005445743404982227,956.3957036642541,1645.81365847647,21.998926324920948,7.9772866813685726,7.99982892647777,726.0197655443378,7.973454201505361,7.9735415660937,7.999829716208512,7.99982876004187,8.000867319631247,7.973451698199635,7.999826901772632,7.973626017162041,7.973714300476025,0.001796943512651635,1499.9976663874002,20.909936998913516,0.00017054065193802595,0.00016636200186013225,0.00016803146938690976,0.00017000877836770387,0.00016553400099143993,0.00016660832690997446,0.0001694855553503729,0.0001710706488297938,0.00016798016073525586,0.0001710876551695332,0.00017034789024794565,0.0001668219157818947,0.0001712015372566633,0.00016956458805649736,1.8866328699480718e-08
4200,198.8817639360223,0.016878983484331363,0.00022628998110057666,0.9300333179187695,0.012418296062656927,3.362889456807591e-05,0.00243803604340509,1.819448687430575e-08,8.028045684564494e-13,2.6511623672617e-17,3.2817345404648127e-31,1.6812258256822024e-26,7.149668664594988e-22,5.459462550453232e-36,7.834963558912211e-41,0.02675265869878773,0.0267096738013286,0.026667531238966945,0.02705829257431803,0.02673294601444889,3.045308000911172e-06,0.027163539077525525,0.006150366524466226,3.047526803954304e-05,1.4478460805719613e-07,1.4679082851936674e-07,1.4892064916576693e-07,1.4788255819934736e-07,1.4847743603120057e-07,1.4932296153205476e-07,1.7527949939605093e-05,1.502813415271313e-07,1.4990552618412209e-07,1.461316162959906e-07,1.4981887850007026e-07,6.645285527642678e-07,6.608867227092774e-07,6.600074347833295e-07,6.644207703261734e-07,1.786710350271125e-06,6.648684406418051e-07,6.618356949688085e-07,2.9901924377266075e-07,6.505530822399791e-07,6.556179460138803e-07,6.614781871732013e-07,6.46132033368148e-07,6.520428803239541e-07,6.575281805612972e-07,0.00013477604582413276,7.751528588671574e-05,2.4996901534240074e-10,7.999824743823531,7.999824136985885,7.99874572677111,0.005666130629268868,956.3696508520065,1645.703278258825,21.998889193060798,7.97625150136152,7.999827836664596,725.8536059311955,7.973256725307325,7.9734720354612305,7.999828719613131,7.999824628799943,8.000895918073592,7.973377429628964,7.99982353521002,7.9733911901723555,7.973477964714131,0.0018336048938301331,1499.9976141727248,21.399920351879423,0.00017518525825190137,0.00017106345697272382,0.00016920750116542366,0.00017038680510817546,0.00017101930827166529,0.00017068366551323825,0.0001702855470137072,0.00017282727866947973,0.00017056531021138527,0.0001752825704520405,0.00017355277444965512,0.0001728207833412635,0.0001730075256288192,0.00017211621436176333,2.0137444604552233e-08
4300,198.85848096482587,0.01768828134561714,0.00023330247154135832,0.9621176493450461,0.012885856742650047,3.6090055428012666e-05,0.0026230017723765367,1.8525436203674008e-08,8.60577985156308e-13,2.9574765797452886e-17,3.622755015178271e-31,1.9345412092154058e-26,8.223543454322961e-22,6.425771381621506e-36,1.0106101371091536e-40,0.026928821796469212,0.027720198938046555,0.02719479531380287,0.027330600058829646,0.027030169750351354,3.2720170504694434e-06,0.02711096771059522,0.00635244264287916,3.152648393378958e-05,1.5627975315732184e-07,1.5412080474677104e-07,1.548217606563259e-07,1.536345253068916e-07,1.5461596465746267e-07,1.5277376610688422e-07,1.841694843044535e-05,1.517128900484414e-07,1.5542273947206762e-07,1.5335824067278703e-07,1.5187973804692315e-07,6.630350617138579e-07,6.592870956212814e-07,6.629287122002842e-07,6.668696650389347e-07,1.8340290236644377e-06,6.775080535124238e-07,6.747616790486242e-07,3.095803665659461e-07,6.791787339135399e-07,6.774079376550542e-07,6.63146374535848e-07,6.764729955765603e-07,6.653604675961052e-07,6.718774427312869e-07,0.00013861397803724816,8.055032504229556e-05,2.583440067648748e-10,7.999823059455291,7.999820524154986,7.998703300229251,0.005654996785776043,956.5378919008665,1645.5628855350647,21.998878800529234,7.975363882966251,7.999823498162049,725.2165881082552,7.972671984460636,7.972883452752098,7.999824392315141,7.9998222829193075,8.00089777859496,7.97242875333692,7.99981629405088,7.972514049370362,7.972039361712671,0.0018658064032221586,1499.9975622777124,21.17932170922503,0.00017340420391608177,0.00017521680258871417,0.00017485026647019885,0.0001789838037800921,0.00017924431319507036,0.0001736654436362824,0.0001757019559025677,0.00017714387289631862,0.00017824185311702645,0.0001749259523496052,0.0001795647269210942,0.0001759632349682093,0.00017510735186388268,0.000175628480295014,2.1051385015863952e-08
4400,198.82884738867455,0.018698838103961803,0.0002479304786156802,0.9682548068197178,0.012951649645598761,3.813745434729279e-05,0.0028654811850580297,1.9772105244575367e-08,9.148460031650614e-13,3.1950971767905345e-17,4.291289119526906e-31,2.169422895951364e-26,9.072553169767316e-22,7.617975856388468e-36,1.2383963631225765e-40,0.02804122104410571,0.027840362846728015,0.027840063895966105,0.028161507027714312,0.02812959841778433,3.4507591665139867e-06,0.02783802041595527,0.0063622587324085505,3.3749048885270355e-05,1.584740671635868e-07,1.61278675878507e-07,1.5932695337642657e-07,1.630173110033109e-07,1.6177075352388446e-07,1.585084634311331e-07,1.9210173289394282e-05,1.5892366945462994e-07,1.5991369381346605e-07,1.583005490952159e-07,1.6156134692534793e-07,6.717186235725653e-07,6.854404820417329e-07,6.817665026230584e-07,6.750415781208993e-07,1.8903626845945992e-06,6.686163434940186e-07,6.711813116400402e-07,3.2323919961333527e-07,6.819649529670589e-07,6.902622407411513e-07,6.837522899362524e-07,6.877787904811343e-07,6.739479461294025e-07,6.797393661340017e-07,0.00013856956819547953,8.071557393373191e-05,2.692827925695765e-10,7.99982089617527,7.999819534959956,7.998706601973436,0.005844127682620869,956.6074445186774,1645.5476303906196,21.99884091807765,7.975443695171162,7.999816330898829,724.5452860625038,7.971795173751957,7.971741814756063,7.999817576913032,7.999817702691442,8.000942502721147,7.972245176387614,7.99981794071607,7.971970712145591,7.971622051747068,0.001936178921117589,1499.9974788604147,22.313468032058083,0.0001780517326986321,0.00017900657866664203,0.00017761894207773694,0.00017922976313730814,0.0001795538098191415,0.00017875077195975988,0.00018236250942442434,0.00017829971290919298,0.00018255357744733483,0.0001807088897172782,0.00018091493826686363,0.00017872974449110413,0.0001803340398154825,0.0001800388503577519,2.2054286802568782e-08
4500,198.82087680877984,0.019334390495620978,0.0002568386980221221,0.9939182687078175,0.01310972412225983,4.1005778548062734e-05,0.0031019045961217387,2.040349997555478e-08,9.932151125915237e-13,3.5301180288387054e-17,5.145396818797438e-31,2.4459959397841343e-26,1.0067852991130143e-21,9.122380624786085e-36,1.5399328371754013e-40,0.0284576228203614,0.029108318748130992,0.028671841606769596,0.028701568399223616,0.028450489255038645,3.59874206120091e-06,0.02871703986039707,0.0065353153350264925,3.529927198699682e-05,1.668058902292376e-07,1.7048597998401195e-07,1.7022333370820117e-07,1.6426018763549982e-07,1.6739996351779357e-07,1.6817760800855786e-07,1.9657509516579385e-05,1.6779803890238087e-07,1.6990974377158448e-07,1.6915032904374997e-07,1.645953333898824e-07,6.997558241305698e-07,6.982682016264686e-07,7.002438829539697e-07,6.964769065681315e-07,1.912058960747692e-06,6.964415674734373e-07,6.948803017635149e-07,3.338598818893447e-07,6.930883367007857e-07,6.945285254683864e-07,6.90796836031324e-07,6.885371672429774e-07,6.935785732262948e-07,6.878590954334181e-07,0.00014356579707491582,8.23707815578754e-05,2.8346866830362904e-10,7.9998146962914385,7.999816109616298,7.998644311303804,0.005969776755510991,956.6560358392475,1645.4485236500254,21.998829072048917,7.974641910123889,7.999816795491534,724.3306928146216,7.971364853234409,7.971033138050106,7.999812423957172,7.999814803203656,8.00095652951223,7.971342229846164,7.999811631153076,7.970873236736287,7.97157281539511,0.00199847728154258,1499.9974521838392,22.497137831754472,0.0001821661558120135,0.00018265044904765919,0.00018258209606801648,0.00018335770236039506,0.00018666397007368655,0.00018623731009837462,0.0001872379964928004,0.00018415673493166028,0.0001865954499111075,0.00018733101401713714,0.0001835018985380276,0.00018379036198903348,0.00018655339360801532,0.00018364290390482336,2.257428730663838e-08
4600,198.80392292969862,0.020572609903774824,0.00027409784285723144,1.007869313355489,0.01343528155321063,4.2377548738918404e-05,0.003281998293357727,2.1596692882807072e-08,1.0623977407825472e-12,3.862430205424391e-17,5.919943370949425e-31,2.809117272200113e-26,1.1330683757329207e-21,1.0958606024818464e-35,1.8413425826224232e-40,0.029239502592699345,0.029652139708055254,0.028856190838719414,0.028947621478414166,0.02960420698698924,3.6575703129246955e-06,0.02936316674601254,0.006739272148921655,3.584465531516347e-05,1.741459326533583e-07,1.725203974928538e-07,1.7205507384552808e-07,1.7188729941354135e-07,1.7176774014460368e-07,1.7201728385780325e-07,2.0884864992995957e-05,1.7622769392256828e-07,1.7516422839074797e-07,1.7706463565528671e-07,1.7437970823018677e-07,7.025243834496216e-07,7.011179568098265e-07,6.947547642002535e-07,7.066731180875578e-07,1.9513093696594815e-06,6.971738662861952e-07,7.06743205177162e-07,3.455901645354885e-07,7.03032363166986e-07,7.04561146757647e-07,6.961135195010254e-07,7.141592105396371e-07,7.0651738434483e-07,7.069215952890365e-07,0.00014407110532457763,8.358131594254497e-05,2.878636930295206e-10,7.999811714137445,7.999809068008442,7.998626743472463,0.006123789433045419,956.6870323136653,1645.199525758634,21.998813721343495,7.9744316040520715,7.9998104141611215,723.4969635445643,7.970443664316949,7.970807378205995,7.999811526752727,7.999811692369289,8.000984040056677,7.970107567843037,7.999809055546904,7.9705540848671,7.970457624871274,0.001997955861205883,1499.9973527438917,23.18441708327647,0.00018679457556219898,0.00018993180505462562,0.00018566424275587878,0.000186667328090191,0.00018653782329919094,0.0001917409799360496,0.00019023011061677784,0.0001892619275615568,0.00019105111368941845,0.00019032909337416453,0.00019013262274634267,0.00019110478647674638,0.00018957429638143477,0.00018729779683312737,2.418417210938251e-08
4700,198.78157041443416,0.02082421811713944,0.0002844779559533037,1.0429207970765053,0.01381172822264734,4.620394350611072e-05,0.0034111426842680804,2.2539696377405056e-08,1.1132035943352775e-12,4.185296368294241e-17,7.018060656310735e-31,3.2648795166634213e-26,1.261018462576272e-21,1.3309658852305706e-35,2.315739050681707e-40,0.029847176770777698,0.030139566808889667,0.02954910486008406,0.030376029670647692,0.029529168479515845,3.904354652110042e-06,0.029935540938911008,0.00686481405899284,3.834196037932456e-05,1.832702642988947e-07,1.7897958309964183e-07,1.8372932664765463e-07,1.7894754457138342e-07,1.7908689037033386e-07,1.8345919186046533e-07,2.131939032698683e-05,1.837804628116735e-07,1.8472489938220653e-07,1.8366211064814487e-07,1.8152787336760084e-07,7.054114302510659e-07,7.100427929861005e-07,7.127231375845159e-07,7.220229048246925e-07,1.981350505170775e-06,7.067276805229502e-07,7.156917124470865e-07,3.6054940831564223e-07,7.137033952379989e-07,7.133412472924271e-07,7.273514201386905e-07,7.125947333391809e-07,7.278365130360471e-07,7.171822669054948e-07,0.00014960567711136438,8.517808345291997e-05,3.050717768576216e-10,7.99980709694597,7.9998088265870315,7.998602655601326,0.00623004808380516,956.8138822831805,1645.226609842016,21.99877237405522,7.973361297023905,7.999805822760141,723.370191302225,7.970077999553736,7.969645294796724,7.9998032210563625,7.999802933822277,8.000982337962224,7.969444939873579,7.999799728010594,7.9699177695050665,7.970231676525217,0.0020742189872913425,1499.9973399137139,23.18744252232154,0.00019146375466258766,0.00019126016088357492,0.0001955872260043741,0.00019083402498094783,0.000193643075793069,0.00019202203829447843,0.00019221714041688825,0.00019276702047715257,0.00019244023501377116,0.00019171972658441094,0.00019443597677491732,0.00019305990575135533,0.00019113934479331467,0.00019106819005729322,2.475232267739006e-08
4800,198.75453363739865,0.022098823323223077,0.00029626198935104806,1.0637638733691699,0.014113474485847969,4.813394615398572e-05,0.003719462346530599,2.348015394434752e-08,1.198175289673429e-12,4.673824055309818e-17,7.966501614776333e-31,3.6990029547723366e-26,1.4365259100856586e-21,1.6022161320291103e-35,2.814982818973644e-40,0.030949406995682716,0.030135399903380853,0.03037739883083397,0.030909201345946852,0.030204572551865778,3.989371331221903e-06,0.03020425736826246,0.006989354048186919,3.9240842015427276e-05,1.8804138422901733e-07,1.8599116209378742e-07,1.8724017252490774e-07,1.8582153774007865e-07,1.890248517831771e-07,1.9039894347407885e-07,2.2758173614114877e-05,1.9077641380472058e-07,1.909553487376255e-07,1.8774692287991154e-07,1.889901428201247e-07,7.209088889638061e-07,7.183610554815438e-07,7.337777852071382e-07,7.264765797197673e-07,1.9977136653162875e-06,7.167802940083667e-07,7.354831127538617e-07,3.821917096809706e-07,7.243965575817888e-07,7.248212814805107e-07,7.181074567444953e-07,7.376385830420924e-07,7.376465812116025e-07,7.31760333935937e-07,0.00014822290095462746,8.640633307736983e-05,3.200833309329443e-10,7.999803385519757,7.99980113859063,7.998572341239132,0.00638902862152686,956.8949185581224,1645.1072956827788,21.998755633172053,7.973195619449621,7.999800490425805,722.5952682234595,7.969676976112845,7.969595843687685,7.999800557110112,7.9998027064642265,8.00101099987083,7.969235606831581,7.999797997960705,7.969450793479392,7.9695343422770195,0.0020991346562109136,1499.9972762780103,23.918275098972735,0.00019760966269383976,0.00019480679257128137,0.0001965327418409283,0.0001943374360897636,0.0001959080993755797,0.00019598108509801999,0.00019731465763341786,0.00019940827622741351,0.0001955858504187036,0.00019408787772477623,0.00019655045645734572,0.00019960766972823354,0.00019539719969597762,0.00019812756232083305,2.600201978975196e-08
4900,198.71903116584417,0.0228713671283167,0.0003028555984900191,1.0855878938056962,0.014581527340319787,5.173978630904044e-05,0.0038947253227812314,2.431499726594539e-08,1.2880266615937427e-12,5.091517484316977e-17,9.424970585944573e-31,4.1029949964221897e-26,1.5774579598353693e-21,1.8703700129545024e-35,3.3475881128065674e-40,0.03085900553680375,0.03153997998544631,0.0315836995656853,0.031260790842674635,0.03129652353294111,4.260000523910234e-06,0.03092106776034039,0.007180717097215082,4.056937140827576e-05,1.9762079761871625e-07,1.9758779934875607e-07,1.9693898847482576e-07,1.9606242562535472e-07,1.983495596430762e-07,1.9400301817107308e-07,2.3407036347512417e-05,1.9821381687987294e-07,1.9313248749916674e-07,1.9681319734667042e-07,1.9399908499306694e-07,7.356778697886531e-07,7.434382936617604e-07,7.335202904148691e-07,7.29764205054122e-07,2.0439858390982086e-06,7.347778637695788e-07,7.473978832971384e-07,3.932991754038855e-07,7.444552458725709e-07,7.300545229375385e-07,7.408855314971382e-07,7.344041041540432e-07,7.478255537782862e-07,7.502758077739657e-07,0.0001536649270152034,8.883493654557538e-05,3.290892984092597e-10,7.999797856411526,7.999796561381593,7.998545527091596,0.006604227609452056,957.0313965639784,1644.9534230582415,21.998702098438546,7.972600264803002,7.9997955712319975,721.8722502239929,7.968484974146359,7.968556436211401,7.999798861423007,7.999799605515451,8.001022810170273,7.96897391321153,7.999792991409656,7.96886485754157,7.968394989946613,0.002166236595327731,1499.9971941016524,24.36413006424134,0.00019952206983676914,0.00019799205791743972,0.00019864101892136298,0.00020183518225835986,0.00020056759188298977,0.000199495404778846,0.0002034683457813542,0.00019967049167960075,0.00019877966453473868,0.00020046923805368768,0.00020021726135117734,0.00020350815580686863,0.00020165192842394223,0.00020165713923555237,2.6972929345260946e-08
5000,198.67062776065453,0.023451089935357716,0.0003176136525866075,1.0944378131007113,0.014701191424881849,5.5357487584206184e-05,0.004069353200644245,2.5659088869771064e-08,1.3488846964045406e-12,5.385413926160562e-17,1.0716745304018989e-30,4.6236648859006174e-26,1.750147877890079e-21,2.170198061098954e-35,4.022645491334616e-40,0.03160784546336052,0.032148215031258684,0.03211699613061554,0.031559239313764184,0.03219000739541905,4.338571054649581e-06,0.0322082723773975,0.007217869682365299,4.217947918064565e-05,2.028729317101748e-07,2.04730761982958e-07,2.0197453774629934e-07,2.020271628764958e-07,2.0477164126046268e-07,2.068081476426151e-07,2.4563356227841663e-05,2.035415741448103e-07,2.035211266398728e-07,2.010474191022503e-07,2.0515393904430147e-07,7.604084541125483e-07,7.554995498393159e-07,7.568428395880156e-07,7.446672996998142e-07,2.043372821121868e-06,7.551099492560705e-07,7.530974535256047e-07,4.0957213441823686e-07,7.62729116103029e-07,7.496384666789794e-07,7.513787995654302e-07,7.460935985777067e-07,7.493784555447679e-07,7.554197967829678e-07,0.0001541149235283607,9.002718846112332e-05,3.4293633667675757e-10,7.999792879957205,7.999790672136834,7.998497300899067,0.006776214906286641,957.0061078346545,1644.8654384762074,21.998692127359824,7.97211656122755,7.999790650732868,721.558360139266,7.967644114832065,7.968289964618255,7.999791777845766,7.999793637365201,8.001068815828548,7.96760536909735,7.999788718893187,7.967569797172367,7.968064035758627,0.002170866381714404,1499.997163962255,25.06783697011521,0.0002031921201551822,0.00020399760344438596,0.0002043016328552258,0.00020537409354759,0.00020424399627358886,0.00020721300921298442,0.000202733828017429,0.0002078770549516992,0.00020305797696087443,0.00020273321762092846,0.0002064556878375711,0.00020279887404904277,0.00020228020269641341,0.00020603217137870648,2.8643846748031232e-08
