miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
3900,198.97118775209833,0.015037671946926042,0.00019516857474259814,0.854947168376848,0.011377720119288564,2.6309021479143298e-05,0.001999468786757226,1.588468679255356e-08,6.571905305038005e-13,1.9536791960715057e-17,1.7538138881336026e-31,1.018116965324588e-26,5.0929416664517525e-22,3.002755717340425e-36,4.444968970235517e-41,0.024668645745572298,0.02523929195934487,0.024719093528995144,0.02517706495386062,0.0245155381026813,2.726831234906779e-06,0.025264710744702518,0.005670344265385012,2.6604814617544523e-05,1.287892707618737e-07,1.260076889244849e-07,1.2936741888948627e-07,1.3079746630267314e-07,1.2966858784006897e-07,1.2625861587949064e-07,1.494665524190337e-05,1.2708699385387407e-07,1.2807859474919522e-07,1.2976537898654962e-07,1.2918630268904694e-07,6.120581305586485e-07,6.247439468199465e-07,6.252774788237701e-07,6.229708784424211e-07,1.7245071160053045e-06,6.168733964306158e-07,6.258927143080148e-07,2.56156148390026e-07,6.182304842603053e-07,6.155930705085768e-07,6.186915826908484e-07,6.245985902868558e-07,6.254294230666945e-07,6.114141732399983e-07,0.0001276348278224792,7.275491108484048e-05,2.1412670551893777e-10,7.999837947930258,7.9998407425682565,7.998858978069378,0.005291450812812731,956.1214832948485,1646.0072010563047,21.9989845519705,7.977851100478568,7.999837225572762,727.7378128368797,7.97503319646237,7.975296615876775,7.999841139384871,7.999840486353716,8.000818219774425,7.975199018087294,7.999837272434963,7.974822009981994,7.974967421045828,0.0017354445292177576,1499.9977656441731,19.217454064372514,0.00016172612194360946,0.00015850007053552586,0.000161713345295848,0.00016194443910134846,0.00016056596022412183,0.00016284858969028222,0.00015911899867876737,0.0001584680276451291,0.00015853215093083946,0.00016255416576611964,0.00015818726873200205,0.00016133851529891692,0.0001592685188200849,0.00016209765968432845,1.7093819974489058e-08
4000,198.9437066394855,0.015761953606163278,0.00020745432914643367,0.8926731779085446,0.011830633436385348,2.9002586569564555e-05,0.002201959676066019,1.6325203624500273e-08,7.051091384887889e-13,2.2233681402694988e-17,2.259664194581607e-31,1.2061471543374303e-26,5.662982236575525e-22,3.514895852460124e-36,5.68127331999696e-41,0.025066981180433337,0.025709681274896198,0.025699155262694083,0.025220790733471242,0.025304879176532746,2.8798188260400048e-06,0.02594042189148769,0.0059140496346336575,2.8089231337649247e-05,1.347073664649457e-07,1.3179875479822864e-07,1.3671301021803168e-07,1.3356723816216865e-07,1.3271022540355667e-07,1.3292515809351037e-07,1.5961499882043065e-05,1.3342349900113717e-07,1.3619883468566512e-07,1.336664531419871e-07,1.3497099345760582e-07,6.267299744633962e-07,6.370117711644179e-07,6.19120756718596e-07,6.213638538225491e-07,1.7640451029662201e-06,6.332409544076882e-07,6.371758696885845e-07,2.67115331896551e-07,6.41103634338501e-07,6.354160420709459e-07,6.228764674531186e-07,6.220551528663303e-07,6.257000670272249e-07,6.324624341418316e-07,0.00012848097211868908,7.65301940889122e-05,2.2713522001148658e-10,7.999832361651294,7.999835929200317,7.9988053775771055,0.0053833963167863996,956.2597210621324,1645.9509282197034,21.99895798289816,7.977099337957318,7.99983712326198,727.2611608772002,7.974382373115323,7.97399375862975,7.999837092029479,7.999837203119901,8.000837825535658,7.974600334972842,7.9998297660579505,7.974496054434736,7.974556609530682,0.0017921025396526293,1499.99769144758,19.927791721583205,0.00016582368423722656,0.00016518677311190943,0.0001610635557447458,0.0001615756920758139,0.000163701478665879,0.00016655109419446765,0.00016260288386678255,0.00016183696155154485,0.0001626305071526493,0.00016301223883385173,0.000162058674226274,0.0001628064123622818,0.00016194621938849733,0.00016380407046819463,1.8435826302901164e-08
4100,198.90457947610795,0.016423247384193717,0.00021465901142828697,0.9062286218649688,0.011904631737362793,3.133165373484528e-05,0.0023594680932274344,1.7128184899157223e-08,7.690517675766761e-13,2.4196459264776004e-17,2.6115045485421825e-31,1.418303516229087e-26,6.534304422720649e-22,4.569085206305268e-36,6.43902369587683e-41,0.026190844734282584,0.025707268281786797,0.026366459858499898,0.025691272398548466,0.02590071962961093,2.9161902724846515e-06,0.026539154465179748,0.005998134263602193,3.0049095253082873e-05,1.377385890608709e-07,1.39449716302685e-07,1.4127278121933508e-07,1.4159577834827746e-07,1.4236799637463413e-07,1.390996432940739e-07,1.712214850662974e-05,1.3963137918077654e-07,1.4251616741082204e-07,1.4291139302336516e-07,1.433559380007093e-07,6.452598895577262e-07,6.38173373894329e-07,6.525825971394544e-07,6.472568551759615e-07,1.743740012724257e-06,6.398101517037632e-07,6.376491723463469e-07,2.852640042456923e-07,6.377594984493213e-07,6.359254108540267e-07,6.489618259741406e-07,6.42133275627397e-07,6.380686064876419e-07,6.440363330346293e-07,0.00013085077453083672,7.734133092786851e-05,2.329205662913819e-10,7.999832092352484,7.999833476979985,7.998764199235253,0.005433142865570831,956.3350410215343,1645.8176361680016,21.998920471240197,7.977208948876548,7.999828960967407,726.5949960445134,7.973906450252342,7.973961618857865,7.999830083208809,7.9998284245858,8.000870146059873,7.9733491409599075,7.999825735057617,7.973772269468923,7.974061017970057,0.001822066964811737,1499.9976751227416,20.566476452150045,0.00016566225382504167,0.00016576264358247062,0.0001650926752171182,0.0001659215332909185,0.00016653807273848083,0.00016648510927321208,0.00016586341036927744,0.00016976811630846044,0.00016555191996658704,0.00016552180181501617,0.00016919385217581393,0.00016901228704775285,0.00016597760597233344,0.00016784632044774284,1.871424864359651e-08
4200,198.87964269292235,0.01734623976649016,0.00022406303908897225,0.9416429449420206,0.01230220033655707,3.255580637706014e-05,0.0024943725038466566,1.805554933943347e-08,7.964381524228375e-13,2.6403349025109582e-17,3.1683048689985258e-31,1.604146062975596e-26,7.166492272772646e-22,5.164104942045322e-36,7.877367809457707e-41,0.026903223126263892,0.02683142765221968,0.026801194331012218,0.026622707582026547,0.027199648080506303,3.0712523234136393e-06,0.02662140234297887,0.006202127595776171,3.0223179831317404e-05,1.4862518359583214e-07,1.442180929090912e-07,1.4977888306204446e-07,1.5003661491267537e-07,1.4408596562727206e-07,1.4996871745909174e-07,1.762232537362079e-05,1.4921076403217027e-07,1.4535461928173344e-07,1.4823304083524658e-07,1.4918001795181674e-07,6.521393978197302e-07,6.470327451164674e-07,6.612211176272862e-07,6.599946839971707e-07,1.776728666206928e-06,6.461608192548667e-07,6.567531784044918e-07,2.948030745174479e-07,6.653969776217783e-07,6.49424785489247e-07,6.660337558614853e-07,6.52760240398767e-07,6.55133870988991e-07,6.537905179563728e-07,0.00013342820018479257,7.904101846627441e-05,2.421308190057812e-10,7.999827748228783,7.9998240743339215,7.998748143641651,0.00561687464649334,956.3722879748742,1645.6814627204114,21.998905788896423,7.976400825440563,7.9998296006172165,725.7272273003977,7.972665535609702,7.9730922635580335,7.999826378775027,7.999829381621003,8.000880531690989,7.973038631783446,7.999823439260709,7.972988209849129,7.972639164520288,0.001877872324790831,1499.9976079389078,20.7272925716507,0.00017521420688137006,0.00017106659316691009,0.0001714717668850108,0.00017472850449847698,0.000170350201672944,0.00016982611166877976,0.00017329406495733421,0.0001711156155510309,0.00017470021049069512,0.00016986028978468727,0.00017296138545291637,0.00017541880234871017,0.00017519252832776051,0.00016952309654132643,2.0399682480592987e-08
4300,198.85024986613834,0.01773644782684598,0.00023825539686522207,0.9606921418341465,0.012507863548946186,3.478365536418682e-05,0.00264469964090475,1.904287911914989e-08,8.678416701544351e-13,3.017065245300098e-17,3.6902302927125577e-31,1.9010626220763153e-26,8.392947522621531e-22,6.459650780332172e-36,1.0486808177693169e-40,0.027740971583748948,0.026957946956519256,0.02775149003187944,0.027377568317039074,0.027391334288477436,3.2870689135458446e-06,0.027590382219521575,0.006247809849364911,3.266368660855309e-05,1.559207665120606e-07,1.5681950333495536e-07,1.5535457485200174e-07,1.5392424302148904e-07,1.5676418279288974e-07,1.5185699688051057e-07,1.8064629809899547e-05,1.53129351682916e-07,1.5187673572669373e-07,1.5181114534385877e-07,1.512671714906707e-07,6.614207290242921e-07,6.655265027150033e-07,6.774950561169119e-07,6.743684436412762e-07,1.8538772565590488e-06,6.615733896190724e-07,6.618317640961707e-07,3.1051980939339884e-07,6.62242295239687e-07,6.637121063418547e-07,6.677711719751751e-07,6.779845002314843e-07,6.617214829291491e-07,6.75156619288551e-07,0.00013883713814277285,8.109036280311348e-05,2.536629114285324e-10,7.999823181293677,7.999819845950911,7.998705704925693,0.00572020052720144,956.4532418197457,1645.6031467420753,21.99886272729379,7.975521468212592,7.999821884420308,725.1578068805127,7.97239688353835,7.9723295737489694,7.9998199634620715,7.999821441763146,8.000908556462118,7.97274517084924,7.999821173161048,7.972567463623387,7.972223089865441,0.0019168298658115116,1499.997534671327,21.384179501122553,0.0001768609014932014,0.00017835904046699754,0.00017412573526510362,0.00017928120199451732,0.00017533033932838537,0.0001783278610024385,0.0001741310408995933,0.0001777189972487389,0.00017466327638733232,0.00017892784111726368,0.00017938215979225493,0.0001796114422282646,0.00017925554509008157,0.00017928723491675375,2.12112641306481e-08
4400,198.82783864497117,0.01839620617021754,0.00024400469004329838,0.9858921835621803,0.013185708020875668,3.728400740920819e-05,0.0027986466240321342,1.9929934750457866e-08,9.209408257913396e-13,3.2361960358346835e-17,4.2461849070080875e-31,2.1991937920481193e-26,9.211767958612788e-22,7.541646991708215e-36,1.2323891996796524e-40,0.02767855139946776,0.0282387454619574,0.027717777756618343,0.027969202767596072,0.028473924033532362,3.458336715342501e-06,0.027751870928990563,0.006416921073786642,3.330427289055811e-05,1.615523473538988e-07,1.608496030424314e-07,1.5928869513162555e-07,1.594612855483198e-07,1.6133465513210662e-07,1.5986460902187274e-07,1.9281529172377684e-05,1.582621459230792e-07,1.60911756305679e-07,1.6283359013298937e-07,1.6276314044088077e-07,6.729949521975389e-07,6.837488571833657e-07,6.741338817724936e-07,6.881401237964208e-07,1.8485726575898843e-06,6.873699768056626e-07,6.799077645546974e-07,3.1860787257979747e-07,6.727102025986354e-07,6.777877519776202e-07,6.84216928535748e-07,6.906516912915456e-07,6.765097100609916e-07,6.811884863657022e-07,0.00014176141710499146,8.227805204454131e-05,2.7186652016468904e-10,7.99981865364318,7.99981611784779,7.998689029324551,0.005853191657965652,956.52642653329,1645.5022205303974,21.998857892662325,7.975453946454516,7.99981609805033,724.5629018956395,7.971928082043606,7.9714243402996,7.99981632574598,7.99981977618482,8.000912294976303,7.972072569750782,7.999812505885782,7.972227489218773,7.971962334613647,0.0019523219450754505,1499.997430438821,22.177339638229864,0.0001798305253692258,0.00018269747109204973,0.00018173775106339422,0.00017908174341418903,0.00018051164446075004,0.00018112859509164972,0.0001824980482134062,0.00017927018129868698,0.00017783641060547303,0.0001815959718821348,0.0001816783701583933,0.0001790497209580997,0.00018132190225976342,0.00018334488391429823,2.1801470822909286e-08
4500,198.80617279242773,0.01934777071765504,0.0002561841804748886,0.980894340692348,0.013264965487108924,3.962422393631438e-05,0.0030983295761093906,2.0931061210472745e-08,9.862875612336013e-13,3.592604506085396e-17,5.217803142377253e-31,2.4950033589042493e-26,1.0310952082760371e-21,9.204915650595637e-36,1.5530033378173297e-40,0.0290116490699637,0.028391409698870714,0.028550219314989005,0.028993605897555765,0.02846406624935142,3.601297834525231e-06,0.0287934713102862,0.006603242842062231,3.5376472020931125e-05,1.685280227573203e-07,1.7038379708273842e-07,1.6600853441885638e-07,1.6506347734230739e-07,1.662232306093344e-07,1.6836386455364262e-07,2.011702836010102e-05,1.6792554367454795e-07,1.683175631660538e-07,1.6965922525208928e-07,1.705207637447657e-07,7.019575373813996e-07,6.926702335027209e-07,6.811639507108164e-07,6.96732554290189e-07,1.8918174072376437e-06,6.890287398068638e-07,6.87892593300674e-07,3.3073680137285935e-07,6.835470654447811e-07,6.867832827308355e-07,6.8822495795859e-07,6.877036016707664e-07,6.87703694674833e-07,6.981882539976442e-07,0.00014303178348373284,8.184219813950798e-05,2.780192376916623e-10,7.999814763820465,7.999813524071307,7.998657742694897,0.005945014557090938,956.7096844014361,1645.372815306051,21.998810983422505,7.974421261441908,7.999816381812461,724.0803192102439,7.970942209487954,7.971097523753538,7.999812099342726,7.999812030413984,8.000951877498776,7.971004444693678,7.999811153178481,7.971463384608353,7.971455764795225,0.001987515484981638,1499.9973889732669,22.410475489271533,0.00018430094738477423,0.00018502067871471284,0.0001852474196581044,0.00018646184377651108,0.00018170448807234535,0.00018540766342299076,0.00018349401845303308,0.0001876395126502322,0.00018259124518170682,0.00018476851460709452,0.00018464295479991364,0.0001821391896844141,0.00018694390397221651,0.00018447008062237103,2.2991118439158355e-08
4600,198.79497590383372,0.020098850953312333,0.00027296908163407577,1.0205982838357381,0.013636233169395315,4.2525864300489336e-05,0.0032264028946919427,2.1736582924928523e-08,1.0750563744842805e-12,3.915276005065719e-17,6.028449742214515e-31,2.808669298678626e-26,1.1332034280873456e-21,1.1146089537295073e-35,1.8466843562462935e-40,0.029164529041753196,0.028959309441466526,0.029148735386117435,0.029659461170004422,0.02908672781796218,3.7278079011448095e-06,0.028826053873978925,0.0066235643088940754,3.667476344395266e-05,1.7214925359678112e-07,1.7280987772007314e-07,1.7517818916088224e-07,1.7308951556146374e-07,1.764352331820787e-07,1.7480514449166464e-07,2.098977963130442e-05,1.7758827851065498e-07,1.759363613904382e-07,1.7508293387667738e-07,1.748374062188922e-07,7.072794625949143e-07,7.013955981828736e-07,6.988370398402057e-07,6.99189566642236e-07,1.915773853107706e-06,6.98425770883684e-07,7.121896019881426e-07,3.5478164962432295e-07,7.118828295844494e-07,7.0029168886475e-07,6.974987178096687e-07,6.988758195271189e-07,7.101909563891265e-07,7.161367987952318e-07,0.0001440357964011825,8.463103882016981e-05,2.906015209961055e-10,7.999808865268156,7.9998073955147655,7.998641374731098,0.00605893101340472,956.6812416327219,1645.297251227507,21.998795786948598,7.974055445521995,7.999812857367246,723.8787227144245,7.970259646118705,7.970560644139251,7.999810887237861,7.999809615623681,8.000975004808096,7.97007253042373,7.999805901126756,7.970650653813279,7.970917798828332,0.0020552247712032168,1499.9973320209508,23.078589328385785,0.00019122006511937618,0.00018874259005953868,0.00018929863065468742,0.0001886323924320427,0.0001882290567579061,0.00019108540267042637,0.00018612549084643735,0.0001886568147752834,0.0001916369874569759,0.00019109835435134135,0.00018761984969556449,0.00018976238719432383,0.00018858703726013163,0.00019079861209485844,2.420579281458974e-08
4700,198.7453788688198,0.021018798261311533,0.00028358285243368,1.0349702514398473,0.013921818973698324,4.6331639691877554e-05,0.0034187143935010536,2.2392628720776424e-08,1.1328729743556006e-12,4.279012086867344e-17,6.861113181654756e-31,3.228590634302745e-26,1.2624839307416547e-21,1.319568951755651e-35,2.327155097974476e-40,0.030051250317850196,0.030000293794140785,0.0301923962462022,0.030185227627539567,0.029720438766892787,3.889259518368711e-06,0.029671711435527916,0.006933397143547152,3.842782065527547e-05,1.808373261812106e-07,1.807071057234359e-07,1.7842446628115187e-07,1.7925274363065956e-07,1.8343087849686334e-07,1.7996834863288825e-07,2.2020590232657236e-05,1.7934367512441964e-07,1.8359747067702222e-07,1.8081828683250544e-07,1.842711120288241e-07,7.108204700938208e-07,7.081926302701446e-07,7.183947153963869e-07,7.161924047657589e-07,1.9433311074515295e-06,7.149610250033012e-07,7.251346641196758e-07,3.662233264902699e-07,7.075012935857427e-07,7.166575340875938e-07,7.208447999747837e-07,7.205816025069975e-07,7.155575664769755e-07,7.060346465773527e-07,0.00014908666254283214,8.607488236766495e-05,2.9820719971840216e-10,7.999804234334729,7.9998058257394735,7.998617344344301,0.006208169946752714,956.8292098497396,1645.1726858859074,21.998753939535895,7.973921568816014,7.999805152551034,723.4276059986828,7.96978412914117,7.969707869293959,7.999808123851334,7.999804084049717,8.000988680219137,7.970064332232341,7.999804343157607,7.9700196506360035,7.969789902780813,0.0020860463086082408,1499.997266344168,23.83912082568857,0.00019446148169497386,0.00019256625111066137,0.00019393071856872772,0.00019013407866090627,0.00019454682183464274,0.0001913476893600427,0.00019413341658720617,0.00019128825639614134,0.0001929847169464052,0.00019511500722201196,0.0001913549861583887,0.00019365619378364918,0.00019517891420118568,0.0001916705473545235,2.4738719318538294e-08
4800,198.74064146758954,0.022238137804637202,0.00029614209956088113,1.0570983192386805,0.014119157890744664,4.852995087407548e-05,0.003638395360779902,2.3819749099136475e-08,1.2024499518407682e-12,4.574498486189785e-17,8.164753890733436e-31,3.605649220564768e-26,1.4358818192353837e-21,1.5890383310308466e-35,2.8015721428775365e-40,0.030942640061000448,0.0309136446828531,0.030853951310942387,0.030647022188901973,0.030551316402602887,4.0024466717792606e-06,0.030480164258283732,0.006931227532720981,3.952929594408371e-05,1.8882620136237143e-07,1.890340647597223e-07,1.8669521737107967e-07,1.8967738164899727e-07,1.861394183136675e-07,1.8581604195163103e-07,2.2187447772099065e-05,1.8615164682563515e-07,1.8621297358938758e-07,1.9190436497770582e-07,1.8986774715467526e-07,7.225039154502326e-07,7.367917361908555e-07,7.297781162576553e-07,7.342381112425766e-07,2.0257184874623497e-06,7.239518016965599e-07,7.355554150249928e-07,3.8377209077168017e-07,7.239433391118523e-07,7.248105770116152e-07,7.179001738265142e-07,7.334253363247328e-07,7.305247825202254e-07,7.337432936460755e-07,0.00014819043135085188,8.82490922554767e-05,3.119768141283242e-10,7.999803881226759,7.999802831395719,7.998580970348974,0.0065061267035921525,956.8685433452296,1645.0339801947507,21.99875570029784,7.973101924314252,7.999800682810974,722.3113595009886,7.968979613857135,7.968958187505986,7.999801445737397,7.999802572065444,8.001009632428577,7.969331639234616,7.999795976323109,7.969030382961737,7.969450423581618,0.00211783603681652,1499.9972125925422,24.1410751270685,0.00019441987890862788,0.00019495660859787257,0.00019671642811438505,0.0001940771878815805,0.00019475593025513623,0.0001997930124832511,0.0001949716193638762,0.0001973525024387704,0.0001993373541248117,0.00019686775107598673,0.00019591505077098666,0.00019512551634661373,0.0001989096701082113,0.0001944043144253233,2.6066271853498393e-08
4900,198.73077361816587,0.022788343622842096,0.0003001770857653184,1.0834935657251532,0.01418714685864262,5.2229354408709815e-05,0.0038593927402188945,2.4509539168584952e-08,1.2706206275768831e-12,5.102385688078783e-17,9.254079857279754e-31,4.176381401796726e-26,1.5649138565919692e-21,1.8394137373662357e-35,3.397442198664881e-40,0.0312182996116751,0.031344305101465374,0.03074075815853856,0.031588399244985264,0.031642107070234626,4.206798165677316e-06,0.030934835826365928,0.007189580808282247,4.141524568145588e-05,1.9650961076729424e-07,1.972989090028328e-07,1.9362717565488897e-07,1.9708528109928667e-07,1.9832037438442302e-07,1.9316524792619283e-07,2.3519727855528015e-05,1.9590465800372928e-07,1.9364719224978263e-07,1.9866013449068697e-07,1.959593720521324e-07,7.355494366716754e-07,7.337266372662413e-07,7.312600967852587e-07,7.448985003505822e-07,2.0257537923262854e-06,7.301868844075168e-07,7.478729228259595e-07,3.8961124225106354e-07,7.347354197329287e-07,7.399071418766233e-07,7.311229235215566e-07,7.502424842629358e-07,7.46600881613352e-07,7.464013100495013e-07,0.00015064503559679513,8.719268440998904e-05,3.3293901058775197e-10,7.999796872112452,7.99980046229218,7.998564178878988,0.006606564720219554,956.9965340722405,1644.9954050047154,21.998717595274027,7.97219337731179,7.999797720014088,721.6232734886629,7.968682514693497,7.968572479705861,7.999796794863417,7.999798575429055,8.001019045936024,7.9683468973862,7.999793782547202,7.968636587183456,7.9681521920592715,0.0021295094421517648,1499.9971649109696,24.14827520580115,0.00019786617631564204,0.00020052965587968744,0.00020087415796888008,0.00019885344349554395,0.0002029862594583005,0.00020211907561016806,0.00020089480937186374,0.0002034428375086008,0.00020063568244560603,0.00020366796588339067,0.00020207528963620637,0.00020222906363649807,0.00020208507816527448,0.00020202042563848417,2.745408336117422e-08
5000,198.69050273709047,0.023429669016559903,0.0003152217415403813,1.0928767659215142,0.0149055359140508,5.454737562685835e-05,0.004125241766260715,2.5408863231855578e-08,1.3561047879757292e-12,5.4910647609276694e-17,1.0622808478416435e-30,4.6197609757837896e-26,1.7243744527148366e-21,2.184871607798672e-35,4.0609250078426666e-40,0.03137046127714518,0.0314228404751483,0.03221531282698498,0.03165746939750379,0.03214034511608636,4.4228913951469465e-06,0.0319889834924209,0.007294269046857426,4.247944570242886e-05,2.059206192796235e-07,2.0317820537340947e-07,2.027661893928463e-07,2.0586210122467302e-07,2.042662571736644e-07,2.0473079188659417e-07,2.3999342766465986e-05,2.017945300927682e-07,2.063155670757812e-07,2.0639979200848085e-07,2.0451104526232648e-07,7.465705207175185e-07,7.60718190917776e-07,7.501858079329335e-07,7.538896170870021e-07,2.0898513409916157e-06,7.405699916821529e-07,7.46354877314708e-07,4.136695399032364e-07,7.45777169661813e-07,7.542239750359568e-07,7.415327038510015e-07,7.423128355760444e-07,7.577710640911279e-07,7.517954733386262e-07,0.0001527535807263848,8.969339598268552e-05,3.4043630177289856e-10,7.99979169356869,7.999793556324737,7.998525143147453,0.006621555196624285,957.070205925738,1644.7940143813667,21.99870709775738,7.971901715723552,7.9997962731241685,721.4291644204322,7.968311349615315,7.9675891200587285,7.99979586673417,7.999791493138285,8.001065384791008,7.968170870571511,7.999791507959725,7.967915736152233,7.96813578257769,0.002217508851552962,1499.997123971289,25.213647188823433,0.0002068886141836559,0.00020199655081428152,0.00020588885731736734,0.00020322244173236518,0.00020412445352691467,0.00020689101947895543,0.00020603507821447456,0.00020701265173236747,0.00020831296994509597,0.00020481691392101376,0.00020806340629168883,0.0002069017289036252,0.00020789103230324846,0.00020459427498991035,2.8044881715641014e-08
